"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"4pm";" 342.938";" 362.934";" 685.097";" 341.473";" 119.669";"1379.425";"  29.232";" 659.724";" 511.437";" 269.959";" 308.436";" 192.648";" 565.224";" 148.020";" 284.525";" 598.623";" 106.599";" 168.247";" 179.216"
"5pm";" 253.236";" 337.949";" 833.295";" 209.432";"  91.222";"1379.425";"  43.199";" 645.757";" 420.431";" 284.099";" 269.412";" 225.904";" 531.123";" 111.604";" 270.716";" 521.102";" 127.344";" 343.775";" 217.837"
"6pm";" 188.737";" 548.282";" 808.614";" 478.313";" 186.196";"1005.095";"  57.166";" 763.802";" 383.070";" 156.101";" 246.912";" 231.880";" 553.296";" 111.604";" 301.249";" 620.288";" 106.599";" 377.804";" 303.178"
"7pm";" 251.919";" 532.685";" 866.319";" 415.131";" 186.196";"1233.624";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 231.880";" 604.631";" 111.604";" 301.249";" 571.385";" 106.599";" 377.804";" 303.178"
"8pm";" 210.820";" 539.211";" 982.744";" 401.301";"  91.222";"1212.173";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 239.184";" 604.631";" 111.604";" 301.249";" 612.484";" 127.344";" 377.804";" 303.178"
"9pm";" 210.820";" 546.515";" 982.744";" 440.783";"  91.222";"1212.173";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 231.880";" 452.028";" 150.628";" 301.249";" 726.063";" 127.344";" 377.804";" 303.178"
"10pm";" 210.820";" 546.515";" 982.744";" 440.783";"  91.222";"1212.173";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 231.880";" 491.052";" 111.604";" 301.249";" 726.063";" 127.344";" 424.659";" 303.178"
"11pm";" 210.820";" 546.515";" 982.744";" 440.783";"  91.222";"1212.173";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 231.880";" 491.052";" 111.604";" 301.249";" 726.063";" 127.344";" 424.659";" 303.178"
"12pm";" 210.820";" 546.515";" 982.744";" 440.783";"  91.222";"1212.173";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 231.880";" 491.052";" 111.604";" 301.249";" 726.063";" 127.344";" 424.659";" 303.178"
"1am";" 210.820";" 546.515";" 982.744";" 440.783";"  91.222";"1212.173";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 231.880";" 491.052";" 111.604";" 301.249";" 726.063";" 127.344";" 424.659";" 303.178"
"2am";" 210.820";" 546.515";" 982.744";" 440.783";"  91.222";"1212.173";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 231.880";" 491.052";" 111.604";" 301.249";" 726.063";" 127.344";" 424.659";" 303.178"
"3am";" 210.820";" 546.515";" 982.744";" 440.783";"  91.222";"1212.173";"  57.166";" 706.097";" 426.493";" 205.166";" 246.912";" 231.880";" 491.052";" 111.604";" 301.249";" 726.063";" 127.344";" 424.659";" 303.178"
