"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"2pm";"22.968491";" 6.000000";"14.630872";" 9.090909";" 5.946602";" 9.370425";"11.787819";"12.790698";"18.657565";" 7.692308";"10.296192";"11.060948";" 8.947368";" 7.238095";"11.600000";"10.891089";" 9.655172";" 9.984399";" 7.797271";" 9.786477";"10.690423"
"3pm";"20.954907";" 7.938719";"13.380282";"11.055276";" 5.569307";" 9.663250";"11.510791";"12.664474";"16.877153";" 8.160237";"10.760402";"11.180124";" 8.823529";" 8.008008";"12.075472";"10.714286";" 9.719222";"10.843373";" 7.532957";" 9.777015";"10.085837"
"4pm";"21.753986";" 8.695652";" 9.278351";"11.638591";" 6.791908";"11.515152";"10.149750";"11.145997";"15.547264";"10.112360";"11.360449";"11.267606";" 9.071274";" 9.670330";"11.055276";" 9.813875";" 9.310987";"10.324484";" 7.944732";" 9.841270";" 9.742647"
"5pm";"16.624685";" 9.051724";"10.136157";"12.775330";" 8.513932";"12.753623";"10.126582";"11.027190";"13.611860";"10.956790";"10.810811";"12.057878";" 9.014675";"10.732323";"11.335404";"10.615385";" 9.090909";"11.126961";" 8.414239";"10.089021";" 9.882747"
"6pm";"16.035354";" 9.077810";"10.502283";"13.224368";" 8.144796";"13.342898";"10.307692";"11.160714";"12.881806";"11.317829";"11.081081";"11.793215";" 8.723404";"10.201511";"11.782477";"10.244648";" 8.611599";"11.347518";" 8.359621";" 9.956076";" 9.477124"
"7pm";"15.877081";" 9.285714";"10.445469";"12.500000";" 8.630952";"13.382353";"10.015649";"10.149254";"13.695090";"11.161388";"11.788079";"11.727417";" 8.842105";"10.279188";"11.596386";"10.240964";" 9.013605";"11.237553";" 8.281250";" 9.489051";" 9.195402"
"8pm";"15.211640";" 8.474576";"11.197512";"12.700730";" 8.850932";"13.161660";" 9.662577";"10.488506";"13.619168";"11.179173";"11.470985";"11.719939";" 8.958333";"11.053985";"12.463343";"10.164425";" 8.907563";"11.533052";" 7.786260";" 9.626437";" 9.120521"
"9pm";"14.866760";" 7.383628";" 9.822866";"13.464236";" 9.090909";"13.256484";" 9.696970";"11.111111";"13.116883";"10.790274";"11.966988";"12.076583";" 8.651911";"11.469072";"13.074713";" 9.912536";" 8.910891";"10.941828";" 8.120301";" 9.859155";" 9.316770"
"10pm";"14.306152";" 7.142857";" 8.899676";"13.080169";" 8.907563";"13.093525";"10.120846";"11.954993";"13.219895";"10.454545";"12.201964";"12.716763";" 8.565737";"11.450382";"13.012730";"10.212766";" 8.957655";"11.080332";" 7.796102";" 9.762901";" 9.589041"
"11pm";"14.244604";" 6.600660";" 8.667737";"13.464236";" 8.291032";"13.112392";"10.147059";"12.100139";"13.648294";"10.169492";"11.857143";"12.769010";" 8.910891";"11.439589";"13.073713";"10.099573";" 9.309791";"11.157025";" 7.646177";"10.576923";" 9.969789"
"12pm";"14.057971";" 6.862745";" 8.493590";"13.426573";" 8.191126";"12.949640";"10.279001";"12.066574";"13.756614";"10.169492";"11.747851";"12.732475";" 8.858268";"11.538462";"12.795549";" 9.971510";" 9.409888";"11.141678";" 7.692308";"10.562414";"10.120846"
"1am";"13.953488";" 6.862745";" 8.493590";"13.426573";" 8.163265";"12.987013";"10.279001";"12.049861";"13.811421";"10.169492";"11.714286";"12.714286";" 8.840864";"11.553273";"12.813370";" 9.971510";" 9.394904";"11.248285";" 7.692308";"10.533516";"10.120846"
"2am";"13.848397";" 6.885246";" 8.466454";"13.407821";" 8.149406";"12.987013";"10.279001";"11.944444";"13.811421";"10.169492";"11.697575";"12.714286";" 8.840864";"11.568123";"12.813370";" 9.829060";" 9.394904";"11.354309";" 7.703927";"10.547945";"10.120846"
"3am";"13.596491";" 6.885246";" 8.612440";"13.426573";" 7.979626";"13.112392";"10.279001";"11.944444";"13.715047";"10.138249";"11.731044";"12.732475";" 8.840864";"11.583012";"12.813370";" 9.829060";" 9.394904";"11.232877";" 7.703927";"10.641201";"10.120846"
