"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"302.73549";"447.22288";"240.81232";"137.60704";"282.09443";"103.20528";" 82.56422";"116.96598";"288.97478";"151.36774";"206.41056";"  0.00000";"  0.00000";"282.09443";"110.08563";"  0.00000";"  0.00000";"110.08563";"  0.00000";"  0.00000";"  0.00000"
"1pm";"419.70147";"481.62464";"350.89795";"130.72669";"282.09443";" 89.44458";"103.20528";"192.64986";"330.25690";"185.76950";"247.69267";"  0.00000";"  0.00000";"337.13725";"123.84634";" 96.32493";"  0.00000";"130.72669";" 96.32493";"  0.00000";"  0.00000"
"2pm";"337.13725";"399.06042";"337.13725";"116.96598";"288.97478";" 96.32493";" 96.32493";"172.00880";"316.49619";"158.24810";"268.33373";"  0.00000";"  0.00000";"288.97478";"123.84634";" 96.32493";"  0.00000";"116.96598";"  0.00000";"  0.00000";"  0.00000"
"3pm";"295.85514";"254.57302";"282.09443";" 89.44458";"192.64986";"  0.00000";" 89.44458";" 82.56422";"275.21408";"130.72669";"192.64986";"  0.00000";"  0.00000";"227.05162";"  0.00000";"103.20528";"  0.00000";" 96.32493";" 82.56422";"  0.00000";"  0.00000"
"4pm";"178.88915";"220.17126";" 89.44458";"  0.00000";"144.48739";"  0.00000";"  0.00000";"  0.00000";"144.48739";" 89.44458";"116.96598";"  0.00000";"  0.00000";"137.60704";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"5pm";"130.72669";"123.84634";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"6pm";"130.72669";"103.20528";"116.96598";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"103.20528";"  0.00000";"  0.00000";"  0.00000";"116.96598";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"7pm";"137.60704";"123.84634";"130.72669";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"8pm";"103.20528";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"9pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"10pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
