"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"1864.5754";" 770.5994";" 667.3941";" 323.3765";" 997.6510";" 564.1889";" 227.0516";" 392.1801";" 894.4458";" 474.7443";" 516.0264";"   0.0000";"   0.0000";"1190.3009";" 185.7695";" 282.0944";"   0.0000";" 350.8980";" 199.5302";" 185.7695";"   0.0000"
"1pm";"2002.1824";" 949.4886";" 791.2405";" 350.8980";"1066.4546";" 612.3513";" 220.1713";" 412.8211";"1032.0528";" 536.6675";" 591.7103";" 103.2053";"   0.0000";"1327.9079";" 192.6499";" 282.0944";"   0.0000";" 378.4194";" 206.4106";" 185.7695";"   0.0000"
"2pm";"1981.54138";" 908.20646";" 749.95837";" 364.65866";" 997.65104";" 598.59062";" 213.29091";" 433.46218";"1004.53139";" 543.54781";" 564.18886";"  89.44458";"   0.00000";"1341.66864";" 185.76950";" 220.17126";"   0.00000";" 364.65866";" 206.41056";" 185.76950";"   0.00000"
"3pm";"1665.0452";" 667.3941";" 598.5906";" 295.8551";" 860.0440";" 481.6246";" 227.0516";" 350.8980";" 887.5654";" 467.8639";" 516.0264";"   0.0000";"   0.0000";"1059.5742";" 158.2481";" 178.8892";"   0.0000";" 302.7355";" 158.2481";" 151.3677";"   0.0000"
"4pm";"805.00118";"488.50499";"426.58182";"137.60704";"516.02640";"282.09443";"130.72669";"185.76950";"460.98358";"213.29091";"275.21408";"  0.00000";"  0.00000";"598.59062";"103.20528";"  0.00000";"  0.00000";"151.36774";" 96.32493";"103.20528";"  0.00000"
"5pm";"481.62464";"309.61584";"282.09443";"103.20528";"233.93197";"220.17126";" 96.32493";" 89.44458";"261.45338";"123.84634";"227.05162";"  0.00000";"  0.00000";"213.29091";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000"
"6pm";"474.74429";"330.25690";"247.69267";" 96.32493";"316.49619";"227.05162";"116.96598";"116.96598";"302.73549";"137.60704";"254.57302";"  0.00000";"  0.00000";"268.33373";"  0.00000";" 82.56422";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000"
"7pm";"412.82112";"316.49619";"192.64986";" 96.32493";"399.06042";"158.24810";"  0.00000";" 89.44458";"288.97478";"165.12845";"247.69267";"  0.00000";"  0.00000";"213.29091";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"8pm";"316.49619";"172.00880";"178.88915";"  0.00000";"282.09443";"137.60704";"  0.00000";" 82.56422";"240.81232";"151.36774";"185.76950";"  0.00000";"  0.00000";"130.72669";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"9pm";"165.12845";"  0.00000";" 82.56422";"  0.00000";"165.12845";" 89.44458";"  0.00000";"  0.00000";"206.41056";" 96.32493";"110.08563";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"10pm";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"130.72669";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"11pm";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";"82.56422";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";"0";" 0.00000";" 0.00000";" 0.00000";" 0.00000"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
