"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"12am";"2922.871";"2830.429";"2349.441";"2737.261";"1700.919";"2278.038";"1664.795";"2480.740";"2272.505";"1995.847";"1556.761";"3232.838";"2796.048";"3924.875";"1778.682";"2572.962";"2428.361";"1129.530"
"1pm";"3088.817";"2814.437";"2333.472";"2737.791";"1455.740";"2318.382";"1572.649";"2282.880";"2530.980";"2248.392";"1546.557";"3368.891";"3106.568";"3825.365";"1604.764";"2165.944";"2388.125";"1029.563"
"2pm";"3240.563";"2688.597";"2272.963";"2483.847";"1228.505";"2233.257";"1599.251";"2229.583";"2455.020";"2068.093";"1647.066";"3434.591";"3244.368";"3858.705";"1402.957";"2186.795";"2486.296";"1055.016"
"3pm";"3371.642";"2517.958";"2121.579";"2440.987";"1390.931";"2182.240";"1487.064";"2387.840";"2330.184";"1980.848";"1427.180";"3438.507";"3234.898";"3883.545";"1484.504";"2551.043";"2604.914";"1003.726"
"4pm";"3019.018";"2652.027";"2223.731";"2723.233";"1097.645";"2179.248";"1527.490";"2420.432";"2037.235";"2149.201";"1549.704";"3605.847";"3051.611";"4095.853";"1669.901";"2484.493";"2811.748";"1155.475"
"5pm";"2636.562";"2140.039";"2400.520";"3003.083";"1106.584";"2124.547";"1829.382";"2356.910";"1972.129";"1803.096";"1496.803";"3979.682";"3286.153";"3978.394";"1905.366";"2607.543";"3058.042";"1370.617"
"6pm";"2178.541";"2146.378";"2364.303";"3030.856";"1207.893";"2334.564";"2012.925";"2410.818";"2192.517";"1739.519";"1926.245";"3728.566";"3367.048";"3344.938";"2367.772";"3266.423";"3289.140";"1491.415"
"7pm";"2228.703";"2353.129";"2585.985";"2993.518";"1458.009";"1957.113";"2141.594";"2652.903";"1999.923";"1789.105";"1946.452";"3485.056";"3509.425";"3232.828";"2616.090";"3352.167";"3339.929";"1703.948"
"8pm";"2199.233";"2428.120";"2449.224";"2883.333";"1545.331";"1952.327";"2185.695";"2757.492";"1966.781";"1755.005";"1985.983";"3531.383";"3494.346";"3383.476";"2656.291";"3502.905";"3336.252";"1763.419"
"9pm";"2369.868";"2257.811";"2450.547";"2944.101";"1563.220";"2008.728";"2137.906";"2793.110";"1983.170";"1707.582";"2039.427";"3695.826";"3472.159";"3300.563";"2601.878";"3502.905";"3353.478";"1832.237"
"10pm";"2216.022";"2270.166";"2407.493";"2815.633";"1544.139";"2050.319";"2148.601";"2746.138";"2220.538";"1746.324";"2066.990";"3626.067";"3424.954";"3340.646";"2601.878";"3562.723";"3498.574";"1856.026"
"11pm";"2132.419";"2170.335";"2376.615";"2861.891";"1524.725";"2050.319";"2201.932";"2837.371";"2243.843";"1769.033";"2094.930";"3725.898";"3436.878";"3396.060";"2601.878";"3565.702";"3494.551";"1737.890"
"12pm";"2006.374";"2352.604";"2332.677";"2816.796";"1524.725";"2019.982";"2201.932";"2950.445";"2243.843";"1769.033";"2094.930";"3725.898";"3367.742";"3396.060";"2601.878";"3565.702";"3539.646";"1737.890"
"1am";"1993.164";"2352.604";"2332.677";"2816.796";"1524.725";"2033.192";"2201.932";"2929.527";"2264.761";"1769.033";"2094.930";"3725.898";"3367.742";"3396.060";"2601.878";"3565.702";"3539.646";"1737.890"
"2am";"1972.516";"2373.252";"2332.677";"2816.796";"1524.725";"2033.192";"2201.932";"2929.527";"2264.761";"1769.033";"2094.930";"3725.898";"3367.742";"3396.060";"2601.878";"3565.702";"3539.646";"1737.890"
"3am";"1972.516";"2373.252";"2332.677";"2816.796";"1545.835";"2033.192";"2201.932";"2929.527";"2264.761";"1747.923";"2094.930";"3725.898";"3367.742";"3396.060";"2601.878";"3565.702";"3539.646";"1737.890"
