"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"12am";" 349.473";" 518.136";" 557.450";" 431.310";" 294.007";" 531.798";" 572.746";" 517.585";" 374.799";" 815.864";" 507.897";" 593.616";" 713.542";" 833.034";" 384.910";" 632.838";"1010.469";" 409.210"
"1pm";"538.096";"480.967";"474.282";"500.381";"294.007";"473.552";"572.746";"562.804";"345.055";"815.864";"457.707";"645.622";"682.178";"862.157";"305.014";"589.336";"965.250";"409.210"
"2pm";"668.178";"409.954";"511.454";"580.055";"214.487";"471.857";"503.937";"517.585";"345.055";"762.727";"450.118";"685.163";"713.542";"817.062";"353.065";"571.029";"865.078";"361.121"
"3pm";" 623.665";" 312.951";" 556.390";" 585.074";" 242.851";" 471.857";" 525.774";" 548.299";" 315.311";" 792.471";" 458.520";" 629.593";" 682.149";" 817.062";" 323.321";" 571.029";"1018.254";" 282.841"
"4pm";" 510.837";" 335.728";" 447.314";" 555.951";" 244.392";" 500.764";" 572.746";" 616.519";" 345.055";" 750.880";" 508.864";" 673.105";" 689.638";" 843.416";" 344.541";" 614.531";"1202.018";" 398.309"
"5pm";" 483.409";" 437.455";" 415.842";" 468.015";" 271.820";" 548.752";" 582.403";" 585.805";" 315.311";" 794.360";" 508.864";" 593.616";" 745.115";" 787.939";" 384.489";" 614.531";"1130.536";" 446.398"
"6pm";" 483.409";" 473.773";" 464.654";" 468.015";" 300.943";" 519.629";" 582.403";" 621.381";" 374.799";" 729.040";" 548.377";" 596.839";" 713.542";" 787.939";" 424.437";" 614.531";"1100.792";" 446.398"
"7pm";" 448.365";" 407.484";" 499.698";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 867.597";" 403.217";" 614.531";"1088.927";" 476.589"
"8pm";" 448.365";" 473.773";" 464.654";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 859.139";" 403.217";" 658.033";"1088.927";" 476.589"
"9pm";" 448.365";" 473.773";" 499.698";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 824.095";" 403.217";" 658.033";"1088.927";" 476.589"
"10pm";" 367.684";" 554.454";" 499.698";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 824.095";" 403.217";" 658.033";"1088.927";" 476.589"
"11pm";" 367.684";" 554.454";" 499.698";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 824.095";" 403.217";" 658.033";"1088.927";" 476.589"
"12pm";" 367.684";" 554.454";" 499.698";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 824.095";" 403.217";" 658.033";"1088.927";" 476.589"
"1am";" 367.684";" 554.454";" 499.698";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 824.095";" 403.217";" 658.033";"1088.927";" 476.589"
"2am";" 367.684";" 554.454";" 499.698";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 824.095";" 403.217";" 658.033";"1088.927";" 476.589"
"3am";" 367.684";" 554.454";" 499.698";" 468.015";" 271.820";" 548.752";" 594.268";" 621.381";" 374.799";" 729.040";" 569.597";" 596.839";" 713.542";" 824.095";" 403.217";" 658.033";"1088.927";" 476.589"
