"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"2pm";"4909.202";"3868.965";"4697.388";"4752.608";"1753.583";"3400.627";"2213.715";"2632.514";"3989.294";"2741.512";"2832.488";"4890.787";"4338.900";"5905.366";"2336.649";"3361.152";"4012.628";"1632.540"
"3pm";"5083.634";"3488.980";"4335.465";"4830.067";"1918.942";"3302.294";"2108.969";"2832.304";"3960.970";"2723.541";"2678.418";"4999.135";"4342.087";"5922.328";"2267.764";"3717.143";"4559.467";"1409.783"
"4pm";"4731.096";"3513.459";"4343.658";"4729.858";"1893.090";"3160.316";"2289.870";"2898.525";"3457.677";"3013.584";"2722.343";"5124.877";"4382.725";"5835.473";"2345.413";"3681.697";"5014.575";"1855.621"
"5pm";"3784.912";"2924.273";"4219.634";"5110.591";"1875.496";"2994.163";"2838.382";"3060.408";"2739.996";"3247.859";"3150.441";"5227.423";"4840.362";"5742.791";"3210.940";"3698.607";"5480.098";"2528.439"
"6pm";"3699.735";"3329.055";"4218.851";"5383.677";"2167.262";"2897.633";"3620.362";"3114.951";"2880.525";"3322.462";"3671.366";"4947.003";"5238.651";"5955.393";"4082.989";"4325.483";"5619.193";"2834.624"
"7pm";"3980.402";"3686.409";"4318.357";"5591.554";"2679.333";"2497.493";"3596.929";"3436.248";"2799.830";"3353.200";"3905.188";"4583.520";"5639.692";"5774.176";"4340.551";"4710.602";"6169.659";"3391.532"
"8pm";"3686.585";"3710.930";"4240.522";"5453.008";"2832.689";"2595.691";"3620.667";"3564.489";"2798.057";"3400.704";"4253.392";"4986.850";"5388.686";"6013.196";"4658.361";"5098.218";"6061.128";"3474.975"
"9pm";"3661.549";"3592.993";"4401.833";"5691.464";"2838.900";"2680.194";"3727.056";"3632.897";"2832.749";"3299.165";"4254.569";"5054.005";"5289.428";"6033.093";"4570.879";"4869.096";"6068.407";"3565.430"
"10pm";"3229.617";"3778.896";"4286.249";"5566.106";"2903.513";"2832.709";"3793.202";"3631.568";"3116.250";"3229.283";"4142.388";"5066.837";"5146.955";"6080.354";"4617.593";"4906.894";"6269.084";"3701.791"
"11pm";"3020.402";"3743.997";"4168.203";"5562.286";"2981.623";"2805.280";"3780.086";"3690.011";"3115.137";"3204.496";"4344.252";"5207.067";"5202.682";"6091.965";"4617.593";"4988.957";"6354.967";"3667.928"
"12pm";"3241.679";"3692.367";"4185.957";"5517.191";"2976.283";"2774.943";"3845.886";"3831.876";"3090.019";"3139.039";"4398.677";"5238.484";"5156.989";"5965.637";"4657.541";"5092.213";"6265.040";"3693.046"
"1am";"2988.962";"3692.367";"4185.957";"5737.877";"2976.283";"2788.153";"3845.886";"3810.958";"3110.937";"3139.039";"4398.677";"5238.484";"5236.865";"5965.637";"4728.139";"5162.207";"6265.040";"3582.520"
"2am";"2968.314";"3713.015";"4185.957";"5737.877";"3022.298";"2788.153";"3845.886";"3810.958";"3110.937";"3139.039";"4398.677";"5238.484";"5236.865";"5965.637";"4728.139";"5162.207";"6265.040";"3582.520"
"3am";"2968.314";"3713.015";"4185.957";"5737.877";"3008.372";"2788.153";"3845.886";"3810.958";"3110.937";"3117.929";"4398.677";"5238.484";"5236.865";"5965.637";"4763.175";"5162.207";"6265.040";"3582.520"
