"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"1197.1812";" 701.7959";" 653.6334";" 419.7015";" 688.0352";" 337.1372";" 240.8123";" 350.8980";" 736.1977";" 330.2569";" 543.5478";" 103.2053";"   0.0000";"1059.5742";" 185.7695";" 227.0516";"   0.0000";" 151.3677";" 158.2481";"   0.0000";"   0.0000"
"1pm";"1300.38653";" 811.88154";" 770.59942";" 481.62464";" 736.19766";" 357.77830";" 254.57302";" 405.94077";" 832.52259";" 385.29971";" 529.78710";" 151.36774";"   0.00000";"1231.58301";" 233.93197";" 261.45338";"   0.00000";" 178.88915";" 151.36774";"  96.32493";"   0.00000"
"2pm";"1272.86512";" 743.07802";" 736.19766";" 419.70147";" 688.03520";" 330.25690";" 227.05162";" 412.82112";" 743.07802";" 371.53901";" 495.38534";" 123.84634";"   0.00000";"1190.30090";" 199.53021";" 247.69267";"   0.00000";" 178.88915";" 185.76950";"  82.56422";"   0.00000"
"3pm";"1045.81350";" 605.47098";" 598.59062";" 364.65866";" 674.27450";" 316.49619";" 185.76950";" 337.13725";" 619.23168";" 275.21408";" 385.29971";" 130.72669";"   0.00000";"1052.69386";" 165.12845";" 220.17126";"   0.00000";" 130.72669";" 123.84634";"  82.56422";"   0.00000"
"4pm";"488.50499";"337.13725";"378.41936";"240.81232";"254.57302";"206.41056";"  0.00000";"123.84634";"350.89795";"130.72669";"233.93197";" 82.56422";"  0.00000";"639.87274";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"5pm";"344.01760";"158.24810";"227.05162";" 96.32493";"165.12845";"137.60704";"  0.00000";"  0.00000";"151.36774";"  0.00000";"165.12845";"  0.00000";"  0.00000";"240.81232";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"6pm";"323.37654";"192.64986";"199.53021";"144.48739";"220.17126";"151.36774";"  0.00000";" 96.32493";"165.12845";"103.20528";"220.17126";"  0.00000";"  0.00000";"233.93197";"  0.00000";" 96.32493";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000"
"7pm";"288.97478";"199.53021";"165.12845";"172.00880";"247.69267";"178.88915";" 82.56422";"  0.00000";"192.64986";" 89.44458";"268.33373";"  0.00000";"  0.00000";"213.29091";"  0.00000";"116.96598";"  0.00000";" 89.44458";" 96.32493";"  0.00000";"  0.00000"
"8pm";"227.05162";"123.84634";"116.96598";"116.96598";"165.12845";"158.24810";"  0.00000";"  0.00000";"185.76950";"  0.00000";"213.29091";"  0.00000";"  0.00000";"172.00880";"  0.00000";" 96.32493";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000"
"9pm";" 96.32493";"  0.00000";"  0.00000";" 89.44458";" 96.32493";" 96.32493";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"130.72669";"  0.00000";"  0.00000";"130.72669";"  0.00000";" 82.56422";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"10pm";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"103.2053";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
