"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"4pm";" 6.2937063";" 4.5936396";" 7.7504726";" 2.4000000";"12.1153846";" 3.3730159";" 6.2211982";" 1.7021277";" 4.0472175";" 5.1162791";" 7.4766355";" 2.9255319";" 2.0325203";" 0.9762901";" 2.5345622";" 2.8103044";" 0.3610108";" 6.0416667";" 4.3583535";" 3.5623410";" 1.5822785"
"5pm";" 5.8544304";" 5.2823315";" 8.2031250";" 2.2684310";"13.2631579";" 2.9906542";" 5.3533191";" 1.6161616";" 2.8248588";" 5.7142857";" 7.8291815";" 2.5581395";" 1.9157088";" 1.6638935";" 2.0746888";" 2.6694045";" 0.3322259";" 5.5555556";" 3.9823009";" 2.7272727";" 1.3513514"
"6pm";" 6.0221870";" 4.9360146";" 7.2834646";" 2.4952015";"11.7886179";" 2.5830258";" 5.3608247";" 1.9762846";" 2.5735294";" 5.9734513";" 7.1174377";" 2.8103044";" 2.3529412";" 1.4925373";" 1.8000000";" 2.6422764";" 0.3236246";" 5.7086614";" 3.6324786";" 2.8953229";" 1.8181818"
"7pm";" 5.9581320";" 5.0632911";" 7.1713147";" 2.4621212";"11.9760479";" 2.6615970";" 5.2742616";" 1.5873016";" 2.4778761";" 6.1702128";" 7.2790295";" 2.7334852";" 2.3076923";" 1.5050167";" 1.7928287";" 2.3904382";" 0.3039514";" 5.3254438";" 3.5789474";" 2.8761062";" 2.3560209"
"8pm";" 6.3758389";" 5.5776892";" 7.2874494";" 2.6266417";"12.0507400";" 2.3853211";" 5.3388090";" 1.5094340";" 2.2260274";" 5.8568330";" 7.2824156";" 3.0107527";" 2.2641509";" 1.5306122";" 1.9230769";" 2.3622047";" 0.5952381";" 5.6310680";" 3.0612245";" 3.0237581";" 2.3195876"
"9pm";" 6.6907776";" 5.4621849";" 8.0508475";" 2.3172906";"13.0337079";" 2.4029575";" 5.2419355";" 1.3059701";" 2.3172906";" 5.7939914";" 6.9216758";" 3.0737705";" 2.1276596";" 1.5358362";" 1.8691589";" 2.0952381";" 0.5763689";" 5.3231939";" 2.7944112";" 2.9288703";" 2.1531100"
"10pm";" 6.8645640";" 5.5437100";" 7.8891258";" 2.1466905";"13.4433962";" 2.3985240";" 5.2104208";" 1.2844037";" 2.3423423";" 5.7692308";" 7.4626866";" 2.9880478";" 2.0905923";" 1.5075377";" 1.8315018";" 2.0220588";" 0.5633803";" 5.3231939";" 2.7833002";" 2.8865979";" 2.0881671"
"11pm";" 6.9029851";" 5.6644880";" 7.8059072";" 1.9607843";"13.5714286";" 2.4029575";" 5.2224371";" 1.2658228";" 2.3508137";" 5.8951965";" 7.6335878";" 2.9527559";" 2.0689655";" 1.5228426";" 1.7921147";" 2.0295203";" 0.5494505";" 5.2830189";" 2.7833002";" 2.8225806";" 2.0594966"
"12pm";" 6.9679849";" 5.5913978";" 7.7894737";" 1.9538188";"13.7349398";" 2.3985240";" 5.2123552";" 1.2612613";" 2.3765996";" 5.8951965";" 7.6628352";" 2.9411765";" 2.0477816";" 1.5177066";" 1.7921147";" 2.0332717";" 0.5434783";" 5.2730697";" 2.8056112";" 2.8169014";" 2.0594966"
"1am";" 6.9943289";" 5.5913978";" 7.7894737";" 1.9538188";"13.9088729";" 2.4074074";" 5.2123552";" 1.2589928";" 2.3897059";" 5.8951965";" 7.6335878";" 2.9354207";" 2.0408163";" 1.5202703";" 1.7953321";" 2.0332717";" 0.5420054";" 5.2532833";" 2.8056112";" 2.8056112";" 2.0594966"
"2am";" 7.0208729";" 5.6155508";" 7.7568134";" 1.9503546";"13.8755981";" 2.4074074";" 5.2123552";" 1.0830325";" 2.3897059";" 5.8951965";" 7.6190476";" 2.9354207";" 2.0408163";" 1.5228426";" 1.7953321";" 2.0332717";" 0.5420054";" 5.2336449";" 2.8112450";" 2.8112450";" 2.0594966"
"3am";" 7.0476190";" 5.6155508";" 7.7405858";" 1.9538188";"13.8755981";" 2.4029575";" 5.2123552";" 1.0830325";" 2.3985240";" 6.3043478";" 7.4569790";" 2.9354207";" 2.0408163";" 1.5254237";" 1.7953321";" 2.0332717";" 0.5420054";" 5.2434457";" 2.8112450";" 2.7944112";" 2.0594966"
