"district","hour","rev1","rev2","rev3","rev4"
"7808","1pm",11631.347,13211.721,5391.998,4421.3657
"7809","1pm",9050.374,12876.621,16194.57,5238.9157
"7810","1pm",1431.524,5123.964,3589.342,2941.5324
"7811","1pm",5039.566,12696.329,16580.583,15905.7422
"7812","1pm",16190.51,46622.303,46017.564,47180.9673
"7813","1pm",4117.516,7511.055,8293.024,7989.2056
"7814","1pm",2071.02,4682.461,3436.084,2390.506
"7815","1pm",3880.381,9523.069,6547.678,4357.8094
"7816","1pm",14247.162,35598.104,34298.021,23124.2952
"9101","1pm",20008.743,26446.48,17610.498,11066.5677
"9102","1pm",5033.749,11981.148,9731.253,5431.3488
"9103","1pm",14761.309,15020.668,10457.829,5434.8765
"9104","1pm",7663.211,11552.686,7257.478,3994.8797
"9105","1pm",8833.736,24184.242,14709.045,8643.0106
"9106","1pm",19202.683,17297.113,16399.031,9878.3439
"9107","1pm",15596.172,18762.999,16503.085,4362.1377
"9108","1pm",8263.963,16817.369,10926.723,5680.4294
"9109","1pm",11023.235,18461.038,12664.985,8628.1105
"9110","1pm",16967.853,13958.449,7029.832,6285.5677
"9111","1pm",8209.013,23187.637,20410.706,11607.5654
"9112","1pm",5461.878,12795.868,9045.877,4413.3329
"9113","1pm",9054.755,21414.079,28591.296,16100.8006
"9114","1pm",3394.982,7023.902,14788.835,7824.1178
"9201","1pm",27625.203,33155.893,20969.223,9336.4329
"9202","1pm",12792.781,22083.837,14531.751,19702.5314
"9203","1pm",30463.422,40637.653,39747.008,32928.3869
"9204","1pm",21844.806,39301.712,40887.324,23025.9982
"9205","1pm",26733.929,38587.776,56269.638,68508.5827
"9206","1pm",13034.907,23746.192,31934.218,27327.664
"9207","1pm",7097.393,18492.416,15700.936,24984.2799
"9208","1pm",12157.665,27073.806,21484.589,22884.0183
"9209","1pm",12514.35,36465.316,37601.833,29219.3627
"9210","1pm",17954.966,27937.4,35199.924,19745.5322
"9211","1pm",13457.195,23921.46,10769.764,10921.3898
"9212","1pm",8292.226,19224.145,13571.147,13162.22
"9302","1pm",7167.767,9241.754,10251.664,1687.2483
"9303","1pm",34882.697,31269.96,19961.161,6436.8668
"9304","1pm",32998.976,40207.195,27390.966,11113.4243
"9305","1pm",24576.048,17984.983,8749.133,4419.6498
"9306","1pm",15958.513,35030.684,11823.355,4810.5287
"9307","1pm",19347.944,16453.546,11018.707,3377.7767
"9308","1pm",18232.456,20255.318,11622.051,2560.7835
"9309","1pm",34095.188,31435.708,15651.998,9168.0408
"9310","1pm",29990.117,33458.557,13938.799,3535.9361
"9311","1pm",44393.07,32849.44,10440.899,1308.6553
"9312","1pm",54194.585,65757.95,35868.667,30190.5014
"9402","1pm",25661.729,38908.794,14638.169,7060.2533
"9403","1pm",29807.252,40338.335,28498.495,10325.6846
"9404","1pm",17703.955,25409.926,12577.496,5690.1452
"9405","1pm",14136.392,23224.158,15181.901,11123.1302
"9406","1pm",20694.809,36941.627,17197.437,9756.4658
"9407","1pm",20364.813,27563.835,27629.385,11626.8447
"9408","1pm",5590.432,20699.544,16654.735,11318.635
"9409","1pm",18703.425,35819.434,29500.857,16252.8525
"9410","1pm",3846.076,14116.521,6048.535,5742.9918
"9411","1pm",12412.226,16368.442,4743.974,2417.7091
"9412","1pm",5351.59,7591.751,3312.808,1465.5935
"9413","1pm",17471.872,17854.515,5861.668,135.8647
"9414","1pm",1751.324,6919.932,6046.754,3181.8568
"9501","1pm",17449.402,20493.101,16991.263,5563.6749
"9502","1pm",19145.37,22107.406,14146.649,4626.5706
"9503","1pm",9154.317,14662.105,7627.769,4346.9197
"9504","1pm",8080.701,9769.625,10029.787,5155.8286
"9505","1pm",12889.149,20979.351,15357.581,4622.5103
"9506","1pm",15465.981,14294.52,5444.822,1502.4686
"9507","1pm",20950.73,30990.708,5075.949,3242.7448
"9508","1pm",22604.438,32911.844,14787.789,8811.799
"9509","1pm",6990.012,11295.501,6691.414,7375.5504
"9510","1pm",11962.397,16593.601,14866.21,8757.2285
"9511","1pm",8411.523,22524.22,17156.533,3455.92
"9512","1pm",11704.597,14337.179,11660.384,3524.0222
"9513","1pm",3606.976,12576.823,7488.674,3712.1797
"7501","2pm",29343.022,58605.999,70667.857,64237.3677
"7502","2pm",37969.456,68716.214,58696.711,87233.8072
"7503","2pm",33383.397,62123.475,75831.426,71784.7744
"7504","2pm",25889.405,40585.627,28760.913,16459.0082
"7505","2pm",24186.998,39848.767,31415.055,19922.8853
"7506","2pm",20345.679,42129.466,30981.247,26397.5526
"7507","2pm",36625.214,49678.233,40443.032,32645.2464
"7508","2pm",16803.919,29107.861,31256.921,24295.7156
"7509","2pm",22128.906,55597.968,49585.206,59178.3692
"7510","2pm",20847.397,37636.41,32325.42,44815.8011
"7511","2pm",21818.076,37073.037,33595.199,30893.5209
"7512","2pm",46433.196,40050.935,24267.707,14126.6083
"7513","2pm",34417.085,36009.3,24821.292,14074.3584
"7514","2pm",31349.329,38411.564,21847.581,14191.2767
"7701","2pm",17434.607,51482.434,28543.453,7843.0959
"7702","2pm",18755.232,46927.968,28611.14,15292.6079
"7703","2pm",15256.705,25347.724,20533.598,8892.7835
"7704","2pm",17091.748,26304.484,11303.899,4167.5366
"7705","2pm",5269.725,13836.699,7559.39,1210.8538
"7706","2pm",7337.98,17248.725,7167.568,1290.1123
"7707","2pm",7879.081,23028.396,6478.197,2745.3231
"7708","2pm",7969.096,19982.307,12172.311,2868.1428
"7709","2pm",5478.044,20926.718,8905.009,1418.8167
"7710","2pm",5286.167,23353.366,6757.392,4580.9842
"7711","2pm",21196.265,22177.44,10000.612,3674.3778
"7712","2pm",12914.459,12139.965,11798.167,4250.1083
"7713","2pm",8061.743,7037.266,3272.876,1293.7628
"7714","2pm",12581.801,17976.062,15579.256,5196.2362
"7715","2pm",8240.675,11813.866,3724.12,872.8611
"7716","2pm",10982.964,27693.393,14731.382,5046.041
"7801","2pm",5094.61,17243.937,10832.986,13760.8523
"7802","2pm",7205.281,9211.964,9990.642,15740.6109
"7803","2pm",9204.422,19808.599,24876.652,20290.1194
"7804","2pm",4593.261,10775.153,7442.527,4418.2742
"7805","2pm",10413.093,24072.832,17245.698,11686.9498
"7806","2pm",12545.778,28116.689,15308.923,5746.7392
"7807","2pm",17835.036,11174.944,11651.713,1243.4793
"7808","2pm",11920.846,11711.973,6262.371,4421.3657
"7809","2pm",10695.144,13012.598,14974.902,8492.6666
"7810","2pm",1431.524,5254.904,3523.483,3035.3185
"7811","2pm",4901.158,13643.703,15917.356,15357.2985
"7812","2pm",13965.349,50106.937,46054.414,47529.0726
"7813","2pm",4410.718,7009.753,7554.243,7975.1529
"7814","2pm",1823.477,4860.565,3534.796,2275.3142
"7815","2pm",3786.293,9319.38,6691.676,3846.3958
"7816","2pm",13276.029,35772.781,33249.961,24226.5896
"9101","2pm",21941.001,24758.439,18461.113,12509.175
"9102","2pm",4116.762,13596.313,9923.941,5722.2878
"9103","2pm",15108.891,14730.941,10498.781,4908.4987
"9104","2pm",6522.1,10678.543,7145.768,3758.9412
"9105","2pm",10717.467,23111.838,13465.42,9883.6476
"9106","2pm",17780.102,17148.445,16143.289,9247.6129
"9107","2pm",12054.067,19510.637,16605.01,5459.8883
"9108","2pm",8808.626,16311.876,10410.943,5483.7291
"9109","2pm",11541.279,18014.237,13068.687,8662.5946
"9110","2pm",16330.024,13961.385,7356.84,4940.082
"9111","2pm",7027.557,22291.561,19160.282,11186.0611
"9112","2pm",6015.207,12963.675,10101.556,5953.7701
"9113","2pm",7780.215,21685.469,27970.31,15447.6978
"9114","2pm",3591.861,7413.796,15761.112,8308.9795
"9201","2pm",29653.5,32951.644,21336.222,10414.0593
"9202","2pm",14948.246,22256.43,14202.413,19782.9706
"9203","2pm",30420.707,41460.392,39109.007,35185.6227
"9204","2pm",19811.065,40345.066,40298.332,23391.778
"9205","2pm",24407.017,35486.512,56233.571,69689.8673
"9206","2pm",13312.114,23998.617,31131.409,24020.9672
"9207","2pm",6780.436,16050.589,16630.269,23249.3755
"9208","2pm",13207.815,27183.42,23557.748,23609.3832
"9209","2pm",12284.482,37958.626,35041.929,28917.2839
"9210","2pm",19410.554,26153.276,33495.302,19127.081
"9211","2pm",16282.38,23178.144,11001.171,8744.7154
"9212","2pm",9349.111,18285.607,12366.731,14182.3929
"9302","2pm",7374.906,9524.418,9237.594,1687.2483
"9303","2pm",33822.122,32853.934,19871.832,6041.6238
"9304","2pm",36753.026,38974.523,27440.631,12347.063
"9305","2pm",24406.718,19635.283,8228.425,4292.4694
"9306","2pm",14843.911,36205.698,13942.793,4382.1771
"9307","2pm",19907.81,15749.163,11861.276,3796.5867
"9308","2pm",18410.17,20309.797,11867.165,1299.6987
"9309","2pm",33343.997,30669.598,14412.488,7961.4209
"9310","2pm",27529.289,33284.746,15479.599,2912.7223
"9311","2pm",45547.295,34001.536,11145.06,1935.5977
"9312","2pm",57123.918,67395.246,37579.315,29666.4746
"9402","2pm",26526.939,38063.886,15977.308,5521.8454
"9403","2pm",27012.235,41054.843,29458.711,9093.4528
"9404","2pm",18727.845,24949.874,12791,8351.3467
"9405","2pm",13783.564,22408.832,14276.164,10932.1304
"9406","2pm",20572.315,38025.123,16651.014,9765.0707
"9407","2pm",24174.563,26271.52,28759.131,11426.8558
"9408","2pm",6063.528,20248.944,17696.701,12007.5432
"9409","2pm",21235.288,34359.913,31216.151,15682.9582
"9410","2pm",3662.573,12773.242,6367.236,5947.2799
"9411","2pm",13808.3,16130.159,5377.081,2547.7956
"9412","2pm",4695.387,7024.84,3977.033,1260.461
"9413","2pm",18275.704,14631.699,5477.494,135.8647
"9414","2pm",1931.724,6791.73,6632.434,2658.8355
"9501","2pm",17568.654,21847.693,16725.403,5228.9225
"9502","2pm",19315.799,23826.1,15836.879,3986.2395
"9503","2pm",8876.151,15233.798,6996.759,4865.6266
"9504","2pm",7819.302,9554.387,10336.06,4830.2921
"9505","2pm",11930.136,20736.267,14304.6,4607.8203
"9506","2pm",14635.373,13905.993,5366.96,1502.4686
"9507","2pm",20907.79,29666.097,6400.631,3446.8427
"9508","2pm",23303.051,32811.415,14041.452,10141.2099
"9509","2pm",8093.679,11921.001,7628.762,6814.3786
"9510","2pm",11689.232,17424.502,13599.205,7283.6423
"9511","2pm",9114.303,21723.813,16654.155,4712.3373
"9512","2pm",11613.751,16146.981,11660.384,4275.9908
"9513","2pm",3404.996,12505.184,6608.201,3903.4663
"7501","3pm",28726.846,62343.04,73307.997,61613.2043
"7502","3pm",34019.587,66846.939,63981.568,84656.4884
"7503","3pm",29509.902,57503.219,71705.418,77769.8456
"7504","3pm",27317.31,37024.547,27517.95,18664.8342
"7505","3pm",26230.217,37394.889,31275.398,18320.9534
"7506","3pm",23238.12,43674.307,29623.061,25738.69
"7507","3pm",34767.311,47207.787,39607.394,32111.316
"7508","3pm",15685.046,29616.507,29009.609,22090.6053
"7509","3pm",22268.792,58669.085,44553.295,54728.8834
"7510","3pm",18527.638,29489.967,33406.77,41842.4628
"7511","3pm",21405.869,32527.628,28933.676,30162.0796
"7512","3pm",41800.193,38024.71,23744.439,16442.4382
"7513","3pm",33348.041,38098.783,24704.754,12241.2698
"7514","3pm",30937.805,38347.58,22195.773,14755.502
"7701","3pm",18052.763,50485.569,27217.927,7158.8921
"7702","3pm",17767.948,46338.06,31816.931,13287.0717
"7703","3pm",15177.684,23686.124,19105.468,8682.8662
"7704","3pm",17682.705,28029.05,11376.54,4039.4419
"7705","3pm",5517.158,12969.099,8098.151,981.9196
"7706","3pm",7980.75,17584.015,6483.591,1662.6103
"7707","3pm",7509.561,23155.692,6909.576,2015.2752
"7708","3pm",7969.096,20831.69,11554.582,2572.5097
"7709","3pm",5908.377,20952.816,9406.741,1335.0543
"7710","3pm",5402.795,23803.536,7375.686,4576.8244
"7711","3pm",18878.467,21235.427,11697.003,3741.6594
"7712","3pm",14831.893,13518.996,9851.809,3584.1386
"7713","3pm",8627.216,7091.964,3190.654,1293.7628
"7714","3pm",13115.696,17600.279,15992.018,5196.2362
"7715","3pm",8087.463,11853.354,3610.329,1084.4563
"7716","3pm",11464.896,26285.715,14763.812,6783.8662
"7801","3pm",4945.947,16786.159,10080.761,12477.135
"7802","3pm",6022.866,10285.097,9649.248,16491.1477
"7803","3pm",12325.56,18522.225,22398.048,18526.2275
"7804","3pm",5028.994,11138.637,7397.484,4146.1631
"7805","3pm",7683.967,24801.135,16879.261,10775.0016
"7806","3pm",11091.272,27292.014,14766.597,5145.7888
"7807","3pm",18172.958,13807.28,11365.227,1243.4793
"7808","3pm",12206.199,9805.088,7083.976,4798.3778
"7809","3pm",10556.736,13191.76,15326.932,9690.1055
"7810","3pm",1431.524,5349.612,4003.062,3035.3185
"7811","3pm",5596.097,11755.889,16834.303,18879.055
"7812","3pm",11847.214,45403.193,43801.25,45102.528
"7813","3pm",3466.487,6411.893,7414.71,8547.3553
"7814","3pm",1865.731,4658.646,3601.742,3171.2289
"7815","3pm",3809.006,9126.827,6634.772,3414.716
"7816","3pm",15337.345,35782.367,32445.853,25642.0538
"9101","3pm",21780.741,22980.919,17620.474,10664.4112
"9102","3pm",4323.333,13417.369,9280.276,5762.4225
"9103","3pm",14470.872,15329.284,11278.73,4673.3851
"9104","3pm",8254.277,13168.952,7877.619,3287.9173
"9105","3pm",9594.839,24454.478,14459.336,9253.8824
"9106","3pm",17166.12,18201.892,16382.598,9628.2144
"9107","3pm",11605.724,19451.566,15955.45,4814.6245
"9108","3pm",8523.261,16629.304,10264.331,4331.1155
"9109","3pm",11292.236,17407.848,13173.609,9870.0041
"9110","3pm",16515.589,14819.285,7399.889,5197.1151
"9111","3pm",7860.378,21302.454,18943.328,11254.6377
"9112","3pm",6112.445,11852.982,10609.169,5948.1684
"9113","3pm",7733.073,21476.19,26735.871,14859.6684
"9114","3pm",3592.37,7183.326,16947.856,6712.1535
"9201","3pm",27686.026,31587.598,22451.957,10526.1655
"9202","3pm",14909.777,20354.983,13652.968,20056.1828
"9203","3pm",29950.88,39061.918,40752.353,34274.5246
"9204","3pm",20379.174,39408.641,42000.56,22689.4412
"9205","3pm",23542.61,32856.592,54366.261,70304.6599
"9206","3pm",10777.226,23951.746,31053.476,24355.3161
"9207","3pm",7967.066,18197.877,16928.267,22884.992
"9208","3pm",13701.732,24216.002,22277.249,21388.6171
"9209","3pm",12614.468,38184.805,36435.955,27799.6973
"9210","3pm",18473.792,29574.409,32729.588,19600.2773
"9211","3pm",16495.508,20980.334,11454.285,9085.9643
"9212","3pm",7426.283,19059.886,12947.337,14162.1748
"9302","3pm",7292.897,12372.915,8329.008,2538.4502
"9303","3pm",38347.336,33874.757,22461.832,6230.9737
"9304","3pm",34131.753,37476.782,27420.715,11224.3043
"9305","3pm",24624.242,17280.033,8321.52,4912.885
"9306","3pm",14157.056,32565.538,13349.998,4628.1217
"9307","3pm",21556.777,17181.129,12654.184,3153.4237
"9308","3pm",17771.076,19183.114,10677.954,991.7155
"9309","3pm",30082.932,28622.058,15344.089,8914.2702
"9310","3pm",27817.079,32858.111,14412.294,3461.3131
"9311","3pm",43292.242,38231.296,10775.136,4081.5098
"9312","3pm",58889.723,63309.959,37380.166,28227.9245
"9402","3pm",26438.167,37661.942,14920.19,5374.8692
"9403","3pm",23928.148,41731.793,29394.216,8728.5487
"9404","3pm",18105.655,23845.57,10740.299,7851.8431
"9405","3pm",11553.582,22556.533,14538.528,10770.5493
"9406","3pm",21223.085,36998.394,15330.431,10651.7187
"9407","3pm",22753.32,27816.987,29267.803,12165.3715
"9408","3pm",6077.941,21536.063,18915.746,10743.2073
"9409","3pm",17670.614,37731.948,27741.278,14187.7727
"9410","3pm",2714.873,13981.962,5980.465,5411.4812
"9411","3pm",14593.056,15777.92,4828.445,2448.8322
"9412","3pm",5790.075,7370.528,3589.179,1260.461
"9413","3pm",17453.852,13000.732,5754.239,135.8647
"9414","3pm",1674.899,6281.269,6303.025,2782.4526
"9501","3pm",16297.982,21315.697,15254.801,7404.4891
"9502","3pm",18366.413,26909.277,15207.153,6127.216
"9503","3pm",8082.64,16071.177,6715.416,5111.1731
"9504","3pm",7408.717,11754.404,11089.174,4677.0701
"9505","3pm",12326.18,21526.317,14036.672,4035.3528
"9506","3pm",14156.743,13882.603,4700.132,3914.0949
"9507","3pm",25488.935,29669.073,5838.351,1378.218
"9508","3pm",22255.964,30685.029,13789.97,8872.6306
"9509","3pm",8123.167,12959.688,9739.851,7238.0571
"9510","3pm",11227.129,16674.53,13666.791,5743.3531
"9511","3pm",8772.066,20783.417,15638.26,4972.6327
"9512","3pm",12238.181,17520.543,13519.41,4011.7945
"9513","3pm",3628.659,12518.245,7267.959,2958.907
"7501","4pm",28517.714,56326.306,63904.059,59687.5943
"7502","4pm",29265.482,60421.005,54512.173,80006.9048
"7503","4pm",27971.854,53712.792,69134.378,75754.7944
"7504","4pm",26650.234,37193.451,26651.974,20766.6853
"7505","4pm",23398.465,33809.038,31884.923,16824.8977
"7506","4pm",25857.625,39735.056,31165.771,21982.1298
"7507","4pm",34783.015,45095.633,35728.772,30865.5035
"7508","4pm",12251.82,27052.073,29207.11,18629.7295
"7509","4pm",16295.377,53442.783,47171.511,55058.1299
"7510","4pm",18121.998,29171.365,32841.206,39515.8537
"7511","4pm",22041.051,29953.267,25502.204,32417.7438
"7512","4pm",42118.763,38632.472,25163.998,15401.4085
"7513","4pm",30403.381,36557.501,24485.195,14082.7639
"7514","4pm",30821.256,36020.752,21654.836,17624.5032
"7701","4pm",17357.716,45643.634,27118.199,5673.3358
"7702","4pm",15604.436,44663.935,31245.251,11852.9815
"7703","4pm",15197.203,24556.18,20195.121,9096.7571
"7704","4pm",18262.877,24113.778,10765.998,4660.7137
"7705","4pm",5758.432,13547.269,7199.504,953.4432
"7706","4pm",7405.474,18273.148,7912.781,1968.6107
"7707","4pm",7747.594,23659.939,6415.655,1671.4492
"7708","4pm",8619.403,20128.187,15383.48,2298.9328
"7709","4pm",4915.156,21009.85,10143.396,1318.5103
"7710","4pm",5317.229,24716.763,7778.659,3547.4634
"7711","4pm",17716.696,23726.674,8939.424,5078.4267
"7712","4pm",14940.406,17037.96,10542.958,4156.7778
"7713","4pm",8274.634,7044.87,3334.959,1404.741
"7714","4pm",12137.65,16418.156,13919.864,5495.1292
"7715","4pm",8129.609,11918.57,3788.186,1270.9374
"7716","4pm",12336.913,26157.103,14288.735,7177.4127
"7801","4pm",4719.839,16319.476,10629.127,13821.4742
"7802","4pm",5814.791,9473.26,11844.085,15356.5386
"7803","4pm",12519.124,17136.331,20906.749,17621.1014
"7804","4pm",5460.315,10762.264,10928.037,5627.2685
"7805","4pm",9899.78,24368.102,16632.42,12072.8718
"7806","4pm",12072.708,26988.698,16599.211,6371.5919
"7807","4pm",18499.236,10854.381,8291.959,1530.4272
"7808","4pm",12226.341,13147.538,8053.601,4622.3168
"7809","4pm",7590.764,13388.778,16249.196,7498.3761
"7810","4pm",1976.167,6131.103,4276.088,3101.463
"7811","4pm",7241.872,12750.62,19388.022,17647.8455
"7812","4pm",11326.727,42967.519,38206.21,44655.8647
"7813","4pm",3758.609,6444.022,8138.969,8157.9399
"7814","4pm",1798.992,4879.631,3548.096,2924.2765
"7815","4pm",3778.2,8461.079,6565.769,3728.2921
"7816","4pm",16427.226,36661.724,31271.072,24756.227
"9101","4pm",22780.567,20245.243,17010.788,10766.0198
"9102","4pm",4750.653,14414.165,8622.387,6131.0707
"9103","4pm",14224.248,16687.343,10559.362,4960.9759
"9104","4pm",7078.062,13011.48,8530.905,4341.5035
"9105","4pm",7879.49,23613.691,15650.193,9119.6759
"9106","4pm",16957.364,18228.021,15298.629,9902.8883
"9107","4pm",11495.723,20131.643,14911.846,4440.4356
"9108","4pm",8932.674,16827.271,10430.962,4240.0006
"9109","4pm",11127.549,16657.717,15324.092,11228.7721
"9110","4pm",17225.865,15912.185,7376.151,5076.3498
"9111","4pm",8217.342,23108.767,17516.368,11721.3288
"9112","4pm",5434.444,10753.529,9320.549,6344.1237
"9113","4pm",8250.643,21670.278,26177.977,16712.1106
"9114","4pm",3396.667,7667.56,17754.119,7184.5919
"9201","4pm",28542.337,37193.502,20014.28,11047.3242
"9202","4pm",14138.383,19300.048,12532.821,15918.2305
"9203","4pm",27356.121,35813.038,40350.38,32078.4783
"9204","4pm",20787.114,36189.953,35485.219,23031.4731
"9205","4pm",24380,29130.452,49941.189,68688.488
"9206","4pm",12335.726,20788.049,31794.667,26458.0825
"9207","4pm",7967.066,16883.795,14069.07,23057.746
"9208","4pm",10362.921,22825.967,24039.918,22653.2557
"9209","4pm",14332.297,37819.014,36305.34,28825.1369
"9210","4pm",17832.288,27261.958,34200.176,20303.4737
"9211","4pm",17375.599,21031.381,10697.616,10361.866
"9212","4pm",7907.415,16395.225,13028.062,12832.267
"9302","4pm",7204.214,12547.819,5750.017,2093.9697
"9303","4pm",36227.245,28507.076,21723.149,5732.6069
"9304","4pm",33822.67,39294.067,26881.694,12379.4408
"9305","4pm",25336.882,19499.252,9306.445,5246.1189
"9306","4pm",14138.423,33301.606,12580.729,7362.0942
"9307","4pm",21998.433,20600.244,11781.917,2211.4244
"9308","4pm",17126.522,18495.817,11127.323,385.1634
"9309","4pm",30922.008,26131.707,14607.696,8915.098
"9310","4pm",31350.127,34182.061,13539.053,3514.1398
"9311","4pm",43902.007,38790.496,10406.684,3815.4154
"9312","4pm",59478.084,57611.611,34100.684,27399.2926
"9402","4pm",28837.301,36208.585,13834.411,5639.66
"9403","4pm",26233.318,39944.009,31521.423,8571.7948
"9404","4pm",17074.575,22398.418,11023.234,7860.1577
"9405","4pm",11887.967,20787.067,12986.086,9870.9609
"9406","4pm",21431.977,37548.035,15273.325,8647.467
"9407","4pm",22331.252,29435.723,27198.225,13618.9742
"9408","4pm",5280.284,19382.86,18797.785,10923.6603
"9409","4pm",17160.973,34894.723,28592.645,16013.2405
"9410","4pm",3942.806,12519.27,5034.58,4481.9907
"9411","4pm",16608.16,12559.558,5805.33,3182.0659
"9412","4pm",5197.286,7437.135,4591.594,1505.7656
"9413","4pm",17128.415,12546.902,6415.24,492.2807
"9414","4pm",2013.483,6383.243,6325.41,2887.5545
"9501","4pm",16311.118,22039.261,11873.672,7299.2507
"9502","4pm",17946.585,23828.544,13290.275,4491.1156
"9503","4pm",7660.058,13943.228,7412.244,5720.0345
"9504","4pm",7854.76,10694.458,11709.713,3918.0479
"9505","4pm",12853.66,20535.083,12856.865,3367.6004
"9506","4pm",15206.86,14572.454,4970.819,6191.1453
"9507","4pm",24564.425,31594.938,3185.626,1174.1201
"9508","4pm",23111.971,31350.582,13819.978,8631.2094
"9509","4pm",9165.902,12819.839,9034.384,8416.681
"9510","4pm",11776.795,16203.521,16532.982,6379.3078
"9511","4pm",6751.217,21961.469,16989.549,5493.4332
"9512","4pm",12625.584,17378.945,14248.524,4949.7167
"9513","4pm",5231.796,14069.315,7989.979,3121.3253
"7501","5pm",19797.953,45063.017,51776.219,61884.5343
"7502","5pm",29704.285,40509.028,46721.987,63945.1184
"7503","5pm",22527.854,32201.332,52829.19,61292.6795
"7504","5pm",23998.314,27345.353,26730.418,17108.135
"7505","5pm",22371.627,34172.36,34665.058,18747.2561
"7506","5pm",20790.413,39276.827,31115.565,22183.4459
"7507","5pm",30777.855,36398.955,33820.795,27047.6142
"7508","5pm",9547.435,24876.812,29178.599,19786.9745
"7509","5pm",20244.518,53487.842,41396.699,50332.1244
"7510","5pm",20411.909,24073.019,28012.697,40293.0899
"7511","5pm",22465.449,28269.655,24531.647,37259.323
"7512","5pm",41033.822,40320.883,23710.408,16301.354
"7513","5pm",38452.54,28968.459,28063.782,12044.5978
"7514","5pm",32746.493,34693.806,20706.339,19218.1813
"7701","5pm",15749.274,44504.824,26598.662,4970.6083
"7702","5pm",11693.092,45303.229,22150.109,11433.6364
"7703","5pm",14713.741,24445.506,21529.355,8558.2238
"7704","5pm",18264.406,24201.155,12851.744,2663.4637
"7705","5pm",5458.63,15160.149,8434.838,2347.7002
"7706","5pm",7943.997,20089.956,8265.561,1862.7891
"7707","5pm",8390.608,24700.497,6873.44,2086.1595
"7708","5pm",9998.246,25147.396,19049.797,3159.2594
"7709","5pm",5655.724,18522.295,11964.785,2497.3272
"7710","5pm",4966.389,26354.184,7208.799,3247.5753
"7711","5pm",15624.268,25815.301,9394.889,5349.0091
"7712","5pm",16070.592,16445.614,7769.298,5306.0703
"7713","5pm",8105.694,7474.772,3897.214,1382.3419
"7714","5pm",12024.293,16014.73,15486.879,5365.1026
"7715","5pm",8069.006,12392.264,4024.506,1277.5582
"7716","5pm",10714.306,24035.781,15850.343,5970.1127
"7801","5pm",4887.836,18888.093,10242.478,13948.176
"7802","5pm",6016.487,11932.294,13529.932,16693.8854
"7803","5pm",9717.512,18335.054,19445.573,21791.4007
"7804","5pm",5846.967,12406.243,11460.518,5716.0672
"7805","5pm",9960.666,26078.833,16645.309,13642.4087
"7806","5pm",12447.097,29472.276,17433.042,6292.6319
"7807","5pm",18181.873,12518.433,9401.945,2020.5612
"7808","5pm",12934.202,12848.193,9874.52,5207.9503
"7809","5pm",7472.679,13106.549,16556.836,9430.3737
"7810","5pm",1976.167,5711.837,4597.227,3585.7669
"7811","5pm",7048.457,15494.018,21313.123,18194.5054
"7812","5pm",9572.216,35977.275,36750.529,42906.9344
"7813","5pm",4806.165,8838.91,7698.541,9471.9287
"7814","5pm",1979.694,5404.347,4589.248,3188.7674
"7815","5pm",3795.048,9754.07,8175.25,4036.5479
"7816","5pm",14421.584,35706.627,28594.798,21183.0551
"9101","5pm",21055.751,18061.183,11965.305,10631.0048
"9102","5pm",5393.013,14916.195,8264.298,7386.8697
"9103","5pm",14786.195,17106.689,12700.904,3688.8254
"9104","5pm",6366.692,12774.246,9237.489,4148.8786
"9105","5pm",8375.005,25496.282,14511.533,11980.3193
"9106","5pm",16978.086,20439.978,17890.231,9486.7496
"9107","5pm",13043.655,22544.126,18500.7,4686.2214
"9108","5pm",8891.325,17339.76,11262.175,4865.5422
"9109","5pm",11968.086,16471.707,17481.738,10601.8046
"9110","5pm",18936.304,16312.107,7747.353,5016.5183
"9111","5pm",8079.006,19631.934,17219.209,10369.9835
"9112","5pm",5004.759,12145.199,12222.981,5436.7475
"9113","5pm",9275.18,21028.492,22468.74,13469.4153
"9114","5pm",3481.484,6896.604,13673.747,7429.8254
"9201","5pm",25508.46,35388.556,18688.488,8328.6052
"9202","5pm",17225.265,19383.296,13674.395,16910.0253
"9203","5pm",27908.963,34678.194,37331.375,32331.7489
"9204","5pm",19280.064,32646.258,30145.13,22362.6501
"9205","5pm",20964.352,24533.179,43263.704,61058.0888
"9206","5pm",12356.493,20049.825,26412.73,22606.4816
"9207","5pm",6348.649,15908.512,16860.317,23021.9115
"9208","5pm",10102.115,22218.067,20217.823,23585.862
"9209","5pm",14049.986,39881.911,37545.217,27986.4644
"9210","5pm",16017.067,26996.983,31485.731,21504.6921
"9211","5pm",15092.291,22581.084,10553.076,9629.9134
"9212","5pm",9831.46,17949.379,12822.313,11613.6706
"9302","5pm",8519.336,13261.005,8430.554,4007.319
"9303","5pm",36080.6,28789.153,19255.053,4204.7967
"9304","5pm",34250.715,37116.632,20198.18,9878.6686
"9305","5pm",28716.684,15891.112,11708.807,2719.9179
"9306","5pm",11453.533,37131.804,10825.103,7777.4981
"9307","5pm",23428.774,22491.444,13234.861,3122.6795
"9308","5pm",15793.322,20159.421,11380.256,1787.0487
"9309","5pm",31811.967,24664.198,13418.975,8249.8478
"9310","5pm",32025.92,36365.352,13819.528,2168.3549
"9311","5pm",41661.371,36970.816,9324.429,3696.712
"9312","5pm",62274.015,51663.576,26504.754,20575.9083
"9402","5pm",30898.918,36344.59,13938.863,5398.6556
