"district","hour","dep1","dep2","dep3","dep4","dep5"
"9208","12am",11461.0494,3811.53467,2548.72927,62224.9537,6953.957
"9209","12am",17670.0069,3118.55958,8412.66593,72275.4137,21374.742
"9210","12am",11160.1426,918.6919,3193.78841,74815.3158,16968.135
"9211","12am",7678.6755,3734.21418,3235.31061,46125.1034,3334.627
"9212","12am",3598.6969,1719.61199,1195.26021,44528.5557,9802.642
"9302","12am",482.5615,24181.2116,2186.77154,1685.8184,3310.815
"9303","12am",7256.1279,70403.899,4447.97223,4439.7936,6712.585
"9304","12am",13422.9004,86805.29819,6407.46639,4498.5561,11396.667
"9305","12am",964.0315,51898.59085,891.89282,1274.9256,5114.736
"9306","12am",4004.4996,65416.94074,1166.33025,946.8438,4273.891
"9307","12am",0,50009.42194,293.84538,0,2673.838
"9308","12am",1239.8262,42523.19625,140.75573,889.0241,5576.303
"9309","12am",5310.671,72173.72399,1973.45826,892.354,15192.045
"9310","12am",1547.5078,77153.03104,1148.32965,786.4015,3918.233
"9311","12am",4287.2093,79661.17835,1079.53812,4847.8873,9400.354
"9312","12am",25565.3524,116149.98054,7787.76807,15538.0265,32520.852
"9402","12am",7116.6814,3841.19467,73294.24833,5360.5829,6792.373
"9403","12am",14845.0427,4840.03295,78817.54834,7367.6321,9172.95
"9404","12am",1066.4634,939.76359,55812.47259,2433.2589,7179.301
"9405","12am",4095.9338,1369.58971,45131.06505,4232.4071,11289.088
"9406","12am",3282.6559,3396.61188,68472.2943,2640.7569,9562.181
"9407","12am",5919.5319,2377.43174,67396.5495,2376.2087,10053.543
"9408","12am",2330.1423,4179.08539,49953.60649,0,2943.321
"9409","12am",8925.1127,10623.44393,83383.70067,3756.5299,9990.93
"9410","12am",1608.9045,704.58596,29441.29334,573.2856,2783.987
"9411","12am",812.7131,467.19793,30991.83463,0,8895.74
"9412","12am",1340.8544,89.51429,18528.20885,0,1341.641
"9413","12am",327.7541,2415.1109,35028.83431,0,4486.115
"9414","12am",0,370.11316,19095.68431,0,2804.417
"9501","12am",854.1567,1090.76202,538.63373,3228.5746,58430.32
"9502","12am",0,453.73768,390.88681,479.8177,61018.956
"9503","12am",949.3427,368.69193,0,0,38306.66
"9504","12am",1101.8199,1252.55079,709.6506,881.5049,32044.083
"9505","12am",2048.6301,5108.20872,1721.17375,741.6063,46064.166
"9506","12am",227.0622,2031.39326,807.74482,0,41765.603
"9507","12am",2022.8108,1263.02742,289.92386,1456.7883,55023.367
"9508","12am",2084.1028,1520.80894,444.1001,4809.8373,69910.798
"9509","12am",800.5085,287.35374,0,1105.4476,38701.341
"9510","12am",0,587.77987,0,769.2668,52857.522
"9511","12am",1919.4326,1088.11382,823.10759,810.9674,51457.158
"9512","12am",966.2732,703.67768,0,853.4675,44726.261
"9513","12am",1448.1527,775.42009,204.32063,0,29938.097
"7501","1pm",123206.8588,21639.31004,22195.55738,24383.4978,45503.358
"7502","1pm",150129.8115,17135.10216,19670.98556,28722.1844,40791.128
"7503","1pm",117207.6204,17857.91882,19082.78516,39225.4552,62801.225
"7504","1pm",68179.8348,16228.29192,8554.73599,5132.1753,19337.295
"7505","1pm",89826.9282,8433.49375,9289.39306,6806.7895,10164.76
"7506","1pm",77324.316,9311.06374,19423.25856,5816.6321,25069.389
"7507","1pm",101738.6484,8550.30988,16187.24433,11370.6689,26398.218
"7508","1pm",68719.473,4161.37679,13144.5621,11693.5435,12117.225
"7509","1pm",117304.3005,10540.08782,12797.87398,31393.386,34258.157
"7510","1pm",101906.3452,8221.42011,9076.65606,17313.4781,23872.149
"7511","1pm",81525.0293,11488.91755,6347.30405,13488.729,28907.13
"7512","1pm",93444.4374,13510.7018,4176.54979,6513.8429,14286.088
"7513","1pm",86474.0136,8287.91285,1965.44185,6024.6996,17368.094
"7514","1pm",88558.2895,8082.33076,5669.27474,2008.483,8585.212
"7701","1pm",3105.9276,7501.57305,7620.40674,642.8209,87980.232
"7702","1pm",9953.0098,25365.37073,32019.15861,2287.452,40759.817
"7703","1pm",2978.0558,10489.50386,1735.38584,575.6947,60456.333
"7704","1pm",485.4187,1384.36495,359.13158,592.6961,59566.695
"7705","1pm",184.8668,148.9833,0,881.5296,30895.56
"7706","1pm",0,0,0,0,34060.222
"7707","1pm",523.438,0,121.84289,0,45332.308
"7708","1pm",262.8305,4635.71114,0,0,43267.094
"7709","1pm",0,485.45964,2617.01946,0,39325.188
"7710","1pm",159.3696,0,2399.95952,0,43874.874
"7711","1pm",1122.1816,0,1813.47473,0,64292.991
"7712","1pm",618.814,0,50.40954,0,46351.826
"7713","1pm",394.4757,0,0,337.354,23614.86
"7714","1pm",1836.4935,0,0,0,55968.86
"7715","1pm",0,455.3972,0,0,28419.463
"7716","1pm",1283.1929,111.58864,3062.98829,0,64238.121
"7801","1pm",373.3561,0,0,2983.7207,44310.401
"7802","1pm",570.1847,287.27022,255.3811,3707.6445,40992.093
"7803","1pm",1865.6099,696.18667,829.67502,2110.0207,69717.897
"7804","1pm",406.9637,1004.58092,0,205.0034,28964.85
"7805","1pm",853.4804,191.23141,117.97894,2122.2639,63092.051
"7806","1pm",1403.0269,270.53676,1075.63412,1073.9897,66031.974
"7807","1pm",0,755.39704,247.33771,0,39743.105
"7808","1pm",416.8717,0,0,296.4036,36959.004
"7809","1pm",630.1947,0,155.65405,693.8831,46963.158
"7810","1pm",0,0,264.14936,268.5127,14501.257
"7811","1pm",1734.6941,275.69525,233.85945,627.3212,48223.466
"7812","1pm",10093.0262,1124.83163,1341.71722,16008.4221,138041.75
"7813","1pm",0,0,74.70248,1054.3793,28130.003
"7814","1pm",0,0,0,0,13622.848
"7815","1pm",526.7219,0,427.62209,258.1411,24995.329
"7816","1pm",5357.8852,888.20485,2668.0762,8246.3029,97753.128
"9101","1pm",4282.6625,106.23789,4000.5841,0,69946.332
"9102","1pm",758.4377,851.00887,647.28083,0,33706.451
"9103","1pm",290.939,0,385.96944,243.2046,48322.76
"9104","1pm",821.2688,212.75883,0,583.4585,32587.076
"9105","1pm",1683.4629,943.43515,897.81783,850.0461,57897.393
"9106","1pm",2564.2872,609.52505,670.89788,734.5333,65550.058
"9107","1pm",0,154.45177,1710.07408,993.0246,55163.208
"9108","1pm",468.8469,1954.22064,1512.70316,323.3225,40587.528
"9109","1pm",2041.6599,238.05163,1816.79648,1093.2196,48244.336
"9110","1pm",0,166.48462,826.57279,0,46299.482
"9111","1pm",4628.9545,1348.33132,1631.11648,3644.0476,54220.688
"9112","1pm",1450.9269,345.98996,102.77243,563.6652,33820.533
"9113","1pm",3325.5954,230.49091,2409.03767,7119.9185,66264.117
"9114","1pm",2855.8165,0,1205.91865,1080.9638,32992.919
"9201","1pm",4260.0173,8881.10974,1066.14287,67708.1287,15044.807
"9202","1pm",4508.0122,3872.48519,879.13689,48742.1655,13179.43
"9203","1pm",21999.082,8517.93563,6602.53418,97310.9692,26557.769
"9204","1pm",10283.6242,6480.75158,6158.81566,75525.1011,32744.56
"9205","1pm",44390.9346,9934.91054,9107.64488,92063.0349,50844.07
"9206","1pm",8788.2691,3752.79959,1830.65865,64073.4559,19552.743
"9207","1pm",9536.3527,1446.27775,3145.269,46136.4212,8827.858
"9208","1pm",12060.6473,3966.54392,2479.47591,60372.5572,7683.8
"9209","1pm",20331.852,3615.83638,9148.40878,71581.596,20292.929
"9210","1pm",10904.8577,918.6919,4109.89437,76173.8335,16258.358
"9211","1pm",7678.6755,3941.97634,3181.786,46045.8052,3574.678
"9212","1pm",3598.6969,1719.61199,988.24536,42780.8496,10937.837
"9302","1pm",482.5615,22535.71555,4452.38039,1035.5942,3853.118
"9303","1pm",6802.8464,75007.15508,4447.97223,4137.7658,7189.055
"9304","1pm",13929.4298,83773.62308,8578.81832,4175.9694,12341.387
"9305","1pm",1522.9852,52583.76466,769.46787,1274.9256,4183.986
"9306","1pm",2856.1224,63658.98621,1736.78425,946.8438,4388.507
"9307","1pm",0,50515.13758,293.84538,0,2673.838
"9308","1pm",1239.8262,44272.63642,140.75573,667.5161,7166.902
"9309","1pm",6762.703,69040.34465,2013.46866,892.354,14781.618
"9310","1pm",3092.2842,74573.6256,1404.83209,786.4015,3654.361
"9311","1pm",2865.5785,77082.66581,1685.6784,6067.7823,7672.552
"9312","1pm",26500.4888,118488.07646,8136.15417,15265.9884,34673.82
"9402","1pm",6869.9103,3134.40004,71854.14215,5360.5829,6998.868
"9403","1pm",15921.8199,4840.03295,77470.82641,8586.6428,9579.494
"9404","1pm",959.3474,635.45943,55437.17028,1981.0544,7725.197
"9405","1pm",4506.8838,1369.58971,45697.14102,4932.2586,12302.198
"9406","1pm",3070.7229,3396.61188,70457.66877,2640.7569,8612.96
"9407","1pm",7283.8245,3078.05094,66690.46609,2376.2087,10282.771
"9408","1pm",2469.0172,3361.67373,50430.28812,0,2647.942
"9409","1pm",10567.8042,9528.04477,76230.19321,4569.0892,9357.208
"9410","1pm",1608.9045,704.58596,28498.70667,573.2856,2780.687
"9411","1pm",812.7131,467.19793,28608.83446,0,8265.162
"9412","1pm",697.2478,89.51429,19322.69246,0,1341.641
"9413","1pm",327.7541,5019.73752,34014.55691,0,4486.115
"9414","1pm",0,370.11316,17903.95669,0,3076.357
"9501","1pm",854.1567,1566.59398,538.63373,3228.5746,56868.225
"9502","1pm",0,453.73768,390.88681,1122.2851,61427.588
"9503","1pm",949.3427,368.69193,183.92644,0,36206.248
"9504","1pm",1693.9947,1252.55079,709.6506,881.5049,31713.483
"9505","1pm",1884.6478,5719.25402,1721.17375,741.6063,45818.346
"9506","1pm",227.0622,1758.74748,807.74482,672.5645,37640.26
"9507","1pm",1434.206,1321.53224,0,1456.7883,57880.691
"9508","1pm",2084.1028,1366.31586,444.1001,5962.4869,71516.48
"9509","1pm",935.632,287.35374,0,1014.2051,34549.738
"9510","1pm",0,587.77987,0,769.2668,55120.504
"9511","1pm",1919.4326,1336.03531,823.10759,810.9674,48150.201
"9512","1pm",966.2732,848.56101,0,1058.4709,44869.617
"9513","1pm",442.0569,775.42009,204.32063,0,28044.738
"7501","2pm",124899.1018,22723.3527,22042.63891,23936.4766,47012.61
"7502","2pm",161598.3207,19303.2488,19206.66827,28142.4806,41828.954
"7503","2pm",122053.8052,19535.2481,20459.44507,41667.4732,61143.144
"7504","2pm",68668.9136,14591.0924,9133.56412,6155.9695,19284.056
"7505","2pm",86984.6482,6307.871,9410.91198,6586.5597,10312.155
"7506","2pm",75220.752,8856.4791,15393.24848,5424.0326,24444.723
"7507","2pm",103365.5772,7481.2883,18404.73214,11259.5176,28178.845
"7508","2pm",67911.4883,4132.9569,12149.76476,12556.8171,14949.525
"7509","2pm",114827.5317,9947.7161,12589.30217,32362.1933,32110.222
"7510","2pm",103502.6551,7938.229,7508.37392,16223.5215,23634.576
"7511","2pm",82052.5658,10430.1891,7575.77518,12814.7508,26843.492
"7512","2pm",91875.8076,12977.9567,3347.93957,6751.1386,15220.869
"7513","2pm",83409.422,6439.9118,3341.03491,5365.6648,17311.637
"7514","2pm",87241.1593,9740.9853,4929.13987,2773.0885,8771.41
"7701","2pm",3844.0228,8251.3507,8007.09152,642.8209,90269.014
"7702","2pm",10781.3346,28811.6383,32347.20194,2287.452,42466.935
"7703","2pm",2978.0558,10512.0373,1735.38584,469.3699,61807.179
"7704","2pm",485.4187,1384.3649,591.67676,231.0786,61171.596
"7705","2pm",184.8668,148.9833,0,1243.1472,31017.523
"7706","2pm",0,0,373.36861,0,34265.726
"7707","2pm",523.438,0,172.25243,0,43032.164
"7708","2pm",1152.2284,3481.1143,0,0,41967.621
"7709","2pm",0,485.4596,2717.32583,0,40775.718
"7710","2pm",159.3696,0,2278.75769,0,42729.909
"7711","2pm",1765.7882,0,1995.92759,0,65196.44
"7712","2pm",191.8657,0,0,0,44967.856
"7713","2pm",394.4757,0,0,337.354,24499.904
"7714","2pm",2263.4418,0,0,0,58338.74
"7715","2pm",0,455.3972,0,0,27019.949
"7716","2pm",1283.1929,111.5886,3142.25192,0,63100.693
"7801","2pm",373.3561,0,327.83692,2980.1707,44618.682
"7802","2pm",570.1847,287.2702,662.72121,3435.2202,40100.355
"7803","2pm",1865.6099,696.1867,829.67502,3000.0999,70688.806
"7804","2pm",406.9637,1004.5809,0,205.0034,25612.667
"7805","2pm",1615.452,191.2314,117.97894,2341.404,62885.463
"7806","2pm",641.0553,270.5368,1075.63412,511.0705,63498.371
"7807","2pm",0,755.397,247.33771,0,41585.283
"7808","2pm",416.8717,0,0,296.4036,36619.129
"7809","2pm",630.1947,0,155.65405,693.8831,50001.638
"7810","2pm",0,0,264.14936,268.5127,14058.949
"7811","2pm",1131.7505,275.6952,233.85945,1880.1803,47403.663
"7812","2pm",10065.0446,1610.1378,1191.52749,16577.5405,138296.889
"7813","2pm",0,0,74.70248,1287.5495,26926.95
"7814","2pm",0,0,0,0,13671.55
"7815","2pm",354.1459,520.2156,427.62209,258.1411,24258.337
"7816","2pm",5357.8852,888.2048,2668.0762,8342.1356,97626.854
"9101","2pm",4282.6625,106.2379,3359.37105,0,73124.985
"9102","2pm",1049.3767,620.518,647.28083,0,34408.452
"9103","2pm",0,0,385.96944,243.2046,48186.129
"9104","2pm",821.2688,0,329.366,583.4585,30009.629
"9105","2pm",1683.4629,694.5836,897.81783,850.0461,58504.99
"9106","2pm",2564.2872,0,811.7707,734.5333,63638.295
"9107","2pm",0,154.4518,2112.79728,1316.3471,52842.372
"9108","2pm",468.8469,1954.2206,1789.6538,0,39960.59
"9109","2pm",2041.6599,238.0516,1816.79648,1136.5989,48311.228
"9110","2pm",0,413.5555,826.57279,0,44599.294
"9111","2pm",4180.4151,1348.3313,2302.88963,3756.5951,51851.376
"9112","2pm",1450.9269,0,102.77243,563.6652,38020.174
"9113","2pm",4048.1564,230.4909,2492.65774,8067.0877,61316.612
"9114","2pm",2855.8165,0,1462.21873,1373.8537,34173.849
"9201","2pm",4342.2893,9203.106,799.26127,71412.4017,13606.786
"9202","2pm",3382.1073,4222.0551,920.16915,53164.9559,12339.53
"9203","2pm",20868.5298,8262.8552,6677.3012,102407.9303,25165.513
"9204","2pm",10937.557,6769.137,5370.53407,73623.1176,32726.144
"9205","2pm",42171.6218,9585.2432,8702.31095,90799.3891,50605.254
"9206","2pm",8898.5164,3830.116,1925.05002,62045.3773,17718.993
"9207","2pm",8385.5683,1568.1785,3581.50514,42586.0931,9406.48
"9208","2pm",12966.656,3966.5439,1713.66267,63523.5932,8193.67
"9209","2pm",19426.6936,3094.5766,8393.97771,71301.7798,21415.545
"9210","2pm",9537.5999,551.282,5491.12788,72220.2954,17986.917
"9211","2pm",6651.9973,4211.2868,3068.0643,47628.4291,2871.46
"9212","2pm",4417.7412,1719.612,1388.94095,42035.1893,9816.615
"9302","2pm",482.5615,23417.9387,4452.38039,545.7867,3560.105
"9303","2pm",7251.74,74635.1474,4097.26436,3780.5559,7403.324
"9304","2pm",14540.7407,86302.7864,8592.90449,4699.252,12832.669
"9305","2pm",1522.9852,53703.7943,769.46787,1274.9256,3897.038
"9306","2pm",1306.4035,66446.1926,2776.23787,653.954,4155.954
"9307","2pm",0,49407.2045,1926.43235,0,2947.438
"9308","2pm",1239.8262,42885.7928,0,667.5161,7910.723
"9309","2pm",5220.0178,64539.4819,2013.46866,892.354,17084.98
"9310","2pm",3275.43,73213.4933,1148.32965,786.4015,3370.797
"9311","2pm",2865.5785,81225.4257,1439.0382,4624.5634,9166.851
"9312","2pm",26222.3701,121690.6091,9234.44874,16479.0647,35109.677
"9402","2pm",7114.154,4159.6121,69860.1737,6295.7031,6292.121
"9403","2pm",18080.3844,4482.7795,74825.26337,6769.3891,9465.238
"9404","2pm",1361.1922,635.4594,55156.85822,1274.5878,11117.792
"9405","2pm",3529.851,1230.4238,44956.77011,5120.7305,12195.771
"9406","2pm",3070.7229,3791.8549,70780.34115,2640.7569,8922.789
"9407","2pm",5737.7369,3205.804,71589.57912,2669.0985,9411.757
"9408","2pm",3884.9554,3361.6737,48498.8929,539.3002,4142.945
"9409","2pm",9602.2182,10829.3958,77883.91992,4717.7177,9407.888
"9410","2pm",1608.9045,704.586,27279.6958,573.2856,3120.459
"9411","2pm",330.6771,1249.6933,29099.60242,0,9394.919
"9412","2pm",697.2478,0,18340.78697,0,1824.095
"9413","2pm",327.7541,2415.1109,34235.07439,0,4067.065
"9414","2pm",0,816.2151,16981.69957,0,3573.449
"9501","2pm",854.1567,903.1993,538.63373,3228.5746,58337.48
"9502","2pm",0,453.7377,0,816.728,65477.079
"9503","2pm",949.3427,368.6919,183.92644,0,36088.036
"9504","2pm",1693.9947,493.5623,709.6506,881.5049,32312.826
"9505","2pm",1884.6478,5867.6079,1532.59354,741.6063,43425.487
"9506","2pm",227.0622,1521.4035,807.74482,0,38143.733
"9507","2pm",1836.0508,2195.2324,0,2379.6255,55507.283
"9508","2pm",2389.0906,1366.3159,1859.79739,5944.3214,70995.218
"9509","2pm",935.632,416.3248,0,1810.8705,36625.802
"9510","2pm",0,304.5872,0,769.2668,53459.317
"9511","2pm",1919.4326,1620.3679,823.10759,1483.5319,47849.716
"9512","2pm",966.2732,1213.7824,0,1058.4709,45857.239
"9513","2pm",442.0569,775.4201,204.32063,0,26975.18
"7501","3pm",128243.7876,20107.3892,26030.03,24484.3056,44268.756
"7502","3pm",157128.6382,19821.9938,17071.9171,27815.6575,40628.307
"7503","3pm",120739.3442,16913.0159,19931.3906,40589.5693,58904.799
"7504","3pm",67442.8139,13905.9076,9732.4728,6874.3175,17511.241
"7505","3pm",92809.1894,6143.26,7823.2749,5853.5295,7744.701
"7506","3pm",73175.5686,9375.9189,21459.2606,4642.909,22668.338
"7507","3pm",100283.1111,7128.8753,17029.2275,12962.2731,28495.542
"7508","3pm",67443.013,4335.0659,8828.7572,11906.5658,12235.032
"7509","3pm",115438.9968,7198.7209,12332.1123,30469.8102,28820.469
"7510","3pm",97552.8428,5344.3784,7582.3377,17163.3034,19800.139
"7511","3pm",84210.4818,9087.2823,6957.4138,10150.4849,20477.103
"7512","3pm",92973.5565,9801.8804,2890.2828,6404.552,13433.791
"7513","3pm",83423.3289,7859.325,2785.5577,5329.676,15763.31
"7514","3pm",89830.2892,11090.5318,3822.9236,2433.2313,6715.717
"7701","3pm",3844.0228,9252.2344,7392.5042,510.6205,89448.513
"7702","3pm",8374.6868,31596.2539,31189.0243,1948.5204,41787.068
"7703","3pm",1724.6856,8874.0785,596.1659,469.3699,60326.278
"7704","3pm",485.4187,970.2898,359.1316,231.0786,64664.929
"7705","3pm",184.8668,148.9833,0,1243.1472,30707.183
"7706","3pm",0,0,0,0,35119.82
"7707","3pm",523.438,0,298.1964,0,42533.982
"7708","3pm",262.8305,3328.1908,379.7802,0,42127.135
"7709","3pm",0,768.6524,2632.7644,0,41364.376
"7710","3pm",159.3696,0,3025.9298,0,43214.223
"7711","3pm",1765.7882,0,1349.9976,0,62965.034
"7712","3pm",191.8657,0,204.3206,0,45347.485
"7713","3pm",394.4757,0,0,0,25103.086
"7714","3pm",2263.4418,0,0,0,59386.994
"7715","3pm",0,455.3972,0,0,26898.711
"7716","3pm",1283.1929,111.5886,3136.2705,0,65830.606
"7801","3pm",373.3561,0,0,853.7574,45087.319
"7802","3pm",570.1847,287.2702,662.7212,3243.3617,39994.706
"7803","3pm",1865.6099,696.1867,829.675,2055.2836,68645.175
"7804","3pm",406.9637,1004.5809,0,205.0034,26488.839
"7805","3pm",853.4804,191.2314,117.9789,2241.2563,59566.553
"7806","3pm",641.0553,270.5368,1075.6341,511.0705,60574.448
"7807","3pm",0,755.397,247.3377,0,44269.055
"7808","3pm",416.8717,0,0,296.4036,36196.214
"7809","3pm",630.1947,0,155.654,693.8831,52351.527
"7810","3pm",0,0,264.1494,268.5127,14633.237
"7811","3pm",1777.5944,275.6952,233.8594,662.4482,50988.563
"7812","3pm",9221.571,1443.44,1191.5275,16736.4797,127235.87
"7813","3pm",245.6854,0,0,1287.5495,25526.369
"7814","3pm",0,0,0,0,14352.668
"7815","3pm",354.1459,520.2156,427.6221,258.1411,23599.914
"7816","3pm",5357.8852,888.2048,765.7138,8722.6949,101893.04
"9101","3pm",3454.8272,106.2379,3169.5748,0,68851.034
"9102","3pm",1049.3767,620.518,647.2808,0,33655.27
"9103","3pm",697.337,0,385.9694,243.2046,48839.03
"9104","3pm",821.2688,0,329.366,583.4585,36182.386
"9105","3pm",1683.4629,694.5836,897.8178,850.0461,59089.153
"9106","3pm",2564.2872,0,811.7707,235.8842,64738.354
"9107","3pm",0,154.4518,1395.9083,1316.3471,51976.159
"9108","3pm",468.8469,1954.2206,1449.1927,619.6784,38835.582
"9109","3pm",882.7559,238.0516,1816.7965,833.834,50119.189
"9110","3pm",0,413.5555,826.5728,0,45942.841
"9111","3pm",3737.7705,1348.3313,2038.0365,3145.5322,52741.778
"9112","3pm",1450.9269,0,102.7724,563.6652,38009.914
"9113","3pm",4048.1564,230.4909,2492.6577,7117.2205,61147.378
"9114","3pm",2855.8165,0,1462.2187,421.9277,34617.46
"9201","3pm",4592.0681,9972.1613,799.2613,69039.2055,12455.784
"9202","3pm",4225.8584,3872.4852,645.2774,51580.0662,11084.405
"9203","3pm",23150.0042,7082.5784,6233.0894,100131.4124,23581.047
"9204","3pm",11581.452,6089.4459,4976.2823,76672.5641,31002.673
"9205","3pm",41623.2934,9109.0163,8254.0555,87780.7099,51017.865
"9206","3pm",7390.9496,3475.0146,1395.8446,63545.4552,16116.857
"9207","3pm",9218.4035,1896.9901,3103.6643,45164.5267,9742.161
"9208","3pm",12418.5964,3696.6865,1481.628,60382.21,6593.442
"9209","3pm",17454.8216,3094.5766,7803.6117,77135.1936,18758.816
"9210","3pm",9962.0425,1614.5678,5898.6934,73493.2962,16594.375
"9211","3pm",5472.6895,3222.3428,3104.5912,47425.9222,3543.947
"9212","3pm",3541.3509,961.1206,1107.5868,41526.9113,11259.41
"9302","3pm",482.5615,26340.9471,5409.3683,545.7867,1561.632
"9303","3pm",7785.4298,82007.6548,4062.1194,3170.7365,7846.084
"9304","3pm",13197.7798,85269.4401,8657.1628,5021.8387,11066.247
"9305","3pm",1007.493,52566.7665,643.5239,1274.9256,3897.038
"9306","3pm",0,66495.2835,841.5835,653.954,3028.303
"9307","3pm",0,52637.8817,1926.4323,0,2795.138
"9308","3pm",1239.8262,40310.2875,0,667.5161,7223.257
"9309","3pm",3270.1553,63214.3521,2393.4982,539.9375,16900.529
"9310","3pm",3275.43,73047.6577,1148.3296,786.4015,2879.073
"9311","3pm",3329.4187,83313.0938,1278.7792,5468.2752,9812.855
"9312","3pm",26190.2633,120762.1378,8038.1016,15277.9059,34311.351
"9402","3pm",7038.0898,3032.909,70402.9331,6295.7031,6202.935
"9403","3pm",17482.0752,3849.1889,72781.9521,6387.4046,9968.585
"9404","3pm",959.3474,635.4594,51991.4316,760.6678,10150.921
"9405","3pm",2931.6028,990.3557,44288.78,5120.7305,11391.896
"9406","3pm",3357.0244,3298.6935,71889.5779,2640.7569,7877.405
"9407","3pm",6455.0692,1811.3498,73522.2741,2669.0985,9888.702
"9408","3pm",3884.9554,3361.6737,49201.2095,539.3002,3888.373
"9409","3pm",10286.8443,9060.5184,74973.9635,3486.0412,8708.482
"9410","3pm",1608.9045,704.586,27042.8172,573.2856,2744.257
"9411","3pm",330.6771,467.1979,30517.9414,0,8688.066
"9412","3pm",0,0,21448.4045,0,1341.641
"9413","3pm",327.7541,2415.1109,32527.049,0,3799.297
"9414","3pm",0,816.2151,15387.6429,0,4103.844
"9501","3pm",762.8547,1230.4355,538.6337,967.8986,60461.34
"9502","3pm",0,453.7377,0,4728.6912,63715.422
"9503","3pm",379.4948,368.6919,0,0,37107.646
"9504","3pm",1853.5781,493.5623,499.336,1379.2393,34168.481
"9505","3pm",1310.7888,5624.1158,1532.5935,489.3267,44840.816
"9506","3pm",227.0622,1374.1083,448.6132,0,40288.827
"9507","3pm",1207.1438,3450.3856,0,1636.4323,57913.702
"9508","3pm",2089.7063,1366.3159,1859.7974,6215.329,66330.06
"9509","3pm",1026.934,0,0,1810.8705,39989.244
"9510","3pm",0,304.5872,0,436.1878,51048.02
"9511","3pm",1919.4326,1620.3679,823.1076,1483.5319,46286.729
"9512","3pm",966.2732,1732.6448,0,985.6679,48279.166
"9513","3pm",0,775.4201,204.3206,0,27536.949
"7501","4pm",122729.2466,18460.742,22302.9517,21272.9977,38831.563
"7502","4pm",149808.4507,14975.0353,16334.0932,23474.0475,33758.127
"7503","4pm",124807.1795,15843.2919,17461.7467,36629.3518,54255.163
"7504","4pm",75045.5058,12090.4762,7308.379,6563.6808,16061.448
"7505","4pm",92263.3301,5184.5532,5300.7836,4370.2448,6955.769
"7506","4pm",77537.3166,7966.1648,17087.1926,5321.2113,19456.064
"7507","4pm",102771.6979,6229.8045,13310.5766,11027.276,23706.006
"7508","4pm",65477.8483,3137.3481,5694.6833,11169.3946,9960.721
"7509","4pm",118437.0604,5821.1717,10423.5458,27732.0557,22693.968
"7510","4pm",98834.8501,4230.0716,6706.9663,13955.3564,17182.648
"7511","4pm",86881.2071,6655.355,5307.7466,9569.7866,18313.365
"7512","4pm",97621.2619,7727.9058,2347.3724,5426.3645,13230.018
"7513","4pm",90692.7202,6275.0915,1726.3877,4178.9825,9943.755
"7514","4pm",92474.4063,10630.5357,3503.388,1566.3124,5017.247
"7701","4pm",2884.4258,7401.8327,3416.0248,510.6205,88950.44
"7702","4pm",7374.9305,29613.293,32693.3873,1378.44,37680.808
"7703","4pm",1724.6856,8958.1742,869.7246,252.2796,62731.931
"7704","4pm",485.4187,970.2898,359.1316,231.0786,61340.559
"7705","4pm",184.8668,148.9833,0,881.5296,30947.103
"7706","4pm",0,0,0,0,37010.059
"7707","4pm",523.438,0,172.2524,0,42476.836
"7708","4pm",262.8305,6853.5333,0,0,43309.084
"7709","4pm",0,768.6524,2174.101,0,41328.015
"7710","4pm",159.3696,0,2700.5317,0,43364.334
"7711","4pm",1122.1816,0,956.1634,0,69127.249
"7712","4pm",618.814,0,204.3206,0,49206.551
"7713","4pm",394.4757,0,0,0,24982.575
"7714","4pm",864.1185,0,133.5242,0,56898.285
"7715","4pm",0,0,0,0,28077.793
"7716","4pm",1283.1929,111.5886,2041.3296,0,66979.149
"7801","4pm",373.3561,0,0,204.5383,47587.256
"7802","4pm",0,287.2702,255.3811,2162.3729,41884.12
"7803","4pm",1865.6099,696.1867,829.675,1422.83,65243.626
"7804","4pm",406.9637,1004.5809,0,205.0034,31555.445
"7805","4pm",1400.3234,0,117.9789,1934.1249,62520.471
"7806","4pm",641.0553,270.5368,1075.6341,511.0705,64470.623
"7807","4pm",0,0,247.3377,0,40959.871
"7808","4pm",416.8717,0,0,539.8038,39334.139
"7809","4pm",630.1947,0,155.654,693.8831,48656.452
"7810","4pm",0,0,264.1494,268.5127,16670.096
"7811","4pm",1131.7505,0,233.8594,343.7312,56191.834
"7812","4pm",8851.3061,1272.4646,1143.0012,11597.2653,122220.614
"7813","4pm",245.6854,0,0,1044.1493,26172.081
"7814","4pm",0,0,0,0,14321.618
"7815","4pm",354.1459,0,427.6221,0,23926.29
"7816","4pm",5045.9128,246.264,486.0611,8968.0712,101715.457
"9101","4pm",2126.8719,0,3065.1334,230.1244,67915.618
"9102","4pm",661.858,620.518,647.2808,0,34898.907
"9103","4pm",697.337,0,105.5012,243.2046,49424.981
"9104","4pm",0,0,329.366,583.4585,36891.731
"9105","4pm",1201.2712,694.5836,754.5245,850.0461,58466.318
"9106","4pm",1897.2371,0,383.8498,235.8842,61644.235
"9107","4pm",0,154.4518,1461.9219,993.0246,51885.707
"9108","4pm",468.8469,1954.2206,814.5872,619.6784,39653.126
"9109","4pm",325.2069,238.0516,1816.7965,833.834,53271.171
"9110","4pm",0,413.5555,826.5728,0,46956.687
