"district","hour","dep1","dep2","dep3","dep4","dep5"
"9201","8am",1.9001471,9.4981717,0.9388302,73.1048604,14.557991
"9202","8am",3.6242871,1.358676,1.1344523,83.143263,10.739322
"9203","8am",7.1940212,5.5949583,2.5910048,75.2559423,9.364073
"9204","8am",5.3014098,2.1224033,4.5309466,67.8341079,20.211132
"9205","8am",13.2404928,4.6544891,1.9807665,60.9142015,19.21005
"9206","8am",6.5384518,2.0271603,1.1136307,76.5351756,13.785582
"9207","8am",6.0747184,0.4394356,3.0895067,81.5634445,8.832895
"9208","8am",7.6405727,1.3165733,0.9352027,83.9143905,6.193261
"9209","8am",7.3915397,0.8123512,5.0401518,73.6599534,13.096004
"9210","8am",5.5071446,0.9092173,3.1661371,77.8391499,12.578351
"9211","8am",7.8864108,5.7588139,4.9079417,78.1269097,3.319924
"9212","8am",4.5156061,1.6276098,1.6177949,80.9535536,11.285436
"9302","8am",0,84.1048738,2.6846364,2.971194,10.239296
"9303","8am",4.8540857,83.6543819,2.3540134,3.7488806,5.388638
"9304","8am",6.9253588,80.1545604,4.1991422,2.1063112,6.614627
"9305","8am",0,94.4785254,0,2.1427343,3.37874
"9306","8am",2.26986,92.3645067,1.4399322,0,3.925701
"9307","8am",5.8169965,89.3943139,0.4923069,0,4.296383
"9308","8am",2.3357775,87.568016,0,2.2344074,7.861799
"9309","8am",4.8817266,80.005798,1.5781367,0.8587025,12.675636
"9310","8am",1.7647855,92.4060927,1.3561686,0.9287342,3.544219
"9311","8am",3.2033584,86.712154,0.7017686,2.002777,7.379942
"9312","8am",8.5893771,73.228338,2.0916012,3.7152889,12.375395
"9402","8am",3.0945573,1.6861073,82.3191798,6.0325286,6.867627
"9403","8am",6.460403,4.0285005,77.4692208,5.391985,6.649891
"9404","8am",0.7962146,0.5965451,85.2951432,1.9986607,11.313436
"9405","8am",5.396858,2.0609789,69.413799,5.654458,17.473906
"9406","8am",5.708896,1.3778346,82.2301615,3.191586,7.491522
"9407","8am",2.8717953,3.6675102,85.4797869,1.7125649,6.268343
"9408","8am",2.8289892,2.4652743,91.3788822,0,3.326854
"9409","8am",6.0181104,6.3271891,81.4538623,1.5578789,4.642959
"9410","8am",4.5855744,2.4060765,86.1005368,1.0255693,5.882243
"9411","8am",0,1.0954385,82.1939242,0,16.710637
"9412","8am",5.6226188,0,88.3072841,0,6.070097
"9413","8am",0.7624268,5.6180693,86.7795758,0,6.839928
"9414","8am",0,1.6661832,90.9466271,0,7.38719
"9501","8am",0.4722156,1.7061806,0.2346031,2.6237781,94.963223
"9502","8am",0,0.7451482,0.3355444,0.3012108,98.618097
"9503","8am",0,0.9144938,0.9383122,0,98.147194
"9504","8am",1.3276691,1.510651,0,0,97.16168
"9505","8am",4.4720181,9.1512804,2.6866181,0.580877,83.109206
"9506","8am",0.4855446,3.3806602,0.7747465,0,95.359049
"9507","8am",1.9738875,2.0562804,0.4917851,2.4710863,93.006961
"9508","8am",1.3870421,0.8513921,0.3194032,2.5194092,94.922753
"9509","8am",0,0,0,1.5867983,98.413202
"9510","8am",0,0.8050532,0,0.6010628,98.593884
"9511","8am",2.7580599,0.7036205,0.6896569,0.3390317,95.509631
"9512","8am",1.9189383,1.2112062,0,1.2432305,95.626625
"9513","8am",1.3020773,2.4392501,0,0,96.258673
"7501","9am",53.5204195,8.6070909,7.704031,9.6613461,20.507112
"7502","9am",57.7584559,7.1881866,7.2313164,10.4579943,17.364047
"7503","9am",46.6833677,6.2206516,8.3213747,14.3826718,24.391934
"7504","9am",61.9122373,11.0168758,5.0398926,4.783358,17.247636
"7505","9am",79.1271699,3.3734168,5.3195269,4.4925832,7.687303
"7506","9am",60.8347389,6.7504657,11.1944011,4.7615556,16.458839
"7507","9am",63.7699391,4.2370414,9.6877482,6.5765356,15.728736
"7508","9am",69.5855286,3.8696393,6.5350852,8.4523244,11.557423
"7509","9am",64.3217176,3.9432917,5.5114644,13.4654847,12.758042
"7510","9am",64.767767,4.2499508,6.4344345,10.3672173,14.18063
"7511","9am",62.4039678,8.1594483,3.3431555,7.3861972,18.707231
"7512","9am",79.1226757,7.1048574,3.0192244,4.6728291,6.080413
"7513","9am",73.4152122,7.0376209,1.7375043,5.3159694,12.493693
"7514","9am",82.3666489,5.5232879,4.4242897,1.4921556,6.193618
"7701","9am",2.5538026,8.1381125,5.7065248,0.5977007,83.003859
"7702","9am",6.7256529,27.6422842,29.2651434,1.3648041,35.002115
"7703","9am",2.8584155,12.3083556,0.7744412,0.3521316,83.706656
"7704","9am",0.7350693,2.0963431,0.5438328,0,96.624755
"7705","9am",1.4617132,0.4562134,0,2.6994004,95.382673
"7706","9am",0,0,0,0.6481383,99.351862
"7707","9am",1.1632458,0,0.5506611,0,98.286093
"7708","9am",0,5.5628286,0,0,94.437171
"7709","9am",0,1.0975282,5.9882915,0,92.91418
"7710","9am",1.2029149,0,3.1345507,0,95.662534
"7711","9am",2.7256446,0.1508481,2.7408225,0,94.382685
"7712","9am",0.8859139,0,1.2183432,0,97.895743
"7713","9am",0,0,0,1.3508253,98.649175
"7714","9am",1.505233,0,0,0,98.494767
"7715","9am",0,0,0,0,100
"7716","9am",2.2864276,0.1635562,3.9361997,0,93.613817
"7801","9am",0.8734117,0,0,0.7810137,98.345575
"7802","9am",1.1412234,1.3089735,0.5111447,6.4708695,90.567789
"7803","9am",1.9843231,0.9680912,0.5258676,3.1037759,93.417942
"7804","9am",1.2057428,2.9763498,0,0,95.817907
"7805","9am",1.2005267,0,0.1659521,3.6617515,94.97177
"7806","9am",0.8766046,1.2541678,1.470865,0.6988582,95.699504
"7807","9am",0,0.4382343,0.5654604,1.4116717,97.584634
"7808","9am",1.8358994,0,0,0.7620096,97.402091
"7809","9am",1.3009889,0,0.3213359,1.4324687,96.945207
"7810","9am",0,0,0,0,100
"7811","9am",3.6106207,0.5076778,0.5832212,1.4558987,93.842582
"7812","9am",4.4223654,1.046185,0.7005521,7.958305,85.872592
"7813","9am",0,0,0.2708253,3.2284854,96.500689
"7814","9am",0,0,0,2.6115492,97.388451
"7815","9am",1.9766962,0,8.7440292,0,89.279275
"7816","9am",5.1442709,0.7570452,0.3331167,7.6728886,86.092679
"9101","9am",5.2327119,0.3348743,4.4570155,0,89.975398
"9102","9am",1.9586163,0,1.6715609,0,96.369823
"9103","9am",0,0,1.1534422,0.5245191,98.322039
"9104","9am",1.1787827,0,0,1.807861,97.013356
"9105","9am",2.5462553,1.4269556,1.3579589,1.2857036,93.383127
"9106","9am",4.7050102,0,0.9343925,1.0833442,93.277253
"9107","9am",0,0.2757084,4.968433,1.7726262,92.983232
"9108","9am",0,4.5269916,1.9537016,0,93.519307
"9109","9am",2.4435168,0.4099547,3.3301932,1.8826612,91.933674
"9110","9am",0,0.352595,1.3680046,0,98.2794
"9111","9am",7.2889282,2.3884431,2.3779552,4.5666334,83.37804
"9112","9am",3.8951603,0.8827281,1.7891057,1.5132165,91.919789
"9113","9am",4.9316717,0.2716634,2.9093525,12.2877205,79.599592
"9114","9am",6.0074972,0,3.5692969,1.6987952,88.724411
"9201","9am",3.7142696,9.9204288,1.2569963,68.0955995,17.012706
"9202","9am",6.0845891,4.48634,1.0773003,75.3790287,12.972742
"9203","9am",12.1484608,5.1559709,4.0016504,66.2369828,12.456935
"9204","9am",9.5209395,3.599324,4.5454703,58.9004656,23.433801
"9205","9am",21.3065618,4.9230917,3.5204497,46.792109,23.457788
"9206","9am",7.9832561,3.1060855,1.7147339,69.4415897,17.754335
"9207","9am",10.8275973,1.133653,3.797763,72.8720449,11.368942
"9208","9am",12.2288152,3.5127332,2.0910286,76.0724261,6.094997
"9209","9am",11.5898063,1.7422106,5.7488956,64.6507802,16.268307
"9210","9am",8.4646503,0.4932735,4.0364161,70.7410035,16.264657
"9211","9am",10.4111882,6.2084269,7.1764511,71.3128025,4.891131
"9212","9am",7.0964478,1.949052,2.0323872,74.0645549,14.857558
"9302","9am",1.5540108,80.9577131,4.7979965,3.1818865,9.508393
"9303","9am",7.4203541,78.3746,4.0560484,3.6321603,6.516837
"9304","9am",9.240406,70.9888887,6.8547875,3.1668941,9.749024
"9305","9am",1.6347023,89.7083562,0,2.238692,6.41825
"9306","9am",2.1867809,91.7685355,1.0820043,0.3765617,4.586118
"9307","9am",5.8708376,89.6459734,0.4968636,0,3.986325
"9308","9am",3.0080788,87.719785,0,2.1808463,7.09129
"9309","9am",4.9611693,75.4185203,1.6717957,1.075449,16.873066
"9310","9am",1.9385394,90.74379,1.4896916,1.0201737,4.807805
"9311","9am",5.3963947,81.3100946,0.9354939,3.3217642,9.036253
"9312","9am",12.7314697,62.0992156,3.5196298,6.3881109,15.261574
"9402","9am",4.8241664,2.2513935,80.0748319,6.0525024,6.797106
"9403","9am",10.6150511,4.1314443,69.81057,6.5547195,8.888215
"9404","9am",1.5078205,1.1019301,83.8299811,2.8193056,10.740963
"9405","9am",5.400174,1.5288392,66.3402715,6.7662575,19.964458
"9406","9am",7.0550232,1.9451762,76.894384,3.1767269,10.92869
"9407","9am",4.3973908,3.9220585,79.3869772,2.7900701,9.503503
"9408","9am",2.7583528,5.7828524,86.5384084,0,4.920386
"9409","9am",8.1545492,7.6336527,75.6740509,2.3005786,6.237169
"9410","9am",4.5845242,2.4055255,82.0254834,1.6335599,9.350907
"9411","9am",0.7637509,1.130688,78.8213805,0,19.284181
"9412","9am",5.4542564,0,88.6574081,0,5.888336
"9413","9am",0.8519933,6.2780545,85.4062775,0,7.463675
"9414","9am",0,1.6530993,88.3232264,0,10.023674
"9501","9am",0.9606876,1.6710104,0.8251686,3.1264676,93.416666
"9502","9am",0,0.6857523,0.8995614,4.317122,94.097564
"9503","9am",1.4265981,1.5000374,0.94705,0,96.126314
"9504","9am",1.3095999,1.4900914,0,0,97.200309
"9505","9am",4.4121262,11.88531,2.6506374,0.9226345,80.129292
"9506","9am",1.0060858,3.4870834,1.7973846,1.373635,92.335811
"9507","9am",2.8854866,3.5989029,0.4791209,3.5189152,89.517574
"9508","9am",2.6822487,1.4473789,0.5715586,3.5860438,91.71277
"9509","9am",0,0,0,1.6336985,98.366302
"9510","9am",0,2.4237439,0,0.8894885,96.686768
"9511","9am",3.8727659,0.7079461,0.6938967,0.8305353,93.894856
"9512","9am",1.9688291,2.7580736,0,1.7389818,93.534116
"9513","9am",3.1679374,2.4415988,0,0,94.390464
"7501","10am",51.6098815,9.243418,7.8798913,10.6266024,20.640207
"7502","10am",55.5512473,7.6710571,7.585566,11.3756521,17.816477
"7503","10am",44.1340507,6.6371951,8.4487083,15.2073625,25.572683
"7504","10am",58.5837148,12.8434069,5.7080081,5.3358212,17.529049
"7505","10am",78.2781554,3.5888254,5.1597518,4.6939683,8.279299
"7506","10am",56.6657429,7.30577,13.2189345,5.0835661,17.725987
"7507","10am",61.7839496,4.8407331,10.5340431,6.2490987,16.592175
"7508","10am",66.2439171,5.0074627,7.0515057,11.0717611,10.625353
"7509","10am",63.0396678,4.4556659,5.8371602,12.7960257,13.87148
"7510","10am",61.0818085,5.748913,7.1726249,10.0760593,15.920594
"7511","10am",61.2525097,8.3903204,3.5598294,7.8815235,18.915817
"7512","10am",75.0620199,8.3822428,2.9274492,4.8478419,8.780446
"7513","10am",74.7731409,5.6794487,1.7392305,5.221238,12.586942
"7514","10am",80.8284313,6.8069725,4.4117948,1.8113324,6.141469
"7701","10am",2.529389,8.2745609,5.651972,0.5919868,82.952091
"7702","10am",7.1400758,29.0686147,28.5043443,1.656175,33.63079
"7703","10am",4.5861145,16.4531439,1.3727313,0.3346507,77.25336
"7704","10am",0.7334019,2.0915881,0.5425992,0.5463552,96.086056
"7705","10am",1.4836367,0.4630559,0,2.7398873,95.31342
"7706","10am",0,0,0,0.6584216,99.341578
"7707","10am",1.1844892,0,0.5607174,0,98.254793
"7708","10am",0,9.8664548,0.2313877,0,89.902157
"7709","10am",0,1.7099495,5.7245866,0,92.565464
"7710","10am",1.1938352,0,3.6595825,0,95.146582
"7711","10am",2.8390082,0.157122,1.9252687,0,95.078601
"7712","10am",0.888383,0,1.2217387,0,97.889878
"7713","10am",1.4911426,0,0,1.2752192,97.233638
"7714","10am",2.2779732,0,0,0,97.722027
"7715","10am",0,0,0,0,100
"7716","10am",2.304097,0.1648202,3.6949528,0,93.83613
"7801","10am",0.8867803,0,0,0,99.11322
"7802","10am",1.2991007,0.6545124,0.5818566,7.3660524,90.098478
"7803","10am",2.7779904,0.9595168,0.52121,3.3370203,92.404263
"7804","10am",0,3.0018685,0,0,96.998132
"7805","10am",1.2779686,0.2863425,0.1766571,3.1777959,95.081236
"7806","10am",0.8792338,1.2579295,1.4752766,0.7009543,95.686606
"7807","10am",1.7212076,0.433001,0.5587079,1.3948139,95.89227
"7808","10am",1.8991244,0,0,0.7882518,97.312624
"7809","10am",1.2710837,0,0.3139495,1.3995413,97.015425
"7810","10am",0,0,0,0,100
"7811","10am",3.6875176,0.51849,0.4398109,2.5778157,92.776366
"7812","10am",4.6862562,1.139927,0.6764209,9.2999499,84.197446
"7813","10am",0,0,0.2575393,3.0701046,96.672356
"7814","10am",0,0,0,0,100
"7815","10am",2.1067237,0,9.3192134,0,88.574063
"7816","10am",5.3910447,0.756824,0.3330194,7.8693265,85.649785
"9101","10am",5.19387,0.3323886,4.4239315,0.6586664,89.391144
"9102","10am",2.0386081,1.6678931,1.7398292,0,94.55367
"9103","10am",0,0,4.2823203,0.5022972,95.215383
"9104","10am",1.9365453,0,0,1.8599209,96.203534
"9105","10am",3.7003679,1.4579731,1.3874766,1.5853782,91.868804
"9106","10am",4.7266427,0.903106,1.4005023,1.0883252,91.881424
"9107","10am",0,0.2784341,5.5052308,1.7901508,92.426184
"9108","10am",0,4.6588048,2.4480558,0,92.893139
"9109","10am",3.0092836,0.4107354,3.6593438,1.8862464,91.034391
"9110","10am",0,0.3617649,1.4035821,0,98.234653
"9111","10am",7.1720328,2.0641269,2.339819,4.4933965,83.930625
"9112","10am",3.8119306,1.7728645,3.7808714,1.4808829,89.153451
"9113","10am",5.1300514,0.2825912,3.0263831,12.1494126,79.411562
"9114","10am",5.8579015,0,3.119822,2.7965524,88.225724
"9201","10am",4.3048411,9.908071,1.1814115,67.2552814,17.350395
"9202","10am",6.0602051,4.9456825,1.072983,73.3395918,14.581538
"9203","10am",13.3015574,5.4159012,4.6384108,63.0394621,13.604668
"9204","10am",9.5114607,4.502394,4.352383,58.1195055,23.514257
"9205","10am",21.1250342,4.779373,4.3442805,45.8714817,23.879831
"9206","10am",9.5445373,2.9931247,1.6523731,66.4282054,19.381759
"9207","10am",11.534605,1.6861442,4.0457449,70.0337154,12.69979
"9208","10am",13.2364333,3.3940764,2.0203956,74.0206543,7.32844
"9209","10am",13.8543154,2.0408021,6.9387733,59.8831798,17.282929
"9210","10am",10.0294676,0.8253272,3.9089812,67.31488,17.921344
"9211","10am",11.1734074,6.2355345,5.8861531,71.0508373,5.654068
"9212","10am",6.9808581,1.9126893,2.3337848,74.1923013,14.580366
"9302","10am",1.5651749,80.820912,4.8324656,3.2047454,9.576702
"9303","10am",8.0311264,76.2487426,4.940385,4.0529003,6.726846
"9304","10am",11.6660109,69.384229,6.2837962,3.100328,9.565636
"9305","10am",0.8101589,89.0221322,1.610951,2.3027909,6.253967
"9306","10am",3.7775833,89.6262912,1.4908212,0.3873839,4.71792
"9307","10am",0.4020638,94.6191095,0.5203182,0,4.458509
"9308","10am",3.3398859,85.7825347,0,2.7766611,8.100918
"9309","10am",5.5673467,72.8383277,2.0610818,1.1496553,18.383589
"9310","10am",1.8370547,91.1647008,1.4117046,0.9667665,4.619773
"9311","10am",5.3112624,78.8569777,1.1941596,3.37269,11.26491
"9312","10am",12.2983465,60.041884,3.5332628,8.3871603,15.739346
"9402","10am",5.9366887,3.2512733,77.8396037,6.0862668,6.886168
"9403","10am",11.526161,4.2812723,67.2725453,7.6089036,9.311118
"9404","10am",1.4526145,2.0237783,83.2286845,2.0970652,11.197858
"9405","10am",5.306973,2.0266532,66.46364,7.2811978,18.921536
"9406","10am",4.7587437,2.2975195,78.7701692,3.1968257,10.976742
"9407","10am",5.5893835,3.8833975,77.8369954,2.7625675,9.927656
"9408","10am",2.57377,5.8807494,86.0752871,0,5.470193
"9409","10am",8.7842282,7.5899719,74.1432908,2.435267,7.047242
"9410","10am",4.6678919,2.0442053,83.5995137,1.6632655,8.025124
"9411","10am",0.7645928,1.1319344,77.1395415,0,20.963931
"9412","10am",5.8263886,0.3889647,86.7675508,0,7.017096
"9413","10am",0.8350121,6.1529262,82.8141749,0,10.197887
"9414","10am",0,1.6137584,85.784467,0,12.601775
"9501","10am",0.978629,1.7022176,0.8405791,3.1848564,93.293718
"9502","10am",0,0.6991266,0.9171055,4.4013187,93.982449
"9503","10am",1.4388544,1.5129245,0.9551864,0,96.093035
"9504","10am",1.2821149,1.4588184,0,2.6054572,94.653609
"9505","10am",4.0153167,11.1146528,4.3483515,1.5996838,78.921995
"9506","10am",0.9580369,6.4920488,1.7115447,1.3080326,89.530337
"9507","10am",2.9197809,2.9499358,0.4848153,3.5607379,90.08473
"9508","10am",2.6105797,1.4087053,0.5562867,6.4136974,89.010731
"9509","10am",1.0724539,0,0,1.5934675,97.334079
"9510","10am",0.5455253,2.5239995,0,0.9262812,96.004194
"9511","10am",3.3942412,0.7145664,1.4555477,1.4340795,93.001565
"9512","10am",1.9741703,3.7157047,0,1.7436995,92.566425
"9513","10am",4.5510985,2.4369068,0,0,93.011995
"7501","11am",51.384344,10.0440226,8.1178366,9.8488129,20.604984
"7502","11am",56.1616061,7.1872841,7.967194,10.4079074,18.276008
"7503","11am",45.2105993,7.1988726,8.4438664,14.9004163,24.246245
"7504","11am",58.6342288,11.8352026,6.6364186,5.2447076,17.649442
"7505","11am",76.8105531,3.6323881,5.6160902,4.582458,9.358511
"7506","11am",56.3932661,7.9454358,14.2062126,4.7153245,16.739761
"7507","11am",62.4346263,4.6272339,9.8638237,6.4509023,16.623414
"7508","11am",63.7221894,6.3856764,9.2939462,10.5413501,10.056838
"7509","11am",59.4475919,5.1860975,5.7771536,13.9535812,15.635576
"7510","11am",60.7620731,5.7539403,6.8077695,9.0905003,17.585717
"7511","11am",60.2468363,7.3161445,4.1491999,7.9421584,20.345661
"7512","11am",72.5004038,11.4587194,3.9636879,4.1222487,7.95494
"7513","11am",71.6510975,6.5129571,2.1701295,5.4124239,14.253392
"7514","11am",77.8911649,8.0572357,4.6979144,1.9314529,7.422232
"7701","11am",3.1056132,7.6496298,5.4953554,0.5796029,83.169799
"7702","11am",7.9558254,28.8862509,27.9587991,1.6645335,33.534591
"7703","11am",3.9053418,12.0930585,1.4668903,0.3576052,82.177104
"7704","11am",0.7411301,2.1136281,0.5483168,0.5521124,96.044813
"7705","11am",0.5992762,0.4829538,0,2.8576229,96.060147
"7706","11am",0,0.8045058,0,0.6600631,98.535431
"7707","11am",1.1869059,0,0.2762811,0,98.536813
"7708","11am",0,9.9704933,0,0,90.029507
"7709","11am",0,1.0661589,5.4589357,0,93.474905
"7710","11am",1.1727207,0.5641398,2.9367341,0,95.326405
"7711","11am",2.6775683,0.1481873,2.2952145,0,94.87903
"7712","11am",0,0,0.104284,0,99.895716
"7713","11am",1.5865956,0,0,1.3568502,97.056554
"7714","11am",2.265532,0,0,0,97.734468
"7715","11am",0,0,0,0,100
"7716","11am",1.8761649,0.1631545,3.9227267,0,94.037954
"7801","11am",0.8690921,0,0,0,99.130908
"7802","11am",1.3008783,1.4920963,0.5826528,6.679002,89.945371
"7803","11am",2.8490357,0.9840558,1.2878823,3.7666549,91.112371
"7804","11am",1.2824052,3.1655892,0,0,95.552006
"7805","11am",1.272681,0.2851578,0.1759262,3.164648,95.101587
"7806","11am",0.911348,1.3038755,1.5291613,0.7265568,95.529058
"7807","11am",1.7607677,0,0.5715492,1.4268722,96.240811
"7808","11am",1.8634947,0,0.4442858,0.7734634,96.918756
"7809","11am",1.3097894,0,0.3235096,1.4421586,96.924542
"7810","11am",0,0,0,0,100
"7811","11am",3.4539784,0.5489414,0.4656415,1.1447794,94.386659
"7812","11am",4.5883516,1.1161119,0.8082545,9.5422654,83.945017
"7813","11am",0,0,0.2530635,2.7727492,96.974187
"7814","11am",0,0,0,0,100
"7815","11am",2.004151,0,8.8654771,0.9822141,88.148158
"7816","11am",5.0538507,0.7554782,0.8759681,8.5134272,84.801276
"9101","11am",6.105621,0.1298944,4.4600747,0,89.30441
"9102","11am",2.0663302,1.690574,1.7634883,0,94.479608
"9103","11am",0,0,3.8958418,0.4898973,95.614261
"9104","11am",2.6340607,0.6823828,0.4470409,1.8713301,94.365186
"9105","11am",2.7112127,1.5194,1.4459334,1.6521729,92.671281
"9106","11am",4.7670098,0.9207144,0.830464,1.109545,92.372267
"9107","11am",0,0.2785156,3.0517551,1.7906746,94.879055
"9108","11am",0,4.5395347,4.1754156,0.7510583,90.533991
"9109","11am",3.0545032,0.4169074,3.386672,1.9145904,91.227327
"9110","11am",0,0.3667304,1.4228473,0,98.210422
"9111","11am",7.1908466,2.0695416,2.6512911,4.5051836,83.583137
"9112","11am",3.7410856,1.7399157,3.7106037,1.4533606,89.355034
"9113","11am",6.8030374,0.2816386,1.3064471,11.7516706,79.857206
"9114","11am",5.965867,0,6.8639864,2.848095,84.322052
"9201","11am",3.6421843,10.1093095,1.3625861,68.2322123,16.653708
"9202","11am",6.709006,4.8529575,1.1010619,72.4381815,14.898793
"9203","11am",12.2646038,5.4329298,4.7701287,62.8141714,14.718166
"9204","11am",9.3145903,4.4072495,4.7831506,57.941605,23.553405
"9205","11am",21.2287981,5.0444284,4.4068442,45.0823703,24.237559
"9206","11am",8.9519338,4.0402692,1.9661782,66.2995291,18.74209
"9207","11am",12.050127,1.6459222,4.0595888,68.9200291,13.324333
"9208","11am",12.3709167,4.4328005,2.5412108,73.0291483,7.625924
"9209","11am",14.2032602,2.375903,6.5629496,59.714147,17.14374
"9210","11am",10.0374134,0.8262699,4.1037061,67.6309971,17.401613
"9211","11am",12.1488967,5.908126,5.5107486,71.3840509,5.048178
"9212","11am",6.9568094,1.5699322,2.3257451,74.5951702,14.552343
"9302","11am",1.5887653,77.1007256,7.1570719,3.2530474,10.90039
"9303","11am",8.0234489,76.0567264,4.6053254,4.356314,6.958185
"9304","11am",12.7068057,67.4432258,6.7845213,3.7258777,9.33957
"9305","11am",0.8289501,88.4347675,1.9810555,2.3562028,6.399024
"9306","11am",4.9981011,87.9611278,1.4068413,1.1817759,4.452154
"9307","11am",0.4125681,94.4785287,0.533912,0,4.574991
"9308","11am",3.3444266,86.6210883,0,1.3241573,8.710328
"9309","11am",5.3816546,74.4388953,1.86139,0.9590304,17.35903
"9310","11am",1.8772369,90.7934447,1.442583,1.1659129,4.720823
"9311","11am",5.1123325,78.6598952,1.1827885,4.7566244,10.288359
"9312","11am",12.4104316,59.4295776,3.7429652,7.5956841,16.821341
"9402","11am",5.5830428,3.2854146,77.2539442,6.150178,7.72742
"9403","11am",11.4300793,4.2455838,68.7970691,6.2459959,9.281272
"9404","11am",2.3206908,2.5084439,81.3061248,3.3221092,10.542631
"9405","11am",7.0129122,2.0503123,67.0648341,5.8827793,17.989162
"9406","11am",4.7486423,3.5344733,77.0606006,3.1900397,11.466244
"9407","11am",5.5169432,3.8330674,77.1491432,3.3227524,10.178094
"9408","11am",4.0497988,6.3219509,83.5006594,0,6.127591
"9409","11am",9.4153026,6.442147,73.4918201,2.5093919,8.141338
"9410","11am",4.6297548,2.027504,83.3211749,1.6496765,8.37189
"9411","11am",0,1.1299114,77.6725896,0,21.197499
"9412","11am",6.0822656,0.4060468,86.1864224,0,7.325265
"9413","11am",0.8033482,5.9196049,84.4695735,0,8.807473
"9414","11am",0,1.69727,86.161322,0,12.141408
"9501","11am",1.3562129,1.7318899,0.8552318,3.2403735,92.816292
"9502","11am",0,0.6878004,0.5925276,3.7980108,94.921661
"9503","11am",2.4392898,0.947336,0.9720097,0,95.641364
"9504","11am",1.2152267,3.5090126,1.3988865,2.4695299,91.407344
"9505","11am",4.0427808,11.0808483,3.1841409,2.0464835,79.645747
"9506","11am",0.983979,5.5917393,1.7578906,1.3434521,90.322939
"9507","11am",2.9945501,1.9012491,0.4972304,2.967313,91.639657
"9508","11am",2.6997615,1.4568291,0.5752904,7.0356097,88.232509
"9509","11am",0,0.7542856,0,1.5872273,97.658487
"9510","11am",0.5288602,1.7393618,0,1.3976529,96.334125
"9511","11am",3.4515843,1.9566806,1.480138,1.4583072,91.65329
"9512","11am",1.9966104,0.9082194,0,1.7635199,95.33165
"9513","11am",4.4652119,2.3909185,0.6299991,0,92.513871
"7501","12am",51.6369063,9.7335301,8.7824198,9.9682084,19.878935
"7502","12am",57.0041024,6.5524736,8.4492533,11.1897401,16.804431
"7503","12am",44.9233296,7.0582831,8.0735618,14.9730167,24.971809
"7504","12am",60.2434036,12.1277251,6.3886037,4.519191,16.721077
"7505","12am",75.1867353,4.7500059,6.9795375,4.3176147,8.766107
"7506","12am",56.8233778,6.6312234,14.0847332,4.540882,17.919784
"7507","12am",62.3969512,5.4452496,10.1032242,6.7422946,15.31228
"7508","12am",61.672417,4.8947186,10.3702135,10.2479171,12.814734
"7509","12am",58.3049429,5.0960392,6.2610332,13.867765,16.47022
"7510","12am",62.7047499,5.6385476,5.9349615,9.3058371,16.415904
"7511","12am",58.3761613,7.9333935,4.3799069,8.5784244,20.732114
"7512","12am",69.9032461,11.0479608,4.1196926,4.6950044,10.234096
"7513","12am",72.727778,4.9969516,1.8977584,5.3761026,15.001409
"7514","12am",78.7219936,7.6352987,4.6495394,2.053364,6.939804
"7701","12am",2.4439082,8.2882899,6.2392409,0.5793927,82.449168
"7702","12am",7.1602844,28.1979577,27.6559113,1.5125292,35.473317
"7703","12am",2.691689,11.4451021,1.4845624,0.7686226,83.610024
"7704","12am",0.7518773,2.144278,0.556268,0.9180421,95.629534
"7705","12am",0.5629794,0.4537024,0,2.6845429,96.298775
"7706","12am",0,0,0,0,100
"7707","12am",1.1316965,0,0.2634298,0,98.604874
"7708","12am",0,9.5037037,0,0,90.496296
"7709","12am",0,1.0868699,5.5402333,0,93.372897
"7710","12am",0.3322907,0.5904657,2.8181234,0,96.25912
"7711","12am",2.0323314,0.1463378,1.7931252,0,96.028206
"7712","12am",1.2795375,0,0.1042331,1.0485584,97.567671
"7713","12am",1.6635822,0,0,1.4226889,96.913729
"7714","12am",2.2728794,0,0,0,97.727121
"7715","12am",0,0,0,0,100
"7716","12am",1.9922618,0.1732505,4.4556225,0,93.378865
"7801","12am",0.8038168,0,0,4.9906838,94.205499
"7802","12am",1.1979617,1.3740519,0.5365573,7.6312345,89.260195
"7803","12am",2.3302757,0.956992,1.2524625,1.7771403,93.68313
"7804","12am",1.3874912,3.4249917,0,0.6989333,94.488584
"7805","12am",1.2280781,0.275164,0.1697606,3.5414922,94.785505
"7806","12am",0.9486685,1.3572704,1.5917818,0.7563099,95.345969
"7807","12am",1.8926831,0,0.6143692,0,97.492948
"7808","12am",1.7868082,0,0,0.7416338,97.471558
"7809","12am",1.3490774,0,0.3332135,1.4854171,96.832292
"7810","12am",0,0,1.707513,0,98.292487
"7811","12am",3.9994664,0.5211668,0.4420815,1.7463221,93.290963
"7812","12am",6.1859301,0.6893998,0.8223271,10.4204354,81.881908
"7813","12am",0,0,0.2510464,3.5433643,96.205589
"7814","12am",0,0,0,0,100
"7815","12am",1.8815363,0,8.3230839,0.9221219,88.873258
"7816","12am",4.6768271,0.7883282,0.679611,7.4746308,86.380603
"9101","12am",5.4694991,0.1356792,4.1710904,0,90.223731
"9102","12am",2.8190513,1.6669628,1.7388587,0,93.775127
"9103","12am",0,0,3.9182005,0.4927088,95.589091
"9104","12am",2.4400843,0.632131,0,1.7335224,95.194262
