"district","hour","rev1","rev2","rev3","rev4"
"9305","8am",48.111278,31.75322,11.907561,8.2279447
"9306","8am",21.46193,51.71107,20.257956,6.5690471
"9307","8am",38.720249,31.0871,17.800742,12.3919087
"9308","8am",37.458525,39.69706,18.634639,4.2097762
"9309","8am",36.481424,35.2164,18.382464,9.9197157
"9310","8am",36.981669,40.44811,18.021528,4.5486965
"9311","8am",50.838517,35.20021,10.379087,3.5821831
"9312","8am",35.192106,37.28481,16.996786,10.5263033
"9402","8am",29.516797,47.37914,16.759022,6.3450369
"9403","8am",28.733762,36.65763,26.962654,7.6459556
"9404","8am",31.243261,39.81502,18.513051,10.4286704
"9405","8am",21.780329,40.05694,23.530792,14.6319398
"9406","8am",28.17744,43.41234,18.771168,9.639047
"9407","8am",23.381449,31.50959,31.06076,14.0482029
"9408","8am",8.710747,42.00971,30.66495,18.614591
"9409","8am",18.733603,33.11606,31.410621,16.7397138
"9410","8am",13.683435,46.51052,23.488652,16.3173933
"9411","8am",38.240304,44.42249,11.077597,6.259608
"9412","8am",29.592943,46.52218,15.843345,8.0415305
"9413","8am",42.79525,38.49843,17.826499,0.8798173
"9414","8am",12.302557,35.94436,36.907138,14.8459416
"9501","8am",31.035416,33.74786,26.530629,8.6860938
"9502","8am",30.486505,39.22931,23.967451,6.3167378
"9503","8am",20.578695,46.54819,19.757496,13.1156138
"9504","8am",25.004798,30.02882,33.778085,11.1882961
"9505","8am",22.53143,41.95258,29.399482,6.1165109
"9506","8am",31.02574,46.74577,14.78846,7.440031
"9507","8am",38.1851,52.21788,5.787309,3.8097078
"9508","8am",28.920121,45.44854,16.327866,9.3034714
"9509","8am",24.527397,35.2505,18.154138,22.0679638
"9510","8am",24.24032,28.52002,32.188612,15.0510461
"9511","8am",14.445396,41.88277,31.170251,12.5015868
"9512","8am",25.130877,36.76251,24.762088,13.3445209
"9513","8am",16.869433,40.86386,31.639295,10.6274096
"7501","9am",12.165786,28.81253,31.256502,27.765187
"7502","9am",15.024238,27.29135,24.580991,33.103421
"7503","9am",15.167182,26.04533,27.540428,31.24706
"7504","9am",23.046422,36.25276,24.047377,16.653437
"7505","9am",17.941056,32.64003,30.738977,18.679937
"7506","9am",17.267033,37.02482,27.543588,18.164562
"7507","9am",22.084565,30.27512,24.808614,22.831701
"7508","9am",14.221973,31.76888,30.872024,23.137124
"7509","9am",14.595251,32.17446,23.746984,29.483304
"7510","9am",15.938233,25.82789,23.320912,34.912966
"7511","9am",17.64531,28.29244,29.046487,25.015759
"7512","9am",33.749299,31.71139,22.09544,12.44387
"7513","9am",34.520996,25.21552,25.02604,15.237449
"7514","9am",32.685774,29.41706,20.881647,17.015523
"7701","9am",20.183064,46.89531,24.704444,8.217178
"7702","9am",14.88706,39.63604,30.967009,14.509886
"7703","9am",19.403151,36.45758,29.955559,14.183712
"7704","9am",31.506779,41.20424,20.285072,7.003906
"7705","9am",17.781905,49.95634,26.666466,5.595288
"7706","9am",22.582618,50.78532,21.027371,5.604686
"7707","9am",17.221519,55.37576,21.867428,5.535293
"7708","9am",22.649433,40.11082,32.504829,4.734916
"7709","9am",15.667961,55.77077,25.233782,3.327482
"7710","9am",12.930589,57.83757,18.979835,10.252007
"7711","9am",32.729546,39.60138,20.589423,7.079656
"7712","9am",32.166674,31.73305,25.039239,11.061035
"7713","9am",41.138059,32.95203,17.680141,8.229774
"7714","9am",27.463287,33.39315,30.820064,8.323504
"7715","9am",33.763037,43.82651,17.504138,4.906319
"7716","9am",21.308264,48.08487,22.515658,8.091203
"7801","9am",12.661447,37.95922,25.003568,24.375766
"7802","9am",15.788367,23.06839,23.876297,37.266944
"7803","9am",11.872772,24.53667,37.216047,26.374508
"7804","9am",17.501485,34.25969,28.033239,20.205582
"7805","9am",14.249493,40.00864,25.385538,20.356324
"7806","9am",20.242919,42.4714,27.476825,9.808858
"7807","9am",43.733492,29.94765,22.844764,3.474094
"7808","9am",32.989146,32.84385,17.558208,16.608793
"7809","9am",18.989635,30.00234,34.914333,16.093689
"7810","9am",11.863739,35.01459,29.405307,23.716363
"7811","9am",13.508719,22.76548,32.840253,30.885546
"7812","9am",8.14132,29.8669,29.392652,32.599126
"7813","9am",15.419707,30.12182,28.192209,26.266261
"7814","9am",11.41869,41.12946,27.609065,19.84279
"7815","9am",14.279848,42.62686,24.06927,19.024026
"7816","9am",13.33623,31.79254,30.677528,24.193706
"9101","9am",28.1376,34.68999,21.583285,15.589126
"9102","9am",14.552342,36.3607,31.340995,17.745966
"9103","9am",30.628541,35.03338,24.354454,9.983625
"9104","9am",23.324424,35.84487,27.037586,13.793115
"9105","9am",13.470542,43.41632,27.642718,15.47042
"9106","9am",31.304837,27.56698,26.273634,14.85455
"9107","9am",24.87738,32.96056,33.875429,8.286633
"9108","9am",21.351525,38.64757,28.812304,11.188597
"9109","9am",21.18617,36.64442,22.783936,19.385474
"9110","9am",38.329165,31.02984,17.270428,13.370572
"9111","9am",15.037294,39.585,28.753806,16.623897
"9112","9am",16.454039,40.52698,27.20191,15.817071
"9113","9am",13.946512,28.90611,35.786893,21.360485
"9114","9am",9.471585,19.8353,47.673667,23.019447
"9201","9am",29.240547,37.67719,21.639305,11.442962
"9202","9am",24.242103,29.19529,19.116497,27.446115
"9203","9am",20.300767,27.24308,28.495028,23.961123
"9204","9am",17.410019,32.19224,32.405983,17.991759
"9205","9am",12.289024,20.25586,29.081603,38.373514
"9206","9am",16.29459,26.17016,32.582186,24.953068
"9207","9am",10.093554,24.96436,28.494632,36.447453
"9208","9am",15.366972,28.72458,27.255073,28.653375
"9209","9am",10.949091,34.51516,29.546939,24.988808
"9210","9am",15.354498,27.15825,35.178571,22.30868
"9211","9am",20.281306,44.8188,19.656484,15.243413
"9212","9am",17.227563,31.39061,25.915593,25.466231
"9302","9am",25.362847,40.59289,25.985646,8.058618
"9303","9am",40.233141,33.7934,20.224246,5.749209
"9304","9am",29.244392,35.84517,24.649548,10.260891
"9305","9am",44.686946,34.144,12.91477,8.254286
"9306","9am",22.187947,52.5985,19.512952,5.700601
"9307","9am",39.374719,30.99634,17.115316,12.51363
"9308","9am",36.404208,40.89856,18.558842,4.138385
"9309","9am",36.531889,35.72961,17.161921,10.576578
"9310","9am",36.017366,41.76192,17.981819,4.238891
"9311","9am",50.276078,35.08773,11.657568,2.978619
"9312","9am",32.514428,33.88023,19.705302,13.900045
"9402","9am",28.932742,45.20107,17.098582,8.767607
"9403","9am",27.409888,37.76402,26.529377,8.296715
"9404","9am",31.107783,40.42934,18.320881,10.142
"9405","9am",20.799328,39.10487,22.48379,17.612014
"9406","9am",26.821527,42.07454,19.340756,11.763177
"9407","9am",22.308481,31.46864,32.608229,13.614654
"9408","9am",8.269545,41.78162,31.049922,18.898918
"9409","9am",19.821917,34.07802,28.843342,17.256722
"9410","9am",12.181594,46.96572,22.857824,17.994865
"9411","9am",36.392337,45.93721,11.389615,6.280834
"9412","9am",26.747752,49.50414,14.100789,9.647323
"9413","9am",42.638033,37.23144,18.750158,1.380372
"9414","9am",15.337165,33.94121,32.669563,18.052059
"9501","9am",30.057208,32.33405,28.723202,8.885541
"9502","9am",28.470156,37.47643,26.032852,8.020558
"9503","9am",23.598595,42.29477,22.175894,11.930741
"9504","9am",26.686277,31.55363,31.181004,10.579086
"9505","9am",22.373551,43.67019,28.101449,5.854805
"9506","9am",28.828111,48.10811,17.192628,5.87115
"9507","9am",40.770633,48.01997,7.484639,3.724761
"9508","9am",27.57748,42.85137,18.702012,10.869138
"9509","9am",27.18201,36.76383,16.56343,19.490726
"9510","9am",21.853356,34.04925,29.97716,14.120236
"9511","9am",16.138822,44.32068,30.412985,9.127511
"9512","9am",26.595898,35.60902,25.00311,12.791974
"9513","9am",15.832886,44.15852,30.664541,9.344052
"7501","10am",12.245256,28.76139,30.72736,28.26599
"7502","10am",15.052016,28.76078,24.09787,32.0893267
"7503","10am",14.907319,25.4389,28.76894,30.8848367
"7504","10am",22.700947,34.83235,23.80736,18.659343
"7505","10am",17.236624,32.43777,30.83888,19.4867243
"7506","10am",18.446964,36.66134,26.19414,18.6975528
"7507","10am",22.591047,30.46368,25.92312,21.0221605
"7508","10am",15.592554,31.1676,29.35104,23.8888103
"7509","10am",15.294839,30.66043,24.50035,29.544377
"7510","10am",15.394968,25.99494,26.34026,32.2698346
"7511","10am",17.858177,28.40219,29.17038,24.5692526
"7512","10am",32.576834,32.51476,21.83535,13.0730571
"7513","10am",33.214529,27.26717,23.021,16.497301
"7514","10am",29.182987,31.81624,22.05006,16.9507069
"7701","10am",19.118615,47.07779,25.43932,8.3642796
"7702","10am",14.750631,38.26446,32.278,14.706904
"7703","10am",20.505531,35.12891,31.57018,12.7953722
"7704","10am",30.497024,43.76187,19.43268,6.3084298
"7705","10am",18.632725,47.00526,29.36565,4.9963564
"7706","10am",21.866626,51.21152,21.22401,5.6978426
"7707","10am",17.365668,57.8648,19.6849,5.0846279
"7708","10am",21.810056,41.90331,34.29992,1.9867203
"7709","10am",15.822051,55.34481,25.63832,3.1948265
"7710","10am",11.412207,57.36445,19.5242,11.6991465
"7711","10am",31.39652,42.50761,19.49158,6.6042939
"7712","10am",31.285661,31.76184,26.55184,10.400666
"7713","10am",41.371663,34.67361,15.12053,8.8341922
"7714","10am",27.46807,32.9166,32.20105,7.4142827
"7715","10am",32.572636,44.17885,16.59726,6.6512575
"7716","10am",22.101338,45.911,23.73127,8.2563884
"7801","10am",12.867615,37.89019,25.39913,23.8430709
"7802","10am",16.924043,20.82279,24.15625,38.0969156
"7803","10am",12.792406,24.23637,36.50783,26.4633974
"7804","10am",15.891677,34.63902,28.11292,21.3563866
"7805","10am",14.147645,38.77946,26.42166,20.6512276
"7806","10am",21.809621,42.33266,26.55564,9.3020739
"7807","10am",42.181235,32.5096,22.29149,3.0176764
"7808","10am",33.435144,30.09496,18.80269,17.6672068
"7809","10am",17.973952,32.95184,35.82834,13.2458727
"7810","10am",12.227077,35.73559,30.44503,21.5923005
"7811","10am",12.207385,23.39834,32.21896,32.1753177
"7812","10am",8.686348,28.55975,31.28971,31.4641986
"7813","10am",17.315409,26.99936,27.81864,27.8665929
"7814","10am",14.050103,41.72162,26.1944,18.0338712
"7815","10am",13.224666,41.2804,29.06145,16.4334799
"7816","10am",12.80412,32.04887,30.75304,24.3939646
"9101","10am",27.886151,33.23481,21.36608,17.512962
"9102","10am",14.49356,38.84476,28.2594,18.4022795
"9103","10am",28.728203,38.71936,22.72518,9.8272501
"9104","10am",24.481813,35.40777,26.39395,13.716468
"9105","10am",14.120679,42.88703,27.25641,15.7358729
"9106","10am",32.695697,27.61365,27.35751,12.3331498
"9107","10am",26.467946,32.33786,33.43465,7.7595444
"9108","10am",21.519294,37.39711,27.19659,13.8870056
"9109","10am",21.33866,37.38328,23.24432,18.0337318
"9110","10am",37.625473,31.70136,17.59318,13.0799849
"9111","10am",13.188621,39.01302,30.63554,17.1628149
"9112","10am",18.885721,38.86034,27.39438,14.8595665
"9113","10am",14.389866,29.37721,36.88008,19.3528376
"9114","10am",10.889391,20.61065,46.00442,22.4955412
"9201","10am",29.236892,37.62126,22.63722,10.5046295
"9202","10am",21.763333,30.15275,20.776,27.3079163
"9203","10am",20.824889,27.57255,28.35246,23.2501032
"9204","10am",17.681113,32.90826,30.84162,18.5690053
"9205","10am",11.970143,20.33974,28.98516,38.7049532
"9206","10am",16.141707,23.64904,34.20173,26.0075164
"9207","10am",12.019776,24.12462,26.702,37.1536118
"9208","10am",16.093029,28.15936,25.78513,29.9624809
"9209","10am",11.640968,34.43358,29.37033,24.5551252
"9210","10am",15.888742,26.0855,35.43454,22.5912115
"9211","10am",18.649485,45.98428,19.92419,15.4420384
"9212","10am",17.224816,31.63238,25.00107,26.1417328
"9302","10am",24.575927,39.84943,28.21494,7.3597054
"9303","10am",38.607536,34.53171,20.88966,5.9710946
"9304","10am",32.158049,36.29761,22.9293,8.6150384
"9305","10am",47.38656,30.9853,13.12202,8.5061169
"9306","10am",22.93717,50.34828,20.83559,5.8789614
"9307","10am",40.180779,33.99802,18.83462,6.9865848
"9308","10am",34.612779,39.80248,21.41618,4.1685608
"9309","10am",38.912017,35.04392,14.68381,11.3602478
"9310","10am",36.765843,41.56185,18.862,2.8103038
"9311","10am",48.503843,36.50579,10.86089,4.1294792
"9312","10am",32.325174,34.0731,19.36386,14.2378673
"9402","10am",28.384349,44.6954,18.25297,8.6672807
"9403","10am",27.825392,36.3525,25.59102,10.2310881
"9404","10am",31.581202,43.02044,17.43716,7.9611976
"9405","10am",20.047834,40.88855,21.78385,17.2797704
"9406","10am",26.81396,42.04199,19.67223,11.4718201
"9407","10am",21.344144,31.43447,32.25813,14.9632581
"9408","10am",8.237925,41.29261,30.10852,20.360943
"9409","10am",19.091642,34.97943,29.56742,16.3615124
"9410","10am",13.784249,47.4539,21.37994,17.3819082
"9411","10am",35.434131,45.7908,13.17946,5.595603
"9412","10am",26.625292,49.85341,15.66214,7.8591621
"9413","10am",42.356552,37.29708,19.48396,0.8624059
"9414","10am",18.250107,33.74175,31.91139,16.0967515
"9501","10am",29.959836,31.1966,28.15781,10.6857547
"9502","10am",29.721642,36.19579,26.09767,7.9849
"9503","10am",23.670946,40.89201,22.86499,12.5720551
"9504","10am",26.707629,30.3855,29.69732,13.209553
"9505","10am",23.572526,40.30152,27.06035,9.0656027
"9506","10am",30.735428,44.17682,16.30857,8.7791866
"9507","10am",36.700672,53.02748,6.01681,4.2550351
"9508","10am",29.820684,41.92661,17.65789,10.5948165
"9509","10am",23.209445,35.89181,20.74315,20.1555916
"9510","10am",22.161871,35.04776,28.78435,14.0060223
"9511","10am",17.434877,41.54358,30.96797,10.0535793
"9512","10am",25.955096,36.76825,25.54559,11.7310673
"9513","10am",13.319463,46.50698,29.11607,11.0574908
"7501","11am",13.025165,26.92552,30.530841,29.5184717
"7502","11am",15.171812,27.59004,25.220076,32.0180674
"7503","11am",15.250894,26.69106,28.338121,29.7199286
"7504","11am",22.592671,34.49261,24.113535,18.801182
"7505","11am",18.770334,33.13457,30.35009,17.7450026
"7506","11am",19.344862,36.51579,25.273302,18.8660434
"7507","11am",22.799357,30.03259,25.481658,21.6863984
"7508","11am",13.69001,32.53298,30.412308,23.3647057
"7509","11am",15.035247,31.24642,25.18798,28.5303494
"7510","11am",17.382649,25.5205,26.162089,30.9347638
"7511","11am",16.481571,29.89257,29.190156,24.4357014
"7512","11am",35.495054,32.28377,21.275382,10.9457955
"7513","11am",32.951667,28.69313,22.755694,15.5995067
"7514","11am",28.836752,28.79648,24.648425,17.718339
"7701","11am",19.634526,46.2525,25.961012,8.1519605
"7702","11am",15.882602,38.21418,30.298286,15.6049275
"7703","11am",21.939712,34.45116,30.406906,13.2022183
"7704","11am",32.779811,42.31149,19.094339,5.8143623
"7705","11am",17.528135,47.72453,29.695082,5.0522487
"7706","11am",23.212953,50.5755,20.498821,5.7127257
"7707","11am",19.500041,57.0497,17.821004,5.6292532
"7708","11am",17.302879,50.07696,30.515118,2.1050476
"7709","11am",17.342358,53.59097,25.18803,3.8786413
"7710","11am",11.380742,58.26651,19.912996,10.4397542
"7711","11am",33.38275,40.72516,18.809548,7.0825452
"7712","11am",29.408034,34.02501,25.399375,11.1675826
"7713","11am",43.26422,33.49656,16.230564,7.0086575
"7714","11am",27.508259,33.31431,29.841733,9.3356938
"7715","11am",33.15343,46.97717,17.361281,2.5081182
"7716","11am",22.018664,45.16193,25.41379,7.4056185
"7801","11am",11.188391,36.49772,25.274958,27.0389316
"7802","11am",16.948693,18.65336,24.638063,39.7598873
"7803","11am",13.073635,24.75976,37.390144,24.7764647
"7804","11am",19.193053,34.2913,29.118943,17.3967009
"7805","11am",13.015711,38.47622,26.054503,22.4535675
"7806","11am",19.790023,43.485,27.589206,9.1357694
"7807","11am",42.271451,29.92121,24.438448,3.3688914
"7808","11am",33.498503,33.67818,16.56845,16.2548634
"7809","11am",17.172334,32.38607,37.131419,13.3101773
"7810","11am",13.041566,36.58696,28.73897,21.6324999
"7811","11am",11.098141,25.16306,33.325197,30.4136036
"7812","11am",9.311106,27.59199,31.238222,31.8586783
"7813","11am",14.747268,27.22838,28.914822,29.1095317
"7814","11am",15.042368,41.45399,24.844401,18.6592409
"7815","11am",15.081479,43.14398,25.388328,16.3862115
"7816","11am",13.167889,32.98667,30.4527,23.3927467
"9101","11am",27.666387,34.39676,21.830799,16.1060525
"9102","11am",14.936888,37.6375,28.732977,18.6926377
"9103","11am",27.522451,38.60064,22.578682,11.2982301
"9104","11am",25.953404,35.2507,27.259957,11.5359391
"9105","11am",14.185155,43.72401,27.582898,14.5079375
"9106","11am",33.425594,25.42131,25.368107,15.7849938
"9107","11am",26.590773,33.72588,32.102221,7.5811286
"9108","11am",22.315927,38.00183,24.865923,14.8163226
"9109","11am",22.279447,38.69469,20.146835,18.8790292
"9110","11am",36.527341,31.55703,17.757515,14.1581096
"9111","11am",13.991275,36.99665,31.093911,17.9181586
"9112","11am",16.585487,38.23593,27.357321,17.8212639
"9113","11am",14.601097,30.33694,35.379584,19.6823746
"9114","11am",10.811424,18.92679,49.57048,20.6913098
"9201","11am",32.16618,36.44118,21.921177,9.47146
"9202","11am",19.227223,31.52491,21.7375,27.5103672
"9203","11am",21.130112,27.80817,28.204023,22.8577002
"9204","11am",18.883002,32.2848,30.181905,18.6502952
"9205","11am",12.777818,19.8765,28.54682,38.7988656
"9206","11am",14.655408,28.16493,34.421266,22.7583932
"9207","11am",12.014706,23.65358,24.087145,40.2445652
"9208","11am",15.707732,29.83882,26.278761,28.1746842
"9209","11am",10.811908,33.55608,29.585594,26.046414
"9210","11am",16.478421,25.11575,35.162968,23.2428635
"9211","11am",19.574471,43.3103,19.922559,17.1926713
"9212","11am",17.987202,32.55594,24.335917,25.1209401
"9302","11am",28.837156,38.44468,24.6403,8.0778652
"9303","11am",34.063613,38.09649,21.13805,6.7018448
"9304","11am",32.160124,37.26898,21.714852,8.8560421
"9305","11am",47.089192,35.69337,10.622161,6.5952785
"9306","11am",22.003394,47.48372,23.800856,6.7120338
"9307","11am",39.418174,35.51718,17.534558,7.5300921
"9308","11am",34.634083,40.67751,20.514071,4.1743396
"9309","11am",38.647822,33.25421,16.427026,11.67094
"9310","11am",37.57159,42.16797,16.162339,4.098096
"9311","11am",51.320621,33.69446,10.818282,4.1666415
"9312","11am",31.010697,35.31089,19.075095,14.6033129
"9402","11am",28.416977,45.53069,18.691648,7.3606833
"9403","11am",27.719986,35.49728,26.799712,9.983018
"9404","11am",30.666998,42.54735,17.682675,9.1029754
"9405","11am",20.592921,37.58641,24.850268,16.9703996
"9406","11am",26.083467,42.55953,19.999679,11.3573247
"9407","11am",21.663006,32.31972,30.564827,15.4524509
"9408","11am",9.104833,40.459,31.942976,18.4931882
"9409","11am",14.972364,38.54283,30.364129,16.1206755
"9410","11am",14.556805,48.42795,19.647438,17.3678079
"9411","11am",36.246259,42.06286,15.13672,6.5541613
"9412","11am",25.372557,46.64011,18.047843,9.9394884
"9413","11am",42.606466,38.62144,18.416136,0.3559608
"9414","11am",14.376524,33.78294,33.597489,18.2430432
"9501","11am",30.814615,33.06866,26.86185,9.2548746
"9502","11am",29.750564,36.0522,26.451532,7.7457075
"9503","11am",24.152332,42.42295,21.868133,11.5565816
"9504","11am",25.897385,32.581,28.487675,13.0339396
"9505","11am",23.193309,40.1938,27.02985,9.583037
"9506","11am",32.573654,43.07036,15.4542,8.901783
"9507","11am",33.141633,56.86221,6.126897,3.8692557
"9508","11am",30.456347,41.98172,17.075059,10.4868779
"9509","11am",23.74233,35.23202,21.6825,19.3431479
"9510","11am",24.611348,31.80762,28.399442,15.181585
"9511","11am",19.651137,41.36959,31.125986,7.8532889
"9512","11am",24.975242,36.96761,26.426512,11.6306377
"9513","11am",11.80103,46.81121,29.352681,12.0350795
"7501","12am",11.11825,27.12034,31.722998,30.0384132
"7502","12am",15.608625,28.42717,24.380534,31.5836697
"7503","12am",15.012461,26.21705,28.22308,30.5474131
"7504","12am",21.949551,35.3157,23.667983,19.0667606
"7505","12am",19.248536,33.01346,29.251339,18.486666
"7506","12am",19.989763,34.17778,25.749621,20.0828368
"7507","12am",22.630139,28.26805,26.779566,22.3222425
"7508","12am",15.071393,31.41638,30.428244,23.0839819
"7509","12am",12.966835,31.65818,26.292749,29.0822377
"7510","12am",17.529162,26.13959,25.083639,31.2476124
"7511","12am",14.999943,28.78462,29.101769,27.1136687
"7512","12am",37.40092,31.04561,20.845103,10.7083618
"7513","12am",31.777951,29.48859,22.56502,16.1684417
"7514","12am",32.251602,27.43977,23.992094,16.3165322
"7701","12am",19.141529,47.41772,27.66864,5.7721084
"7702","12am",14.871717,39.32617,29.714643,16.0874714
"7703","12am",20.88132,38.0084,29.706852,11.4034278
"7704","12am",31.359996,42.76216,18.761941,7.115906
"7705","12am",14.990263,52.00923,28.053993,4.9465184
"7706","12am",22.344135,50.92764,21.557991,5.1702363
"7707","12am",18.578806,59.26753,17.053631,5.1000375
"7708","12am",17.3293,47.11852,26.625646,8.9265385
"7709","12am",21.222854,52.58119,22.180137,4.0158236
"7710","12am",11.628609,56.20971,21.774481,10.3871958
"7711","12am",32.078283,42.69348,19.796112,5.4321267
"7712","12am",29.044026,33.25773,26.472154,11.2260943
"7713","12am",40.608893,33.41607,18.293278,7.6817575
"7714","12am",26.609875,34.44888,29.575029,9.3662207
"7715","12am",32.178038,46.95281,18.434829,2.434328
"7716","12am",23.110007,44.74797,23.52082,8.6212052
"7801","12am",9.493596,33.04918,25.328247,32.1289718
"7802","12am",16.619651,23.17203,23.173483,37.0348406
"7803","12am",14.16764,25.55665,34.577018,25.6986907
"7804","12am",17.804862,36.44637,31.127217,14.6215559
"7805","12am",15.015816,39.06887,25.799661,20.115655
"7806","12am",21.090551,42.73283,26.286164,9.8904506
"7807","12am",42.887349,27.82109,27.369292,1.9222653
"7808","12am",32.88238,37.32195,15.527398,14.2682718
"7809","12am",18.333357,31.2968,38.381534,11.9883074
"7810","12am",11.935497,39.28097,26.382785,22.4007495
"7811","12am",10.992782,25.45738,32.212836,31.3370063
"7812","12am",9.609371,29.58705,29.445219,31.3583594
"7813","12am",13.479655,26.46554,30.119501,29.9353083
"7814","12am",15.039441,38.87689,27.380022,18.7036434
"7815","12am",14.741976,44.0263,25.000983,16.230742
"7816","12am",13.721428,33.38544,30.168466,22.7246645
"9101","12am",28.556548,35.29515,21.840996,14.3073063
"9102","12am",13.923889,37.03151,29.506206,19.5383993
"9103","12am",30.055225,37.64456,21.817329,10.4828845
"9104","12am",25.02862,36.77474,24.14284,14.0538005
"9105","12am",14.932435,42.35636,27.739336,14.9718692
"9106","12am",32.437473,23.85058,26.837666,16.874279
"9107","12am",25.79408,32.85599,31.579782,9.7701513
"9108","12am",21.130248,41.35983,23.0683,14.4416247
"9109","12am",21.725738,40.06454,20.76743,17.442289
"9110","12am",36.15097,31.75268,18.145846,13.9505065
"9111","12am",12.584115,36.08714,32.356669,18.9720737
"9112","12am",18.905439,43.29884,23.407493,14.3882257
"9113","12am",13.935085,29.99625,35.974938,20.0937259
"9114","12am",10.809925,20.02149,48.666282,20.5023036
"9201","12am",31.497395,37.93092,21.995236,8.5764511
"9202","12am",20.634427,30.97978,20.726391,27.6594057
"9203","12am",21.87328,26.11531,28.945975,23.0654316
"9204","12am",20.091601,31.58496,29.898336,18.4251006
"9205","12am",11.65101,20.19393,29.554386,38.6006706
"9206","12am",12.857989,27.20002,34.279594,25.6623931
"9207","12am",11.21456,22.82057,26.580353,39.3845217
"9208","12am",14.341447,31.58323,25.977362,28.0979612
"9209","12am",10.1968,33.76193,30.420785,25.6204886
"9210","12am",17.377975,27.89447,34.878474,19.849076
"9211","12am",21.089053,40.9343,20.557708,17.4189415
"9212","12am",15.48773,34.34877,26.545011,23.6184896
"9302","12am",24.20028,39.57822,27.824865,8.3966336
"9303","12am",35.215577,38.06707,19.304526,7.4128244
"9304","12am",32.370993,36.48979,21.3261,9.8131122
"9305","12am",47.950042,30.42809,13.832333,7.7895355
"9306","12am",21.343703,48.0137,23.494404,7.1481944
"9307","12am",39.870402,33.51125,19.497388,7.1209641
"9308","12am",35.192069,37.25483,22.370759,5.1823423
"9309","12am",37.773956,34.60306,17.410606,10.2123735
"9310","12am",35.323235,39.95408,19.845563,4.8771195
"9311","12am",51.829288,33.93967,11.189053,3.0419859
"9312","12am",29.406386,36.0287,20.031101,14.5338144
"9402","12am",29.362418,45.95789,16.700665,7.9790319
"9403","12am",28.247305,37.71535,24.946738,9.0906067
"9404","12am",29.513657,43.8374,19.713182,6.9357603
"9405","12am",20.895395,37.25365,24.265385,17.5855697
"9406","12am",25.403947,43.079,20.131077,11.3859789
"9407","12am",21.550602,30.62601,32.778566,15.0448185
"9408","12am",9.805239,42.67367,28.828427,18.6926637
"9409","12am",16.445898,35.4385,31.520371,16.5952308
"9410","12am",13.89749,48.28872,17.627803,20.1859893
"9411","12am",35.136428,41.90296,15.256047,7.7045689
"9412","12am",27.29354,45.95119,18.984243,7.7710301
"9413","12am",44.377623,37.59176,17.688675,0.3419392
"9414","12am",12.148815,36.00985,31.92696,19.9143747
"9501","12am",28.078709,35.2505,28.270426,8.4003696
"9502","12am",30.863852,36.58522,24.347837,8.2030858
"9503","12am",26.306956,39.44792,21.883392,12.3617277
"9504","12am",28.876994,28.12559,29.491262,13.506149
"9505","12am",24.025696,40.6073,27.522413,7.8445912
"9506","12am",34.392225,43.74001,14.957986,6.9097814
"9507","12am",34.128573,54.59429,7.501707,3.7754259
"9508","12am",30.001317,42.68402,18.026743,9.2879215
"9509","12am",22.603208,35.2699,20.761372,21.3655159
"9510","12am",23.169341,32.0917,27.255261,17.4837006
"9511","12am",17.74322,40.23824,33.057129,8.9614096
"9512","12am",24.917121,37.94864,25.843265,11.2909773
"9513","12am",12.350684,47.34006,28.006543,12.3027175
"7501","1pm",13.105057,25.84876,30.712798,30.3333835
"7502","1pm",16.874168,27.60334,23.06954,32.4529503
"7503","1pm",14.060991,25.46846,30.098588,30.3719649
"7504","1pm",23.259598,37.57165,23.222508,15.9462435
"7505","1pm",20.283108,33.62413,27.928894,18.1638722
"7506","1pm",20.62064,32.7404,25.644717,20.9942426
"7507","1pm",23.54884,28.85565,26.838433,20.7570776
"7508","1pm",14.837622,30.76133,32.065178,22.3358725
"7509","1pm",12.975509,31.12618,25.559654,30.3386572
"7510","1pm",14.690397,29.23929,24.011395,32.0589167
"7511","1pm",14.789214,30.7507,29.449102,25.010983
"7512","1pm",37.79337,31.26752,19.4822,11.4569147
"7513","1pm",30.633455,29.44881,23.633974,16.2837635
"7514","1pm",31.548867,33.53326,21.18124,13.7366299
"7701","1pm",20.649264,46.4704,26.457473,6.4228615
"7702","1pm",15.783936,39.02991,30.135703,15.0504471
"7703","1pm",20.115862,37.39347,31.498435,10.9922302
"7704","1pm",27.13197,45.28012,18.630824,8.9570866
"7705","1pm",18.366216,50.90388,27.894614,2.8352882
"7706","1pm",22.53084,51.76663,21.174084,4.5284493
"7707","1pm",17.950653,60.16961,16.265788,5.6139454
"7708","1pm",18.11797,47.82571,24.88295,9.1733674
"7709","1pm",16.379448,56.26467,23.558912,3.7969651
"7710","1pm",12.232867,56.38066,20.537987,10.8484867
"7711","1pm",32.833398,44.05443,17.352282,5.7598869
"7712","1pm",28.837586,30.2448,29.288064,11.6295471
"7713","1pm",40.431229,34.44831,16.939265,8.1811928
"7714","1pm",27.251204,32.64924,30.88041,9.2191481
"7715","1pm",31.996187,48.87862,16.665749,2.4594436
"7716","1pm",20.76277,45.99388,23.569792,9.6735595
"7801","1pm",10.162177,36.74213,23.575709,29.5199826
"7802","1pm",18.339193,19.65038,21.956969,40.0534603
"7803","1pm",12.285719,28.05989,33.921924,25.7324713
