"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"12am";"12.101060";"12.041441";"14.066605";"10.742446";"19.359261";"12.393810";"16.396302";"21.851457";" 7.517399";"12.281192";"10.242925";"10.450709";"10.863698";" 3.664562";"12.533141";"15.655074";"14.761805";"11.470385"
"1pm";"13.170643";"11.932038";"16.161633";"10.900302";" 9.636609";"10.491905";"16.391217";"22.529070";" 8.222996";"14.163096";" 9.920201";"13.502355";"13.561472";" 3.888222";"13.223066";"18.819550";"13.481028";" 8.403438"
"2pm";"12.295812";"12.373063";"16.366164";" 9.658678";" 2.972188";"11.741180";"16.815437";"21.894544";" 8.353821";"15.466797";" 8.982187";"14.401237";"12.151694";" 4.448574";"13.905192";"19.593323";"15.057491";" 8.551225"
"3pm";"13.355847";"11.508254";"17.163277";"10.138678";" 8.190326";"11.502502";"17.357782";"21.531247";" 8.865425";"14.644180";" 9.062355";"10.885035";"12.815623";" 3.912348";"14.176464";"21.638147";"17.672014";" 7.203549"
"4pm";"11.770082";"11.232718";"19.475926";" 9.596175";"12.698224";" 8.976848";"13.827551";"17.192424";"10.141394";"13.556642";" 8.399668";"12.905244";"11.814686";" 2.046990";"12.362034";"20.109553";"21.530457";" 7.417489"
"5pm";"13.666756";"13.091325";"15.439119";"11.029525";"13.011050";" 8.926714";"12.447249";"14.470330";"11.900792";"11.888700";" 7.812772";"12.992793";"12.230594";" 3.377704";"13.261995";"18.297817";"17.084272";" 9.053917"
"6pm";"17.005344";"15.754473";"16.358966";" 7.821705";"15.029517";"11.855421";" 9.627289";"14.308922";"10.719802";" 9.410364";"10.393063";"14.483743";"12.957431";" 5.803282";"10.875026";"15.099671";"19.774140";"10.274926"
"7pm";"19.688248";"13.314182";"14.919081";" 9.989619";"15.231802";"11.842333";"11.034395";"13.034934";" 9.256255";"10.973387";" 7.907489";"12.629113";"13.604014";" 6.276528";"10.613800";"14.580085";"17.867402";"11.460529"
"8pm";"17.999117";"14.372231";"16.135209";" 9.541570";"14.671569";"12.226705";"12.806403";"13.899447";" 9.159286";"10.918294";" 8.659100";"13.492621";"10.521293";" 7.027566";"10.879015";"15.186432";"15.044197";"13.984345"
"9pm";"17.962380";"14.494759";"15.911478";"10.426642";"16.278656";"12.076818";"12.538425";"13.729720";" 9.082304";"11.271922";" 8.706674";"13.303625";"10.617939";" 7.009609";"10.929248";"15.542730";"15.029307";"13.692505"
"10pm";"17.529930";"16.804413";"14.788807";"10.598640";"17.607729";"12.890107";"10.558287";"13.732978";" 8.498591";"11.441414";" 8.892198";"13.281251";" 9.951412";" 6.542060";"10.844326";"16.379709";"15.870215";"13.274877"
"11pm";"17.316675";"16.811627";"14.500590";"10.603970";"18.518937";"12.965939";"10.585243";"14.335870";" 8.500736";"12.773926";" 9.314402";"13.041562";" 9.877957";" 6.532379";"10.844326";"16.180717";"15.691835";"13.376192"
"12pm";"17.637917";"17.644831";"13.404317";"10.667303";"18.167772";"13.050856";"10.451378";"13.985288";" 8.549430";"11.018928";" 9.222581";"14.123797";" 9.938105";" 6.639282";"10.772744";"15.937101";"15.878714";"13.300894"
"1am";"18.331241";"17.644831";"13.404317";"10.487339";"19.484148";"13.013743";"10.451378";"14.035900";" 8.508839";"11.018928";" 9.222581";"14.123797";"11.290816";" 6.639282";"10.648525";"15.776090";"15.878714";"11.098781"
"2am";"18.390305";"17.589156";"13.404317";"10.487339";"19.291005";"13.013743";"10.451378";"14.035900";" 8.508839";"11.067479";" 9.222581";"14.123797";"11.290816";" 6.639282";"10.648525";"15.776090";"15.878714";"11.098781"
"3am";"18.390305";"17.589156";"13.404317";"10.487339";"19.349053";"13.013743";"10.451378";"14.035900";" 8.508839";"11.119091";" 9.222581";"14.123797";"11.290816";" 6.639282";"10.587936";"15.776090";"15.878714";"11.098781"
