"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"2pm";"11.276949";" 6.000000";" 8.590604";" 9.269162";"10.800971";"11.566618";" 8.447937";" 6.146179";"10.125142";"13.313609";"10.014104";" 8.352144";" 6.052632";"13.714286";" 7.600000";" 9.900990";" 9.425287";" 7.644306";" 9.356725";"11.565836";" 5.790646"
"3pm";"11.405836";" 5.710306";" 8.873239";" 8.710218";" 9.900990";"12.005857";" 8.453237";" 6.250000";"10.562572";"13.353116";" 9.899570";" 9.109731";" 5.637255";"14.414414";" 7.547170";"10.357143";" 8.855292";" 7.379518";" 8.286252";"11.663808";" 5.364807"
"4pm";" 9.908884";" 6.311360";" 7.805596";" 6.891271";" 9.826590";"11.212121";" 7.820300";" 8.163265";" 9.577114";"12.199037";"10.518934";" 9.330986";" 6.263499";"14.065934";" 8.040201";"13.367174";"10.986965";" 7.669617";" 9.326425";"12.380952";" 7.169118"
"5pm";" 9.068010";" 6.896552";" 8.774584";" 7.488987";" 8.823529";"11.594203";" 8.069620";" 7.854985";" 9.433962";"12.500000";"10.675676";" 9.003215";" 7.127883";"15.151515";" 9.006211";"12.769231";"11.586453";" 7.560628";" 9.870550";"12.314540";" 7.035176"
"6pm";" 8.080808";" 6.340058";" 8.219178";" 8.172363";" 9.803922";"11.190818";" 8.769231";" 7.589286";"10.225764";"13.023256";"10.270270";" 8.077544";" 7.021277";"15.743073";" 8.761329";"12.844037";"11.775044";" 7.234043";" 9.779180";"12.445095";" 7.189542"
"7pm";" 7.938540";" 6.571429";" 7.987711";" 7.941176";"10.565476";"10.294118";" 7.981221";" 7.611940";" 9.948320";"13.876320";"10.198675";" 9.033281";" 7.157895";"15.862944";" 8.885542";"12.951807";"11.734694";" 7.539118";" 9.531250";"12.408759";" 7.060755"
"8pm";" 7.936508";" 6.163328";" 8.242613";" 7.883212";" 9.782609";"10.300429";" 8.435583";" 7.614943";"10.592686";"13.629403";"10.256410";" 9.436834";" 7.500000";"15.167095";" 8.797654";"13.004484";"12.100840";" 7.594937";" 9.618321";"12.500000";" 7.166124"
"9pm";" 8.134642";" 6.260032";" 8.212560";" 7.713885";" 8.928571";"10.806916";" 8.636364";" 7.549858";"10.519481";"13.829787";"10.041265";" 9.425626";" 7.847082";"14.561856";" 8.620690";"13.702624";"12.211221";" 7.479224";"10.075188";"12.394366";" 6.987578"
"10pm";" 8.583691";" 6.006494";" 8.576052";" 7.594937";" 8.403361";"10.647482";" 9.214502";" 7.313643";"10.602094";"13.181818";" 9.817672";" 8.959538";" 7.768924";"14.885496";" 8.628006";"13.900709";"12.214984";" 7.617729";"10.194903";"12.273361";" 6.849315"
"11pm";" 8.345324";" 5.775578";" 8.346709";" 7.433380";" 8.798646";"10.662824";" 9.264706";" 7.788595";"10.367454";"12.942989";"10.142857";" 9.325681";" 7.920792";"14.781491";" 8.762170";"13.513514";"12.038523";" 7.851240";"10.344828";"12.225275";" 6.948640"
"12pm";" 8.405797";" 5.882353";" 8.333333";" 7.412587";" 8.873720";"10.503597";" 9.397944";" 7.766990";"10.449735";"13.097072";"10.171920";" 9.298999";" 7.874016";"14.743590";" 8.762170";"13.532764";"11.961722";" 7.977992";" 9.954751";"12.071331";" 6.948640"
"1am";" 8.430233";" 5.882353";" 8.333333";" 7.412587";" 8.673469";"10.533911";" 9.544787";" 7.756233";"10.358566";"13.097072";"10.142857";" 9.285714";" 7.858546";"14.762516";" 8.774373";"13.532764";"11.942675";" 8.093278";" 9.954751";"12.038304";" 6.948640"
"2am";" 8.017493";" 5.901639";" 8.466454";" 7.402235";" 8.998302";"10.533911";" 9.544787";" 7.777778";"10.358566";"13.097072";"10.271041";" 9.285714";" 7.858546";"14.652956";" 8.635097";"13.675214";"11.942675";" 8.071135";" 9.969789";"12.054795";" 6.948640"
"3am";" 8.187135";" 5.901639";" 8.452951";" 7.412587";" 8.998302";"10.374640";" 9.544787";" 7.777778";"10.386152";"13.364055";"10.014306";" 9.155937";" 7.858546";"14.671815";" 8.635097";"13.675214";"11.942675";" 8.082192";" 9.969789";"12.141883";" 6.948640"
