"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"2772.78186";"1183.42054";"1252.22406";" 853.16365";"2256.75546";"1692.56659";" 509.14605";" 846.28330";"1713.20765";"1114.61702";"1293.50618";" 213.29091";"  96.32493";"3137.44051";" 385.29971";" 495.38534";" 123.84634";" 880.68506";" 481.62464";" 516.02640";" 137.60704"
"1pm";"3006.7138";"1155.8991";"1286.6258";" 921.9672";"2463.1660";"1843.9343";" 564.1889";" 894.4458";"1837.0540";"1183.4205";"1327.9079";" 275.2141";" 103.2053";"3378.2528";" 385.2997";" 509.1460";" 116.9660";" 921.9672";" 495.3853";" 509.1460";" 144.4874"
"2pm";"2986.07277";"1114.61702";"1231.58301";" 887.56541";"2353.08038";"1788.89152";" 557.30851";" 860.04400";"1795.77187";"1217.82230";"1334.78829";" 268.33373";"  96.32493";"3302.56896";" 399.06042";" 495.38534";" 110.08563";" 915.08682";" 488.50499";" 460.98358";" 158.24810"
"3pm";"2580.13200";"1052.69386";"1093.97597";" 805.00118";"2119.14842";"1561.83990";" 509.14605";" 743.07802";"1630.64342";"1025.17245";"1155.89914";" 254.57302";"  61.92317";"2724.61939";" 323.37654";" 433.46218";"  55.04282";" 798.12083";" 385.29971";" 378.41936";" 130.72669"
"4pm";" 956.36893";" 784.36013";" 736.19766";" 454.10323";" 990.77069";" 688.03520";" 227.05162";" 295.85514";" 846.28330";" 412.82112";" 632.99238";" 110.08563";"  61.92317";"1541.19885";" 178.88915";" 151.36774";"  41.28211";" 350.89795";" 185.76950";" 233.93197";"  55.04282"
"5pm";"385.299712";"330.256896";"357.778304";"123.846336";"337.137248";"364.658656";" 75.683872";" 89.444576";"261.453376";"233.931968";"268.333728";" 55.042816";" 41.282112";"488.504992";" 27.521408";" 82.564224";"  6.880352";"158.248096";" 96.324928";"110.085632";" 20.641056"
"6pm";"247.692672";"227.051616";"295.855136";" 68.803520";"295.855136";"227.051616";" 55.042816";" 75.683872";"220.171264";"178.889152";"240.812320";" 55.042816";" 41.282112";"309.615840";" 13.760704";" 68.803520";"  6.880352";"144.487392";" 96.324928";" 75.683872";" 27.521408"
"7pm";"185.76950";"227.05162";"247.69267";" 48.16246";"282.09443";"165.12845";" 41.28211";" 41.28211";"199.53021";"123.84634";"227.05162";" 48.16246";" 41.28211";"254.57302";" 13.76070";" 61.92317";"  0.00000";"110.08563";"103.20528";" 61.92317";" 20.64106"
"8pm";"158.24810";"178.88915";"192.64986";" 41.28211";"227.05162";"165.12845";" 41.28211";" 41.28211";"165.12845";"116.96598";"192.64986";" 41.28211";" 34.40176";"213.29091";" 13.76070";" 48.16246";"  0.00000";" 96.32493";" 68.80352";" 48.16246";" 20.64106"
"9pm";"130.726688";" 75.683872";" 89.444576";" 27.521408";"144.487392";"116.965984";" 34.401760";" 20.641056";" 75.683872";" 96.324928";"110.085632";" 41.282112";" 27.521408";"144.487392";"  6.880352";" 34.401760";"  0.000000";" 82.564224";" 61.923168";" 41.282112";" 20.641056"
"10pm";"110.085632";" 61.923168";" 75.683872";" 13.760704";" 68.803520";"116.965984";" 13.760704";" 13.760704";" 82.564224";" 68.803520";" 68.803520";" 34.401760";" 34.401760";"151.367744";"  6.880352";" 41.282112";"  0.000000";" 82.564224";" 61.923168";" 41.282112";" 20.641056"
"11pm";"110.085632";" 27.521408";" 68.803520";" 13.760704";" 41.282112";" 96.324928";"  6.880352";"  6.880352";" 82.564224";" 55.042816";" 34.401760";" 20.641056";" 20.641056";"137.607040";"  6.880352";" 27.521408";"  0.000000";" 61.923168";" 48.162464";" 41.282112";"  6.880352"
"12pm";" 89.444576";" 41.282112";" 61.923168";" 13.760704";" 41.282112";" 89.444576";"  6.880352";"  6.880352";" 75.683872";" 48.162464";" 27.521408";" 20.641056";" 20.641056";"137.607040";"  6.880352";" 20.641056";"  0.000000";" 61.923168";" 34.401760";" 41.282112";"  6.880352"
"1am";" 89.444576";" 41.282112";" 61.923168";" 13.760704";" 55.042816";" 82.564224";"  6.880352";"  6.880352";" 61.923168";" 48.162464";" 27.521408";" 20.641056";" 20.641056";"130.726688";"  6.880352";" 13.760704";"  0.000000";" 55.042816";" 34.401760";" 41.282112";"  6.880352"
"2am";" 82.564224";" 34.401760";" 61.923168";" 13.760704";" 41.282112";" 82.564224";"  6.880352";"  6.880352";" 61.923168";" 48.162464";" 27.521408";" 20.641056";" 20.641056";"123.846336";"  6.880352";" 13.760704";"  0.000000";" 61.923168";" 27.521408";" 41.282112";"  6.880352"
"3am";" 89.444576";" 34.401760";" 61.923168";" 13.760704";" 41.282112";" 82.564224";"  6.880352";"  6.880352";" 55.042816";" 48.162464";" 27.521408";" 13.760704";" 20.641056";"116.965984";"  6.880352";" 13.760704";"  0.000000";" 61.923168";" 27.521408";" 41.282112";"  6.880352"
