"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"3pm";"49.24845";"48.88579";"45.77465";"53.26633";"58.04455";"58.71157";"48.02158";"52.79605";"53.15729";"48.21958";"52.79770";"52.38095";"51.71569";"62.16216";"52.45283";"48.75000";"58.74730";"55.87349";"51.60075";"57.28988";"50.64378"
"4pm";"46.46925";"48.52735";"51.84094";"55.28331";"53.03468";"56.06061";"51.41431";"54.16013";"54.97512";"45.10433";"50.35063";"54.40141";"53.99568";"59.67033";"55.10888";"47.71574";"58.47300";"56.34218";"51.98618";"56.98413";"52.02206"
"5pm";"49.87406";"47.12644";"50.07564";"53.74449";"50.30960";"56.08696";"51.42405";"55.43807";"56.73854";"43.98148";"50.27027";"56.10932";"54.50734";"55.68182";"55.74534";"49.69231";"58.46702";"55.92011";"53.07443";"58.16024";"53.93635"
"6pm";"51.01010";"48.55908";"49.16286";"52.60030";"50.98039";"56.24103";"52.00000";"55.05952";"56.44090";"42.94574";"49.86486";"57.67367";"54.25532";"55.79345";"54.98489";"49.69419";"59.75395";"56.73759";"53.47003";"58.27233";"54.73856"
"7pm";"50.83227";"49.00000";"49.46237";"52.64706";"50.59524";"56.61765";"52.73865";"55.97015";"55.03876";"43.13725";"49.53642";"57.36926";"54.52632";"54.94924";"54.96988";"49.24699";"59.01361";"56.75676";"54.06250";"58.97810";"55.17241"
"8pm";"50.66138";"48.22804";"47.43390";"52.11679";"50.15528";"57.51073";"53.22086";"56.17816";"54.72888";"42.87902";"50.60729";"57.53425";"54.37500";"54.49871";"55.42522";"49.32735";"58.99160";"56.82138";"54.50382";"59.19540";"55.21173"
"9pm";"50.91164";"45.42536";"47.18196";"52.45442";"50.00000";"56.91643";"52.57576";"56.41026";"55.84416";"43.92097";"49.93122";"56.84831";"54.92958";"54.51031";"55.60345";"50.14577";"58.91089";"57.89474";"53.98496";"59.29577";"55.43478"
"10pm";"50.64378";"45.61688";"47.24919";"53.16456";"50.08403";"56.54676";"51.51057";"55.97750";"55.75916";"44.69697";"50.07013";"56.79191";"55.17928";"54.45293";"55.86987";"49.78723";"58.95765";"57.89474";"54.12294";"59.27476";"55.40335"
"11pm";"50.93525";"45.87459";"47.83307";"53.29593";"49.91540";"56.48415";"51.76471";"55.35466";"55.51181";"45.14638";"49.57143";"56.52798";"54.45545";"54.49871";"55.77191";"50.64011";"59.06902";"57.71350";"54.12294";"58.79121";"54.68278"
"12pm";"50.72464";"45.58824";"48.39744";"53.42657";"49.82935";"56.83453";"51.54185";"55.47850";"55.15873";"44.99230";"49.71347";"56.65236";"54.72441";"54.48718";"56.05007";"50.56980";"59.01116";"57.63411";"54.29864";"58.98491";"54.53172"
"1am";"50.72674";"45.58824";"48.39744";"53.42657";"50.00000";"56.70996";"51.39501";"55.54017";"55.11288";"44.99230";"49.85714";"56.71429";"54.81336";"54.42875";"55.98886";"50.71225";"59.07643";"57.47599";"54.29864";"59.09713";"54.53172"
"2am";"51.16618";"45.57377";"48.24281";"53.49162";"49.74533";"56.70996";"51.39501";"55.55556";"55.11288";"44.99230";"49.78602";"56.71429";"54.81336";"54.49871";"56.12813";"50.71225";"59.07643";"57.45554";"54.22961";"59.04110";"54.53172"
"3am";"51.16959";"45.57377";"48.16587";"53.42657";"49.91511";"56.77233";"51.39501";"55.55556";"55.12650";"44.85407";"49.92847";"56.79542";"54.81336";"54.44015";"56.12813";"50.71225";"59.07643";"57.53425";"54.22961";"58.93588";"54.53172"
