"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"4pm";"1439.548";" 395.871";" 404.274";" 976.741";" 681.752";"1818.725";" 869.234";"1161.043";" 520.335";"1109.244";" 990.359";" 710.566";" 791.832";" 957.525";" 521.473";"1462.387";" 594.267";" 545.352";" 865.751"
"5pm";"1163.128";" 399.846";" 605.227";"1221.405";" 716.578";"1542.436";"1103.629";"1021.677";" 334.022";" 986.860";"1067.159";" 756.322";" 744.726";"1245.347";" 718.801";"1583.312";" 566.108";" 783.910";" 809.030"
"6pm";" 858.104";" 464.890";" 670.155";"1317.261";" 841.127";"1388.976";" 975.716";"1184.018";" 381.265";"1135.127";"1068.926";" 885.637";" 650.058";"1334.380";" 866.363";"1462.403";" 603.118";" 883.450";" 722.553"
"7pm";" 509.522";" 466.782";" 866.157";"1327.354";"1067.524";"1610.654";"1070.647";"1155.508";" 476.833";"1094.669";"1129.116";" 750.061";" 658.526";"1420.353";" 813.822";"1297.285";" 739.315";" 958.047";" 628.677"
"8pm";" 531.235";" 450.982";" 774.762";"1305.698";"1076.350";"1858.053";" 925.123";" 886.042";" 581.565";"1387.082";"1185.366";" 791.863";" 642.489";"1421.713";" 881.893";"1241.861";" 901.330";"1037.943";" 651.558"
"9pm";" 507.547";" 464.651";" 756.778";"1305.698";"1156.901";"1450.926";"1030.697";"1039.121";" 552.568";"1417.537";"1185.366";" 837.021";" 642.489";"1387.034";" 809.523";"1392.590";" 919.188";" 976.381";" 790.389"
"10pm";" 581.791";" 498.890";" 679.963";"1305.931";"1187.889";"1175.862";"1102.020";"1039.121";" 485.436";"1477.045";"1185.366";" 837.021";" 642.489";"1588.388";" 809.523";"1392.590";" 943.352";"1008.060";" 790.389"
"11pm";" 581.791";" 498.890";" 776.434";"1276.005";"1063.686";"1099.614";"1148.195";"1157.839";" 493.293";"1477.045";"1185.366";" 837.021";" 661.873";"1588.388";" 865.958";"1392.590";" 943.352";"1008.060";" 720.530"
"12pm";" 581.791";" 498.890";" 827.723";"1303.607";"1063.686";"1048.325";"1148.195";"1157.839";" 493.293";"1477.045";"1185.366";" 837.021";" 661.873";"1588.388";" 865.958";"1392.590";" 943.352";"1008.060";" 720.530"
"1am";" 581.791";" 498.890";" 827.723";"1303.607";"1063.686";"1008.890";"1148.195";"1157.839";" 493.293";"1477.045";"1167.867";" 854.520";" 661.873";"1588.388";" 938.328";"1432.025";" 943.352";"1008.060";" 720.530"
"2am";" 581.791";" 498.890";" 827.723";"1303.607";"1063.686";"1008.890";"1148.195";"1157.839";" 493.293";"1477.045";"1167.867";" 854.520";" 661.873";"1588.388";"1010.698";"1432.025";" 943.352";"1008.060";" 648.160"
"3am";" 581.791";" 498.890";" 827.723";"1303.607";"1063.686";"1008.890";"1148.195";"1157.839";" 493.293";"1477.045";"1167.867";" 854.520";" 661.873";"1588.388";"1010.698";"1432.025";" 943.352";"1008.060";" 648.160"
