"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"4pm";"1927.534";" 359.310";" 857.933";"1087.867";" 968.919";"3119.637";"1400.278";"1013.706";" 506.792";" 966.234";"1025.612";" 415.409";"1406.883";"1260.253";" 895.580";" 830.739";" 436.220";" 666.471";"1307.614"
"5pm";"1719.617";" 365.302";" 621.035";"1260.888";" 728.646";"2600.418";"1566.141";"1234.449";" 577.413";" 732.498";" 989.015";" 617.310";"1714.959";"1456.095";"1059.654";"1010.108";" 357.447";" 901.518";"1356.095"
"6pm";"1063.066";" 514.150";" 591.423";"1889.827";" 724.418";"2068.792";"1526.921";"1360.208";" 583.958";" 738.957";"1097.066";"1007.050";"1825.655";"1264.355";"1082.361";"1276.809";" 344.094";"1101.728";"1265.395"
"7pm";" 997.946";" 501.532";" 968.160";"1582.463";" 937.376";"2143.106";"1779.568";"1722.833";" 643.747";" 525.520";"1262.869";" 835.983";"1413.833";"1240.021";"1345.846";"1199.244";" 382.861";"1212.906";"1504.445"
"8pm";" 934.151";" 538.975";"1031.736";"1421.499";" 978.987";"2720.753";"1703.881";"1443.908";" 682.845";" 603.262";"1404.582";" 874.804";"1261.956";"1170.672";"1582.591";"1085.647";" 439.614";"1217.185";"1548.645"
"9pm";" 997.333";" 552.644";"1031.736";"1383.571";" 834.626";"2676.692";"1690.212";"1443.908";" 682.845";" 603.859";"1404.582";" 736.370";"1440.717";"1284.236";"1620.483";"1085.647";" 466.897";"1285.191";"1558.158"
"10pm";"1119.344";" 559.863";"1102.324";"1554.348";" 811.043";"2179.049";"1882.425";"1524.748";" 714.136";" 603.859";"1521.632";" 955.152";"1286.009";"1244.743";"1679.435";"1003.033";" 466.897";"1285.191";"1549.807"
"11pm";"1108.656";" 568.539";"1066.292";"1668.159";" 811.043";"2075.444";"1889.210";"1737.709";" 704.283";" 525.932";"1567.685";" 965.917";"1295.355";"1284.236";"1506.686";"1003.033";" 466.897";"1344.249";"1538.711"
"12pm";"1118.509";" 568.539";"1052.152";"1668.159";" 831.622";"1984.833";"1889.210";"1737.709";" 704.283";" 540.072";"1567.685";" 965.917";"1467.551";"1284.236";"1506.686";"1003.033";" 466.897";"1344.249";"1559.454"
"1am";"1002.930";" 568.539";"1052.152";"1668.159";" 831.622";"1984.833";"1889.210";"1737.709";" 704.283";" 540.072";"1567.685";" 965.917";"1646.312";"1309.106";"1443.504";"1003.033";" 466.897";"1344.249";"1559.454"
"2am";" 943.910";" 568.539";"1052.152";"1668.159";" 831.622";"2043.853";"1889.210";"1737.709";" 704.283";" 540.072";"1567.685";" 965.917";"1646.312";"1309.106";"1443.504";"1003.033";" 466.897";"1344.249";"1559.454"
"3am";" 982.423";" 568.539";"1052.152";"1668.159";" 831.622";"2005.340";"1889.210";"1737.709";" 704.283";" 540.072";"1567.685";" 965.917";"1646.312";"1309.106";"1443.504";"1003.033";" 466.897";"1344.249";"1559.454"
