"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"12am";"48.64429";"54.95631";"50.28642";"51.21253";"36.82577";"58.08485";"47.33055";"41.80154";"47.17652";"37.15360";"54.79021";"52.98501";"52.67318";"61.51552";"44.86465";"52.45536";"56.33704";"55.56348"
"1pm";"47.05231";"57.59149";"47.79600";"50.67690";"37.06065";"64.80290";"47.32012";"38.09187";"50.43016";"38.62680";"54.64558";"51.60039";"52.49225";"59.77949";"46.12739";"48.30954";"57.14946";"55.20276"
"2pm";"47.75684";"57.26730";"46.11062";"51.76329";"42.37335";"63.72952";"46.01234";"36.84953";"49.96854";"35.74922";"53.19274";"51.99675";"55.05857";"61.77289";"46.12351";"45.46291";"54.46072";"58.60642"
"3pm";"46.20487";"55.70517";"44.41442";"51.33804";"42.57867";"64.86420";"47.73024";"37.56627";"55.44654";"38.77911";"55.06707";"56.05690";"51.40330";"62.48311";"47.01060";"44.74971";"48.51869";"60.67156"
"4pm";"49.48449";"51.72489";"45.50951";"51.65980";"36.80290";"60.30626";"48.35153";"39.02537";"55.04536";"36.58462";"54.07998";"51.10179";"53.58009";"66.20380";"50.82579";"47.10387";"51.73633";"60.58377"
"5pm";"47.69836";"48.24232";"50.08138";"51.50918";"30.49453";"53.70137";"53.53478";"43.88156";"50.31761";"44.89423";"51.20101";"48.14276";"57.52450";"59.61478";"55.29898";"47.57986";"55.32410";"60.08771"
"6pm";"45.55840";"44.94989";"48.36109";"57.20208";"36.89571";"48.56339";"55.20195";"42.92359";"48.67750";"51.67314";"54.58023";"48.09229";"51.50648";"54.10706";"58.07529";"54.22159";"54.31439";"63.03122"
"7pm";"39.14812";"45.19603";"49.48007";"56.80555";"37.59144";"50.20966";"55.07200";"44.73620";"50.84110";"51.56786";"56.33006";"50.35859";"50.35612";"55.85292";"57.37610";"56.50548";"55.99502";"62.45388"
"8pm";"40.24600";"44.79998";"48.28916";"57.43798";"40.31797";"51.36758";"54.45094";"42.80879";"50.22961";"54.45313";"55.80582";"47.24829";"51.21572";"55.10813";"58.10573";"56.68140";"58.75120";"60.11329"
"9pm";"39.72977";"45.68129";"47.43824";"56.01626";"41.85347";"51.12206";"54.09715";"42.92185";"50.20450";"53.56738";"57.37012";"47.98720";"50.76760";"54.56469";"58.54971";"57.47657";"58.37434";"61.48654"
"10pm";"39.25103";"43.75652";"47.94263";"58.12544";"41.44159";"50.77476";"55.59377";"44.48653";"49.40976";"52.32269";"58.13488";"48.44608";"52.03216";"55.26405";"58.87178";"56.79243";"57.07397";"62.13686"
"11pm";"38.61753";"45.29998";"48.99255";"58.10438";"41.03299";"50.48517";"56.77383";"44.89451";"49.39699";"50.03217";"56.49923";"48.37743";"51.65207";"55.33026";"58.87178";"56.83191";"57.55646";"60.81911"
"12pm";"40.91629";"44.68095";"50.18243";"57.85415";"39.63704";"50.16089";"56.05584";"46.24211";"49.10712";"50.13227";"56.92806";"47.45056";"51.04527";"55.26313";"59.14327";"57.48185";"57.05098";"61.03967"
"1am";"41.69781";"44.68095";"50.18243";"56.87812";"38.99943";"50.30261";"56.05584";"46.40946";"48.87397";"50.13227";"56.92806";"47.45056";"50.50764";"55.26313";"59.11377";"56.90112";"57.05098";"62.59005"
"2am";"41.50996";"44.85550";"50.18243";"56.87812";"39.60412";"50.30261";"56.05584";"46.40946";"48.87397";"49.91254";"56.92806";"47.45056";"50.50764";"55.26313";"59.11377";"56.90112";"57.05098";"62.59005"
"3am";"41.50996";"44.85550";"50.18243";"56.87812";"39.42238";"50.30261";"56.05584";"46.40946";"48.87397";"49.67897";"56.92806";"47.45056";"50.50764";"55.26313";"59.34641";"56.90112";"57.05098";"62.59005"
