"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"1pm";"18.660954";"16.578976";"17.406318";"16.393238";"15.511945";"30.884580";"13.399390";" 4.085114";"13.008606";"25.081336";"97.574157";"92.836367";"89.094301";"73.585745";"99.424935";"92.633636";" 3.774047";"93.466739";"78.445305"
"2pm";"19.394270";"20.947324";"19.210338";"13.736661";"14.732752";"30.846309";"17.586315";" 6.195918";"14.737683";"25.386138";"96.444169";"93.099512";"84.521936";"70.547884";"98.817644";"80.099397";" 3.660196";"89.111824";"75.561793"
"3pm";"20.854392";"25.358757";"19.304889";"15.113544";"14.123430";"29.055246";"15.326401";" 5.617741";"13.596201";"26.906880";"96.982343";"87.283490";"87.621888";"78.849645";"98.033035";"85.713810";" 3.679060";"92.545421";"72.844767"
"4pm";"18.103891";"18.383659";"13.610031";" 9.258649";"14.217395";"27.766404";"12.691645";" 5.196507";" 9.202635";"22.176719";"96.283294";"91.532385";"88.965193";"79.249161";"98.696765";"89.182466";" 3.511298";"92.657146";"85.228103"
"5pm";"18.758619";"10.748890";" 4.014557";" 7.680022";" 8.854539";"17.188667";" 7.973694";" 2.968423";" 4.696581";" 9.956154";"98.329278";"95.349491";"89.267523";"86.403396";"92.799942";"85.114272";" 7.919085";"94.280510";"85.444063"
"6pm";"10.890569";" 6.896721";" 3.085801";" 4.668444";" 5.319872";"11.308340";" 6.986634";" 1.642163";" 3.024557";" 5.592534";"99.423323";"86.624187";"95.543466";"93.557480";"94.871529";"90.400120";" 5.402974";"92.264989";"89.806180"
"7pm";" 7.435429";" 5.547465";" 2.929332";" 2.837466";"10.522555";"10.525765";" 1.435335";" 1.163555";" 3.969368";" 4.367354";"99.450732";"99.173569";"99.515603";"98.369045";"98.408492";"94.245809";" 1.171432";"92.946388";"92.962434"
"8pm";"  4.8378861";"  6.3036139";"  2.0006817";"  0.7216093";"  6.0770602";" 11.3236071";"  0.7361272";"  0.8554361";"  2.9869660";"  1.2451881";"100.0000000";" 93.8846655";" 99.5351176";" 99.4504619";" 92.5637829";" 97.8223068";"  0.0000000";" 97.7659477";" 96.5558714"
"9pm";"  3.5594735";"  0.0000000";"  0.9608318";"  0.7217888";"  0.8516267";" 10.8901632";"  2.0108420";"  0.8333390";"  2.0891983";"  2.5068878";"100.0000000";" 98.4009208";" 99.5401354";"100.0000000";" 96.3438244";" 98.5390960";"  0.0000000";" 99.5053689";" 87.7138184"
"10pm";"  4.1321230";"  0.0000000";"  0.5888993";"  0.2892896";"  1.3476185";"  4.7418821";"  1.2498105";"  0.8185291";"  0.5370022";"  0.8055774";"100.0000000";"100.0000000";" 99.7077741";"100.0000000";" 96.4370919";" 99.6780578";"  0.0000000";"100.0000000";" 98.1272224"
"11pm";"  3.8451794";"  0.0000000";"  0.0000000";"  0.2862621";"  0.0000000";"  3.1742935";"  1.2281382";"  0.0000000";"  0.5392390";"  0.0000000";"100.0000000";"100.0000000";" 99.7098919";"100.0000000";" 99.0287988";" 99.6830998";"  0.0000000";"100.0000000";"100.0000000"
"12pm";"  3.8604099";"  0.0000000";"  0.0000000";"  0.2915851";"  0.0000000";"  1.9692531";"  1.1803113";"  0.0000000";"  0.5293022";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 99.0287988";" 99.6830998";"  0.0000000";"100.0000000";"100.0000000"
"1am";"  0.6013484";"  0.0000000";"  0.0000000";"  0.2915851";"  0.0000000";"  1.5656233";"  1.1645921";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 99.6847806";"  0.0000000";"100.0000000";"100.0000000"
"2am";"  0.6066968";"  0.0000000";"  0.0000000";"  0.2915851";"  0.0000000";"  1.5200958";"  1.2066762";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 99.6847806";"  0.0000000";"100.0000000";"100.0000000"
"3am";"  1.1435811";"  0.0000000";"  0.0000000";"  0.2915851";"  0.0000000";"  1.1643853";"  1.2066762";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 99.6847806";"  0.0000000";"100.0000000";"100.0000000"
