"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"2820.94432";"1520.55779";"1341.66864";" 894.44576";"2373.72144";"1630.64342";" 502.26570";" 894.44576";"1733.84870";"1210.94195";"1327.90794";" 199.53021";"   0.00000";"3158.08157";" 433.46218";" 502.26570";"  89.44458";" 756.83872";" 433.46218";" 323.37654";"  89.44458"
"1pm";"3082.39770";"1486.15603";"1389.83110";" 921.96717";"2476.92672";"1768.25046";" 522.90675";" 935.72787";"1898.97715";"1265.98477";"1334.78829";" 275.21408";"   0.00000";"3522.74022";" 440.34253";" 543.54781";"  82.56422";" 805.00118";" 433.46218";" 330.25690";"  89.44458"
"2pm";"2999.83347";"1465.51498";"1314.14723";" 887.56541";"2380.60179";"1678.80589";" 502.26570";" 894.44576";"1830.17363";"1259.10442";"1300.38653";" 261.45338";"   0.00000";"3364.49213";" 433.46218";" 495.38534";"   0.00000";" 777.47978";" 412.82112";" 357.77830";"  89.44458"
"3pm";"2697.0980";"1334.7883";"1224.7027";" 805.0012";"2201.7126";"1499.9167";" 474.7443";" 777.4798";"1754.4898";"1135.2581";"1197.1812";" 233.9320";"   0.0000";"2889.7478";" 371.5390";" 433.4622";"   0.0000";" 639.8727";" 330.2569";" 309.6158";"   0.0000"
"4pm";"1149.01878";"1066.45456";"1032.05280";" 509.14605";"1121.49738";" 756.83872";" 261.45338";" 405.94077";" 935.72787";" 488.50499";" 756.83872";"  89.44458";"   0.00000";"1678.80589";" 254.57302";" 185.76950";"   0.00000";" 295.85514";" 206.41056";" 199.53021";"   0.00000"
"5pm";"688.0352";"639.8727";"577.9496";"192.6499";"495.3853";"509.1460";"158.2481";"137.6070";"447.2229";"268.3337";"481.6246";"  0.0000";"  0.0000";"577.9496";"103.2053";"123.8463";"  0.0000";"178.8892";"158.2481";"123.8463";"  0.0000"
"6pm";"653.6334";"646.7531";"543.5478";"206.4106";"619.2317";"440.3425";"185.7695";"144.4874";"543.5478";"268.3337";"488.5050";"103.2053";"  0.0000";"584.8299";"103.2053";"144.4874";"  0.0000";"151.3677";"172.0088";"110.0856";"  0.0000"
"7pm";"584.82992";"667.39414";"481.62464";"185.76950";"646.75309";"316.49619";"123.84634";" 96.32493";"454.10323";"302.73549";"433.46218";"103.20528";"  0.00000";"481.62464";"  0.00000";"130.72669";"  0.00000";"110.08563";"178.88915";"123.84634";"  0.00000"
"8pm";"433.46218";"357.77830";"357.77830";"130.72669";"454.10323";"288.97478";"110.08563";"116.96598";"399.06042";"185.76950";"371.53901";" 96.32493";"  0.00000";"316.49619";"  0.00000";" 96.32493";"  0.00000";" 96.32493";"144.48739";"103.20528";"  0.00000"
"9pm";"213.29091";"130.72669";"137.60704";"103.20528";"247.69267";"199.53021";"  0.00000";"  0.00000";"233.93197";"144.48739";"213.29091";"  0.00000";"  0.00000";"213.29091";"  0.00000";"  0.00000";"0";" 89.44458";"116.96598";"  0.00000";"  0.00000"
"10pm";"137.60704";"  0.00000";"  0.00000";"  0.00000";"116.96598";"144.48739";"  0.00000";"  0.00000";"192.64986";" 96.32493";"158.24810";"  0.00000";"  0.00000";"199.53021";"  0.00000";"  0.00000";"0";"  0.00000";" 82.56422";"  0.00000";"  0.00000"
"11pm";"123.84634";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"130.72669";"  0.00000";"  0.00000";"110.08563";" 82.56422";" 96.32493";"  0.00000";"  0.00000";"151.36774";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";" 82.56422";"  0.00000"
"12pm";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"116.96598";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"151.36774";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"1am";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"144.48739";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"2am";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"144.48739";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"3am";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"137.60704";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
