"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"2910.38890";"1761.37011";"1265.98477";" 412.82112";"1802.65222";" 564.18886";" 399.06042";" 653.63344";"1279.74547";" 970.12963";"1114.61702";"  82.56422";"   0.00000";"1162.77949";" 412.82112";" 447.22288";"   0.00000";" 302.73549";" 323.37654";" 199.53021";"   0.00000"
"1pm";"3247.5261";"1960.9003";"1499.9167";" 433.4622";"1864.5754";" 653.6334";" 419.7015";" 708.6763";"1369.1900";"1087.0956";"1190.3009";" 151.3677";"   0.0000";"1389.8311";" 454.1032";" 502.2657";"   0.0000";" 337.1372";" 330.2569";" 220.1713";"   0.0000"
"2pm";"3151.2012";"1837.0540";"1444.8739";" 426.5818";"1747.6094";" 646.7531";" 357.7783";" 701.7959";"1396.7115";"1066.4546";"1162.7795";" 110.0856";"   0.0000";"1265.9848";" 440.3425";" 454.1032";"   0.0000";" 316.4962";" 337.1372";" 220.1713";"   0.0000"
"3pm";"2676.4569";"1307.2669";"1149.0188";" 364.6587";"1437.9936";" 564.1889";" 316.4962";" 550.4282";"1183.4205";" 860.0440";" 977.0100";" 103.2053";"   0.0000";"1128.3777";" 350.8980";" 392.1801";"   0.0000";" 275.2141";" 282.0944";" 165.1284";"   0.0000"
"4pm";"1238.4634";" 880.6851";" 729.3173";" 206.4106";" 688.0352";" 261.4534";" 165.1284";" 240.8123";" 694.9156";" 392.1801";" 619.2317";"   0.0000";"   0.0000";" 688.0352";" 178.8892";" 151.3677";"   0.0000";" 158.2481";" 151.3677";"   0.0000";"   0.0000"
"5pm";"832.52259";"605.47098";"419.70147";"192.64986";"385.29971";"185.76950";"151.36774";"116.96598";"412.82112";"275.21408";"440.34253";"  0.00000";"  0.00000";"295.85514";" 82.56422";" 96.32493";"  0.00000";"123.84634";" 96.32493";"  0.00000";"  0.00000"
"6pm";"770.59942";"612.35133";"460.98358";"206.41056";"481.62464";"240.81232";"172.00880";"185.76950";"474.74429";"295.85514";"447.22288";"  0.00000";"  0.00000";"337.13725";" 96.32493";"137.60704";"  0.00000";"103.20528";"123.84634";"  0.00000";"  0.00000"
"7pm";"688.0352";"653.6334";"357.7783";"233.9320";"516.0264";"206.4106";"130.7267";"144.4874";"426.5818";"316.4962";"433.4622";"  0.0000";"  0.0000";"288.9748";"103.2053";"144.4874";"  0.0000";"116.9660";"137.6070";"  0.0000";"  0.0000"
"8pm";"509.14605";"337.13725";"268.33373";"151.36774";"371.53901";"165.12845";"123.84634";"151.36774";"385.29971";"213.29091";"323.37654";"  0.00000";"  0.00000";"192.64986";" 96.32493";"116.96598";"  0.00000";" 82.56422";"110.08563";"  0.00000";"  0.00000"
"9pm";"282.09443";"123.84634";" 96.32493";"110.08563";"165.12845";"  0.00000";"  0.00000";"  0.00000";"227.05162";"137.60704";"185.76950";"  0.00000";"  0.00000";"137.60704";"  0.00000";" 82.56422";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"10pm";"172.00880";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"151.36774";"103.20528";"116.96598";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"11pm";"151.36774";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"12pm";"110.0856";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"1am";"103.2053";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"2am";"96.32493";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";"0";" 0.00000";" 0.00000";" 0.00000";" 0.00000"
"3am";"89.44458";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";"0";" 0.00000";" 0.00000";" 0.00000";" 0.00000"
