"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"6pm";"3873.638";"3440.176";"3171.842";"3288.808";"2814.064";"3488.338";"3137.441";"3385.133";"3570.903";"2800.303";"3508.980";"2827.825";"1699.447";"4011.245";"3220.005";"3130.560";"2105.388";"3185.603";"3054.876";"2979.192";"2573.252"
"7pm";"3818.595";"3481.458";"3130.560";"3323.210";"2882.867";"3378.253";"3075.517";"3392.014";"3715.390";"2903.509";"3591.544";"2917.269";"1733.849";"3997.485";"3233.765";"3206.244";"2242.995";"3178.723";"3116.799";"2999.833";"2538.850"
"8pm";"3674.108";"3144.321";"3075.517";"3357.612";"2724.619";"3508.980";"3151.201";"3564.022";"3852.997";"2862.226";"3502.099";"3082.398";"1768.250";"3928.681";"3336.971";"3240.646";"2284.277";"3213.124";"3226.885";"3068.637";"2580.132"
"9pm";"3392.014";"2972.312";"2896.628";"3557.142";"2538.850";"3488.338";"3220.005";"3612.185";"3694.749";"2910.389";"3419.535";"3226.885";"1885.216";"3908.040";"3433.296";"3364.492";"2359.961";"3295.689";"3309.449";"3171.842";"2786.543"
"10pm";"3295.689";"2924.150";"2882.867";"3557.142";"2408.123";"3495.219";"3240.646";"3660.347";"3667.228";"2924.150";"3323.210";"3323.210";"1919.618";"4004.365";"3508.980";"3495.219";"2415.004";"3295.689";"3323.210";"3220.005";"2875.987"
"11pm";"3275.048";"2855.346";"2917.269";"3577.783";"2380.602";"3495.219";"3357.612";"3715.390";"3646.587";"2862.226";"3226.885";"3364.492";"1940.259";"3963.083";"3591.544";"3481.458";"2476.927";"3323.210";"3323.210";"3295.689";"2917.269"
"12pm";"3240.646";"2896.628";"2924.150";"3591.544";"2346.200";"3502.099";"3364.492";"3729.151";"3605.304";"2855.346";"3213.124";"3378.253";"1960.900";"3976.843";"3591.544";"3474.578";"2504.448";"3330.090";"3295.689";"3302.569";"2917.269"
"1am";"3233.765";"2896.628";"2924.150";"3591.544";"2353.080";"3488.338";"3364.492";"3736.031";"3584.663";"2855.346";"3226.885";"3385.133";"1967.781";"3969.963";"3584.663";"3474.578";"2511.328";"3343.851";"3295.689";"3316.330";"2917.269"
"2am";"3220.005";"2882.867";"2937.910";"3598.424";"2359.961";"3488.338";"3364.492";"3729.151";"3584.663";"2855.346";"3233.765";"3385.133";"1967.781";"3963.083";"3584.663";"3474.578";"2511.328";"3357.612";"3288.808";"3309.449";"2917.269"
"3am";"3206.244";"2882.867";"2944.791";"3591.544";"2359.961";"3495.219";"3364.492";"3729.151";"3570.903";"2855.346";"3226.885";"3385.133";"1967.781";"3956.202";"3584.663";"3474.578";"2511.328";"3350.731";"3288.808";"3330.090";"2917.269"
