"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"6pm";" 4718.14";" 4929.40";" 5804.62";" 6609.42";" 5150.72";" 5190.96";" 7213.02";" 5693.96";" 6207.02";" 9979.52";" 6297.56";" 8148.60";" 6116.48";" 5704.02";" 5563.18";" 7213.02";" 5382.10";" 4728.20";" 6146.66";" 5452.52";" 5724.14";" 5402.22";" 5482.70";" 5472.64";" 5321.74";" 5462.58";"10552.94";" 5834.80";"  301.80"
"7pm";" 4728.20";" 4949.52";" 5955.52";" 6740.20";" 5291.56";" 5241.26";" 7373.98";" 5653.72";" 6247.26";"10060.00";" 6478.64";" 8289.44";" 6277.44";" 5744.26";" 5663.78";" 7343.80";" 5553.12";" 4939.46";" 6327.74";" 5683.90";" 5875.04";" 5472.64";" 5633.60";" 5573.24";" 5382.10";" 5553.12";"10522.76";" 5905.22";"  251.50"
"8pm";" 4889.16";" 5211.08";" 6217.08";" 6891.10";" 5482.70";" 5432.40";" 7575.18";" 5724.14";" 6498.76";"10412.10";" 6730.14";" 8631.48";" 6549.06";" 5985.70";" 5965.58";" 7605.36";" 5683.90";" 5100.42";" 6589.30";" 5905.22";" 6056.12";" 5754.32";" 5864.98";" 5764.38";" 5543.06";" 5794.56";"10844.68";" 6036.00";"  221.32"
"9pm";" 5130.60";" 5392.16";" 6307.62";" 7373.98";" 5724.14";" 5653.72";" 7957.46";" 6116.48";" 6931.34";"10754.14";" 6991.70";" 8963.46";" 6881.04";" 6307.62";" 6317.68";" 7927.28";" 6046.06";" 5301.62";" 7021.88";" 6136.60";" 6196.96";" 6096.36";" 6096.36";" 5985.70";" 5824.74";" 5925.34";"11146.48";" 6357.92";"  130.78"
"10pm";" 5321.74";" 5593.36";" 6418.28";" 7645.60";" 5784.50";" 5804.62";" 8108.36";" 6227.14";" 7042.00";"11106.24";" 7102.36";" 9225.02";" 6991.70";" 6649.66";" 6569.18";" 8138.54";" 6247.26";" 5512.88";" 7213.02";" 6287.50";" 6287.50";" 6297.56";" 6317.68";" 6116.48";" 5905.22";" 6046.06";"11347.68";" 6599.36";"  100.60"
"11pm";" 5351.92";" 5754.32";" 6569.18";" 7826.68";" 5925.34";" 5854.92";" 8239.14";" 6327.74";" 7182.84";"11367.80";" 7293.50";" 9315.56";" 7011.82";" 6800.56";" 6679.84";" 8289.44";" 6388.10";" 5643.66";" 7323.68";" 6357.92";" 6367.98";" 6388.10";" 6428.34";" 6166.78";" 6086.30";" 6176.84";"11498.58";" 6699.96";"   40.24"
"12pm";" 5392.16";" 5834.80";" 6659.72";" 7846.80";" 6005.82";" 5935.40";" 8279.38";" 6337.80";" 7233.14";"11478.46";" 7323.68";" 9365.86";" 7052.06";" 6850.86";" 6720.08";" 8299.50";" 6408.22";" 5643.66";" 7394.10";" 6408.22";" 6378.04";" 6448.46";" 6478.64";" 6166.78";" 6086.30";" 6186.90";"11558.94";" 6720.08";"   10.06"
"1am";" 5412.28";" 5864.98";" 6689.90";" 7876.98";" 6015.88";" 5955.52";" 8289.44";" 6347.86";" 7253.26";"11518.70";" 7353.86";" 9426.22";" 7062.12";" 6870.98";" 6740.20";" 8329.68";" 6418.28";" 5643.66";" 7424.28";" 6418.28";" 6378.04";" 6468.58";" 6508.82";" 6166.78";" 6096.36";" 6207.02";"11569.00";" 6730.14";"    0.00"
"2am";" 5452.52";" 5885.10";" 6720.08";" 7876.98";" 6015.88";" 6005.82";" 8299.50";" 6378.04";" 7263.32";"11589.12";" 7373.98";" 9446.34";" 7062.12";" 6891.10";" 6750.26";" 8339.74";" 6438.40";" 5643.66";" 7424.28";" 6418.28";" 6388.10";" 6488.70";" 6508.82";" 6176.84";" 6106.42";" 6217.08";"11599.18";" 6740.20";"    0.00"
"3am";" 5462.58";" 5885.10";" 6730.14";" 7876.98";" 6036.00";" 6015.88";" 8299.50";" 6378.04";" 7273.38";"11649.48";" 7373.98";" 9446.34";" 7082.24";" 6901.16";" 6750.26";" 8349.80";" 6438.40";" 5643.66";" 7424.28";" 6428.34";" 6418.28";" 6498.76";" 6508.82";" 6176.84";" 6116.48";" 6217.08";"11619.30";" 6740.20";"    0.00"
