"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"1pm";"2869.1068";"1093.9760";"1204.0616";" 887.5654";"2359.9607";"1726.9684";" 488.5050";" 846.2833";"1740.7291";"1114.6170";"1190.3009";" 247.6927";"   0.0000";"3192.4833";" 330.2569";" 454.1032";"   0.0000";" 715.5566";" 371.5390";" 302.7355";"   0.0000"
"2pm";"2862.2264";"1045.8135";"1149.0188";" 853.1636";"2256.7555";"1665.0452";" 481.6246";" 805.0012";"1685.6862";"1142.1384";"1210.9420";" 240.8123";"   0.0000";"3096.1584";" 344.0176";" 447.2229";"   0.0000";" 708.6763";" 364.6587";" 295.8551";"   0.0000"
"3pm";"2476.9267";" 977.0100";"1025.1724";" 770.5994";"2050.3449";"1465.5150";" 419.7015";" 701.7959";"1527.4381";" 977.0100";"1059.5742";" 220.1713";"   0.0000";"2545.7302";" 282.0944";" 371.5390";"   0.0000";" 612.3513";" 302.7355";" 233.9320";"   0.0000"
"4pm";" 901.32611";" 743.07802";" 674.27450";" 426.58182";" 928.84752";" 660.51379";" 165.12845";" 282.09443";" 784.36013";" 378.41936";" 564.18886";"  82.56422";"   0.00000";"1410.47216";" 151.36774";" 123.84634";"   0.00000";" 261.45338";" 158.24810";" 130.72669";"   0.00000"
"5pm";"357.77830";"309.61584";"330.25690";"116.96598";"288.97478";"350.89795";"  0.00000";" 89.44458";"240.81232";"192.64986";"233.93197";"  0.00000";"  0.00000";"440.34253";"  0.00000";"  0.00000";"  0.00000";"130.72669";" 82.56422";"  0.00000";"  0.00000"
"6pm";"220.1713";"220.1713";"261.4534";"  0.0000";"268.3337";"227.0516";"  0.0000";"  0.0000";"206.4106";"137.6070";"206.4106";"  0.0000";"  0.0000";"288.9748";"  0.0000";"  0.0000";"  0.0000";"116.9660";"  0.0000";"  0.0000";"  0.0000"
"7pm";"158.24810";"220.17126";"220.17126";"  0.00000";"254.57302";"165.12845";"  0.00000";"  0.00000";"185.76950";"103.20528";"192.64986";"  0.00000";"  0.00000";"233.93197";"  0.00000";"  0.00000";"  0.00000";" 82.56422";" 82.56422";"  0.00000";"  0.00000"
"8pm";"130.72669";"172.00880";"165.12845";"  0.00000";"206.41056";"158.24810";"  0.00000";"  0.00000";"144.48739";" 96.32493";"158.24810";"  0.00000";"  0.00000";"192.64986";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"9pm";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"130.72669";"116.96598";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"123.84634";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"10pm";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"116.9660";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"130.7267";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"11pm";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"116.96598";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"12pm";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"116.96598";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"1am";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"110.08563";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"2am";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"110.08563";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"3am";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"0";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
