"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"6pm";"1042.635";"1461.736";"1393.312";"1660.472";"1020.766";"1045.978";"1134.951";"1689.007";"1232.198";"1277.884";"1237.152";"1913.119";"1928.396";"1717.363";"1204.550";"1237.296";"1244.424";" 696.983"
"7pm";"1301.724";"1605.509";"1200.814";"1718.180";"1019.071";"1041.988";"1087.979";"1756.897";"1190.362";"1387.801";"1237.152";"1871.801";"1983.873";"1446.617";"1204.550";"1237.296";"1244.424";" 745.072"
"8pm";"1343.315";"1605.509";"1257.594";"1718.180";"1019.071";"1000.397";"1087.979";"1798.318";"1190.362";"1282.180";"1237.152";"1932.653";"2083.704";"1538.178";"1204.550";"1237.296";"1244.424";" 745.072"
"9pm";"1343.315";"1605.509";"1257.594";"1718.180";"1019.071";"1000.397";"1087.979";"1798.318";"1190.362";"1282.180";"1237.152";"1932.653";"2083.704";"1538.178";"1204.550";"1237.296";"1244.424";" 745.072"
"10pm";"1263.387";"1741.658";"1259.613";"1688.436";"1019.071";"1041.988";"1134.951";"1709.925";"1241.024";"1331.021";"1237.152";"1904.315";"1983.873";"1538.178";"1204.550";"1237.296";"1244.424";" 745.072"
"11pm";"1207.961";"1641.827";"1259.613";"1688.436";"1019.071";"1041.988";"1134.951";"1709.925";"1241.024";"1331.021";"1237.152";"2004.146";"2039.299";"1538.178";"1204.550";"1237.296";"1244.424";" 745.072"
"12pm";"1207.961";"1641.827";"1259.613";"1688.436";"1019.071";"1041.988";"1134.951";"1709.925";"1241.024";"1331.021";"1237.152";"2004.146";"2039.299";"1538.178";"1204.550";"1237.296";"1244.424";" 745.072"
"1am";"1207.961";"1641.827";"1259.613";"1688.436";"1019.071";"1041.988";"1134.951";"1689.007";"1261.942";"1331.021";"1237.152";"2004.146";"2039.299";"1538.178";"1204.550";"1237.296";"1244.424";" 745.072"
"2am";"1207.961";"1641.827";"1259.613";"1688.436";"1019.071";"1041.988";"1134.951";"1689.007";"1261.942";"1331.021";"1237.152";"2004.146";"2039.299";"1538.178";"1204.550";"1237.296";"1244.424";" 745.072"
"3am";"1207.961";"1641.827";"1259.613";"1688.436";"1019.071";"1041.988";"1134.951";"1689.007";"1261.942";"1331.021";"1237.152";"2004.146";"2039.299";"1538.178";"1204.550";"1237.296";"1244.424";" 745.072"
