"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"1pm";"34.720383";"15.082459";"12.706731";"20.623841";"22.640001";"23.227820";"24.086411";"16.041585";"17.299788";"15.380328";"21.921345";"21.229960";"25.453701";"22.931508";"25.239525";"15.943553";" 7.854738";"16.907280";"22.410249"
"2pm";"35.16015";"13.45954";"17.37353";"24.76640";"21.22761";"21.61816";"25.96031";"14.03539";"19.50947";"16.49573";"21.22943";"18.75224";"23.99449";"22.93997";"24.32827";"15.58512";" 9.02269";"19.45866";"22.27247"
"3pm";"35.55000";"16.78953";"17.42575";"21.83493";"21.24870";"21.24114";"30.12120";"14.18618";"19.15478";"16.05273";"21.05744";"17.54580";"22.68817";"28.96103";"23.54218";"17.83661";"11.04339";"20.24999";"19.46965"
"4pm";"33.04145";"14.36868";"18.53142";"18.63000";"26.32614";"21.56636";"31.50032";"13.38477";"16.95489";"19.41675";"21.13480";"14.75167";"21.71610";"28.29245";"26.23860";"16.78305";"13.02632";"19.33845";"22.65587"
"5pm";"36.70005";"14.68326";"13.85173";"19.13255";"22.68668";"22.29718";"32.43214";"14.91091";"18.53280";"18.60512";"17.93571";"17.68975";"24.69949";"27.89172";"24.15821";"18.08329";"13.03163";"19.23893";"22.28307"
"6pm";"28.41508";"17.15722";"11.48212";"23.64307";"23.05880";"22.83034";"35.28019";"15.03815";"18.53562";"17.61990";"20.02188";"24.96973";"24.67202";"23.02439";"22.88838";"20.72622";"16.12791";"20.51794";"21.85446"
"7pm";"27.08776";"17.19645";"17.29136";"21.31688";"19.55437";"23.38091";"41.77785";"17.47194";"16.70259";"12.78292";"22.93753";"21.66564";"21.69332";"22.17625";"24.74507";"19.50126";"16.47204";"22.74806";"26.07201"
"8pm";"24.84073";"18.43185";"18.01112";"19.99261";"22.59288";"26.22303";"39.28081";"15.33043";"17.10324";"13.87751";"23.45335";"21.42071";"19.97670";"20.91518";"26.99596";"17.91960";"17.30655";"24.10054";"27.74962"
"9pm";"26.94958";"19.74845";"18.21717";"20.04523";"22.48806";"28.23356";"37.55306";"14.98078";"17.01781";"13.72269";"22.39864";"18.71358";"20.32249";"22.92512";"27.48271";"17.48201";"18.33356";"24.08502";"25.01847"
"10pm";"24.96262";"19.80707";"19.56463";"21.26837";"22.12302";"24.27600";"40.75941";"15.48979";"17.91917";"13.37470";"23.35170";"23.18286";"20.38411";"22.26309";"28.28106";"16.30841";"18.20335";"24.25707";"27.22166"
"11pm";"26.79957";"19.84506";"18.41593";"22.52991";"22.78112";"24.21563";"40.15378";"16.82234";"17.75120";"12.10954";"23.78079";"23.03659";"20.71524";"22.64662";"26.01162";"16.11008";"17.97308";"24.82450";"26.91961"
"12pm";"26.66818";"19.84506";"18.11118";"22.44097";"23.20949";"23.50636";"38.48188";"16.82234";"17.75120";"12.88617";"23.78079";"23.03659";"22.86099";"22.64662";"26.01162";"16.11008";"17.86321";"24.62069";"27.20450"
"1am";"28.42044";"19.84506";"18.11118";"22.44097";"23.20949";"23.93971";"37.93442";"16.82234";"17.85488";"12.88617";"23.53068";"22.94291";"22.86099";"22.97866";"24.94916";"16.01376";"17.64667";"24.29787";"27.24100"
"2am";"28.42044";"19.84506";"18.18372";"22.44097";"23.20949";"23.31617";"39.40236";"16.82234";"18.02127";"12.82436";"23.39596";"22.94291";"22.86099";"23.13338";"24.65999";"16.01376";"17.64667";"24.29787";"27.61712"
"3am";"26.70996";"18.55090";"18.18372";"22.44097";"23.20949";"24.58201";"39.40236";"16.82234";"18.02127";"12.82436";"23.39596";"22.94291";"22.86099";"23.13338";"24.65999";"16.01376";"17.64667";"24.29787";"27.61712"
