"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"12am";"4295.62";"1649.84";"1187.08";"3973.70";"3309.74";" 845.04";"4667.84";"2082.42";" 553.30";"5693.96";"6730.14";"3219.20";"4637.66";" 663.96";" 462.76";"1720.26";" 784.68";" 663.96";" 905.40";" 623.72";"1307.80";" 734.38";" 623.72";" 472.82";"1006.00";" 583.48";"3158.84";" 955.70";"7977.58"
"1pm";"4758.38";"1740.38";"1348.04";"4164.84";"3390.22";" 855.10";"4989.76";"2172.96";" 663.96";"6096.36";"7293.50";"3601.48";"4858.98";" 764.56";" 533.18";"1700.14";" 855.10";" 684.08";"1026.12";" 714.26";"1257.50";" 814.86";" 653.90";" 523.12";"1036.18";" 613.66";"3380.16";" 905.40";"8229.08"
"2pm";"4587.36";"1700.14";"1247.44";"4335.86";"3299.68";" 975.82";"4798.62";"2092.48";" 643.84";"5955.52";"6860.92";"3571.30";"4637.66";" 663.96";" 563.36";"1629.72";" 845.04";" 653.90";"1056.30";" 734.38";"1187.08";" 935.58";" 613.66";" 533.18";"1096.54";" 643.84";"3289.62";" 845.04";"8158.66"
"3pm";"4265.44";"1579.42";"1056.30";"3873.10";"2967.70";" 754.50";"4064.24";"1810.80";" 593.54";"5382.10";"5885.10";"2967.70";"3963.64";" 613.66";" 503.00";"1327.92";" 855.10";" 603.60";" 925.52";" 583.48";"1026.12";" 824.92";" 583.48";" 462.76";" 824.92";" 543.24";"2877.16";" 824.92";"6800.56"
"4pm";"2414.40";"1046.24";" 533.18";"2494.88";"1961.70";" 482.88";"2243.38";"1156.90";" 291.74";"3138.72";"4355.98";"1891.28";"2001.94";" 573.42";" 311.86";"1297.74";" 643.84";" 342.04";" 593.54";" 291.74";" 553.30";" 503.00";" 331.98";" 251.50";" 513.06";" 372.22";"1851.04";" 613.66";"4527.00"
"5pm";"1388.28";" 573.42";" 492.94";"1307.80";"1187.08";" 261.56";"1539.18";" 623.72";" 251.50";"1690.08";"2987.82";"1046.24";"1327.92";" 281.68";" 171.02";" 875.22";" 432.58";"   0.00";" 382.28";" 281.68";" 382.28";" 352.10";" 231.38";" 181.08";" 311.86";" 191.14";" 975.82";" 372.22";"3189.02"
"6pm";"1881.22";" 503.00";" 563.36";"1257.50";"1529.12";" 342.04";"1197.14";" 553.30";" 271.62";"1589.48";"2686.02";"1056.30";"1056.30";" 231.38";" 150.90";"1076.42";" 382.28";"   0.00";" 482.88";" 251.50";" 402.40";" 382.28";" 301.80";" 140.84";" 251.50";" 201.20";"1046.24";" 412.46";"2957.64"
"7pm";"1891.28";" 462.76";" 492.94";"1277.62";"1438.58";" 321.92";"1166.96";" 603.60";" 261.56";"1488.88";"2494.88";" 955.70";" 875.22";" 201.20";" 160.96";"1096.54";" 372.22";"   0.00";" 372.22";" 271.62";" 392.34";" 342.04";" 221.32";" 140.84";" 231.38";" 191.14";" 985.88";" 372.22";"2826.86"
"8pm";"1800.74";" 342.04";" 382.28";" 905.40";"1146.84";" 231.38";" 915.46";" 513.06";" 181.08";"1378.22";"1509.00";" 714.26";" 633.78";" 171.02";" 181.08";" 965.76";" 291.74";"   0.00";" 311.86";" 211.26";" 281.68";" 241.44";" 191.14";"   0.00";" 211.26";" 150.90";" 744.44";" 342.04";"2635.72"
"9pm";"1197.14";" 221.32";" 211.26";" 492.94";" 593.54";"   0.00";" 563.36";" 281.68";" 130.78";" 995.94";" 754.50";" 372.22";" 432.58";"   0.00";" 130.78";" 503.00";"   0.00";"   0.00";" 201.20";" 171.02";" 171.02";" 160.96";" 150.90";"   0.00";" 191.14";" 120.72";" 432.58";" 191.14";"2333.92"
"10pm";" 744.44";"   0.00";" 160.96";" 251.50";" 241.44";"   0.00";" 503.00";" 150.90";"   0.00";" 382.28";" 492.94";" 291.74";" 311.86";" 140.84";"   0.00";" 271.62";"   0.00";"   0.00";" 201.20";" 130.78";"   0.00";" 130.78";"   0.00";"   0.00";" 211.26";"   0.00";" 291.74";"   0.00";"2193.08"
"11pm";" 503.00";"   0.00";"   0.00";" 171.02";" 130.78";"   0.00";" 362.16";"   0.00";"   0.00";" 221.32";" 221.32";" 191.14";" 342.04";"   0.00";"   0.00";" 201.20";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";" 150.90";"   0.00";" 201.20";"   0.00";"2032.12"
"12pm";" 342.04";"   0.00";"   0.00";" 171.02";"   0.00";"   0.00";" 281.68";"   0.00";"   0.00";" 160.96";" 221.32";" 181.08";" 221.32";"   0.00";"   0.00";" 181.08";"   0.00";"   0.00";"   0.00";" 120.72";"   0.00";"   0.00";"   0.00";"0";" 130.78";"   0.00";" 191.14";"   0.00";"1971.76"
"1am";" 311.86";"   0.00";"   0.00";" 120.72";"   0.00";"   0.00";" 241.44";"   0.00";"   0.00";" 130.78";" 201.20";" 181.08";" 201.20";"   0.00";"   0.00";" 150.90";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";" 130.78";"   0.00";" 191.14";"   0.00";"1921.46"
"2am";" 211.26";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 221.32";"   0.00";"   0.00";" 140.84";" 160.96";" 191.14";" 201.20";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";" 120.72";"   0.00";" 181.08";"   0.00";"1911.40"
"3am";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 221.32";"   0.00";"   0.00";"   0.00";" 160.96";" 181.08";" 201.20";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";" 120.72";"   0.00";" 171.02";"   0.00";"1881.22"
