"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"6pm";"1343.214";" 918.200";"1168.996";" 580.124";" 530.820";" 559.755";" 465.730";" 719.976";" 448.817";" 451.116";" 514.602";"1094.963";" 961.927";" 445.052";" 593.807";" 892.097";"1389.564";" 375.779"
"7pm";"1515.118";" 811.133";"1093.157";" 761.681";" 629.777";" 519.922";" 543.792";" 704.077";" 374.885";" 531.734";" 411.567";" 903.059";"1075.392";" 469.971";" 606.135";" 928.008";"1332.119";" 482.964"
"8pm";"1327.367";" 896.529";"1140.839";" 714.299";" 635.809";" 545.570";" 637.483";" 769.154";" 374.885";" 531.734";" 468.144";"1013.354";" 810.832";" 545.821";" 651.960";"1031.264";"1105.305";" 593.490"
"9pm";"1342.809";" 881.087";"1160.539";" 805.420";" 706.465";" 545.570";" 637.483";" 769.154";" 374.885";" 531.734";" 468.144";"1013.354";" 810.832";" 545.821";" 651.960";"1031.264";"1105.305";" 593.490"
"10pm";"1226.595";"1070.631";"1061.561";" 805.420";" 771.542";" 604.533";" 543.792";" 769.154";" 374.885";" 531.734";" 468.144";"1013.354";" 745.755";" 512.506";" 651.960";"1092.989";"1198.996";" 593.490"
"11pm";"1185.565";"1070.631";"1001.426";" 805.420";" 821.553";" 604.533";" 543.792";" 811.299";" 374.885";" 591.869";" 509.174";"1013.354";" 745.755";" 512.506";" 651.960";"1092.989";"1198.996";" 593.490"
"12pm";"1178.521";"1151.005";" 928.096";" 805.420";" 821.553";" 604.533";" 543.792";" 811.299";" 374.885";" 503.340";" 509.174";"1101.883";" 745.755";" 512.506";" 651.960";"1092.989";"1198.996";" 593.490"
"1am";"1178.521";"1151.005";" 928.096";" 805.420";" 895.485";" 604.533";" 543.792";" 811.299";" 374.885";" 503.340";" 509.174";"1101.883";" 856.281";" 512.506";" 651.960";"1092.989";"1198.996";" 482.964"
"2am";"1178.521";"1151.005";" 928.096";" 805.420";" 895.485";" 604.533";" 543.792";" 811.299";" 374.885";" 503.340";" 509.174";"1101.883";" 856.281";" 512.506";" 651.960";"1092.989";"1198.996";" 482.964"
"3am";"1178.521";"1151.005";" 928.096";" 805.420";" 895.485";" 604.533";" 543.792";" 811.299";" 374.885";" 503.340";" 509.174";"1101.883";" 856.281";" 512.506";" 651.960";"1092.989";"1198.996";" 482.964"
