"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"12am";" 445.881";"  91.173";" 695.508";" 589.026";" 448.303";"1263.952";"  56.044";" 623.091";" 175.490";" 253.688";"  70.116";"   0.000";" 122.318";" 166.054";"  40.396";"  74.506";"  24.946";" 113.168";"  73.698"
"1pm";" 430.434";"  59.143";" 675.203";" 589.026";" 336.645";"1438.690";"  55.929";" 623.091";" 168.211";" 211.847";"  70.116";"  22.500";" 113.920";" 204.567";"  40.396";"  89.011";"  22.601";" 100.649";"  73.698"
"2pm";" 256.625";"  71.457";" 687.698";" 390.175";" 363.331";"1586.803";"  97.649";" 593.924";" 168.345";" 160.183";"  70.116";"  22.500";" 113.920";" 145.019";"  40.396";" 216.923";"  22.601";"  68.006";" 133.547"
"3pm";" 456.264";"  64.153";" 568.498";" 615.478";" 356.068";"1481.756";"  85.670";" 530.047";" 204.438";"  14.505";"  70.116";"   0.000";" 321.922";" 169.488";"  40.396";" 127.442";"  22.601";"   0.000";" 181.770"
"4pm";" 707.213";"  59.393";" 437.436";" 531.905";" 200.852";"1422.785";"  43.950";" 969.943";" 262.961";" 125.495";"  28.806";"  61.482";" 363.793";" 225.107";"  40.396";" 239.915";"  22.601";"   0.000";" 167.425"
"5pm";" 632.436";"  94.076";" 622.795";" 377.384";" 134.750";" 557.960";"  65.030";"1108.172";" 203.716";" 247.610";" 173.736";" 146.540";" 203.002";" 376.582";" 154.592";" 240.583";" 120.509";" 111.530";" 159.432"
"6pm";" 489.866";"  92.982";" 492.359";" 551.435";" 156.431";" 271.636";"  78.997";"1093.374";" 268.648";" 335.238";" 173.736";" 211.239";" 179.121";" 330.206";" 211.541";" 307.971";" 148.260";" 188.882";" 243.548"
"7pm";" 422.405";"  92.982";" 373.620";" 551.435";" 189.729";" 242.144";"  78.997";"1126.047";" 291.896";" 289.370";" 173.736";" 234.898";" 187.646";" 330.206";" 154.592";" 307.971";" 167.567";" 163.170";" 134.098"
"8pm";"404.770";"133.156";"373.620";"674.103";" 84.820";"153.910";" 78.997";"918.540";"296.099";"342.935";"173.736";"234.898";"204.657";"363.525";"154.592";"307.971";"167.567";"163.170";"176.938"
"9pm";"404.770";"133.156";"373.620";"674.103";"218.113";"153.910";" 78.997";"918.540";"296.099";"366.108";"207.705";"234.898";"224.041";"363.525";"154.592";"307.971";"167.567";"163.170";"219.778"
"10pm";"419.275";"106.651";"373.620";"674.103";"218.113";"123.742";" 91.980";"918.540";"296.099";"366.108";"288.456";"234.898";"224.041";"396.844";"154.592";"307.971";"167.567";"163.170";"219.778"
"11pm";"419.275";"106.651";"468.962";"674.103";"218.113";"142.453";"128.627";"918.540";"296.099";"366.108";"288.456";"234.898";"224.041";"396.844";"154.592";"307.971";"167.567";"163.170";"219.778"
"12pm";"419.275";"106.651";"468.962";"674.103";"218.113";"142.453";"128.627";"918.540";"296.099";"366.108";"288.456";"234.898";"224.041";"396.844";"154.592";"307.971";"167.567";"163.170";"219.778"
"1am";"419.275";"106.651";"468.962";"674.103";"218.113";"142.453";"128.627";"918.540";"296.099";"366.108";"288.456";"234.898";"224.041";"396.844";"154.592";"307.971";"167.567";"163.170";"219.778"
"2am";"419.275";"106.651";"468.962";"674.103";"218.113";"142.453";"128.627";"918.540";"259.679";"366.108";"288.456";"234.898";"224.041";"396.844";"154.592";"307.971";"167.567";"163.170";"219.778"
"3am";"419.275";"106.651";"468.962";"674.103";"218.113";"142.453";"128.627";"918.540";"259.679";"366.108";"288.456";"234.898";"224.041";"396.844";"154.592";"307.971";"167.567";"163.170";"219.778"
