"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"12am";"4406.848";"1678.533";"2996.905";"3256.655";"1676.949";"4964.552";"1814.543";"4926.294";"1579.521";"3996.408";"3257.489";"2093.280";"3278.894";"4311.051";"2614.068";"3054.467";"1088.243";"2610.807";"3339.894"
"1pm";"3960.007";"1322.286";"2764.134";"2930.294";"1628.583";"5558.929";"2118.487";"3431.479";"1704.213";"4758.192";"2711.843";"1910.338";"3645.778";"4568.528";"2326.208";"2927.955";"1758.144";"2440.890";"3727.795"
"2pm";"3929.868";"1151.303";"2135.983";"3212.415";"1747.433";"5634.374";"1825.739";"3456.809";"1399.952";"4693.826";"2875.790";"1889.682";"3675.256";"3929.961";"2657.952";"3885.067";"1891.617";"2351.498";"3789.275"
"3pm";"4097.025";"1192.223";"2894.794";"2852.593";"1637.020";"6519.853";"1757.146";"3578.473";"1342.173";"4536.216";"2886.121";"2035.557";"3858.480";"3161.227";"2248.396";"3978.043";"1889.413";"2180.758";"3593.674"
"4pm";"3943.563";"1236.197";"2650.798";"2957.128";"1730.128";"5506.566";"1607.504";"3907.997";"1674.190";"4042.576";"2814.514";"1941.130";"4561.065";"3478.413";"2413.654";"4057.080";"1948.249";"2358.889";"3580.885"
"5pm";"3692.736";"1175.729";"2180.414";"3836.277";"1682.219";"4259.581";"1661.697";"3813.993";"1516.318";"3365.691";"3097.042";"2778.551";"4742.494";"3931.055";"3491.403";"4820.424";"2369.271";"3128.805";"3894.607"
"6pm";"2510.464";"1616.761";"2566.883";"4791.162";"2140.868";"3222.233";"1365.775";"5126.047";"1709.016";"3259.110";"3160.936";"3798.290";"4486.080";"4141.640";"4029.821";"5100.913";"1867.448";"4220.501";"3691.405"
"7pm";"2793.348";"1842.196";"2951.689";"4420.131";"2624.486";"3821.532";"1668.048";"5914.617";"1926.205";"3523.759";"3534.038";"3189.156";"4253.401";"4399.015";"4337.229";"4612.806";"1988.884";"4627.559";"3652.896"
"8pm";"2598.900";"1796.240";"2927.283";"3684.763";"2549.797";"5620.816";"1603.339";"5767.023";"2019.886";"3518.484";"4002.909";"3528.505";"4369.775";"4524.486";"4912.024";"4537.875";"2247.140";"4480.636";"3407.945"
"9pm";"2933.799";"1703.950";"2957.834";"3601.383";"2439.028";"4628.643";"1757.821";"6047.541";"1946.177";"3592.448";"4254.124";"3180.129";"4390.623";"4326.231";"4681.127";"4733.045";"2310.139";"4518.868";"4051.820"
"10pm";"3053.289";"1716.064";"3005.384";"4073.881";"2395.824";"4038.497";"1865.594";"6128.381";"1955.597";"3653.003";"4326.892";"3438.582";"4254.941";"4430.327";"4850.048";"4695.263";"2332.705";"4697.318";"3544.646"
"11pm";"3038.595";"1745.533";"3256.838";"4118.036";"2304.793";"3495.220";"1881.907";"6594.353";"1924.257";"3352.271";"4401.751";"3512.057";"4304.388";"4508.333";"4733.734";"4811.088";"2413.142";"4808.381";"3491.349"
"12pm";"3011.438";"1745.533";"3276.191";"3974.551";"2325.372";"3357.754";"1899.791";"6765.440";"2004.463";"3160.684";"4401.751";"3512.057";"4476.174";"4508.333";"4733.734";"4811.088";"2432.936";"4855.236";"3512.092"
"1am";"2850.203";"1745.533";"3276.191";"3974.551";"2325.372";"3278.589";"1899.791";"6765.440";"1981.425";"3160.684";"4472.529";"3529.556";"4654.935";"4533.203";"4742.922";"4850.523";"2472.666";"4931.060";"3504.962"
"2am";"2850.203";"1745.533";"3253.018";"3974.551";"2325.372";"3315.009";"1899.791";"6765.440";"1981.425";"3183.857";"4511.280";"3529.556";"4654.935";"4494.452";"4815.292";"4850.523";"2472.666";"4931.060";"3432.592"
"3am";"3064.030";"1745.533";"3253.018";"3974.551";"2325.372";"2895.439";"1899.791";"6765.440";"1981.425";"3183.857";"4511.280";"3529.556";"4654.935";"4494.452";"4815.292";"4850.523";"2472.666";"4931.060";"3432.592"
