"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"591.71027";"385.29971";"220.17126";"288.97478";"529.78710";"172.00880";"158.24810";"178.88915";"199.53021";"385.29971";"337.13725";" 41.28211";" 27.52141";"178.88915";"206.41056";"123.84634";" 48.16246";"220.17126";"185.76950";"165.12845";" 96.32493"
"1pm";"715.55661";"385.29971";"282.09443";"288.97478";"536.66746";"206.41056";"199.53021";"185.76950";"275.21408";"419.70147";"392.18006";"103.20528";" 55.04282";"220.17126";"220.17126";"116.96598";" 41.28211";"282.09443";"220.17126";"172.00880";"110.08563"
"2pm";"660.51379";"350.89795";"220.17126";"233.93197";"460.98358";"178.88915";"137.60704";"199.53021";"275.21408";"399.06042";"323.37654";" 89.44458";" 41.28211";"247.69267";"220.17126";"123.84634";" 48.16246";"227.05162";"268.33373";"192.64986";" 89.44458"
"3pm";"598.59062";"227.05162";"165.12845";"151.36774";"316.49619";"151.36774";"123.84634";"144.48739";"233.93197";"309.61584";"261.45338";" 75.68387";" 41.28211";"192.64986";"178.88915";"116.96598";" 27.52141";"151.36774";"185.76950";"172.00880";" 75.68387"
"4pm";"536.667456";"220.171264";"247.692672";"110.085632";"295.855136";"172.008800";" 82.564224";" 48.162464";"199.530208";"254.573024";"227.051616";" 75.683872";"  0.000000";"158.248096";" 96.324928";" 75.683872";"  6.880352";"116.965984";"103.205280";"123.846336";" 55.042816"
"5pm";"598.59062";"405.94077";"309.61584";"185.76950";"371.53901";"220.17126";"178.88915";"116.96598";"316.49619";"268.33373";"392.18006";" 75.68387";"  0.00000";"199.53021";" 96.32493";" 82.56422";" 13.76070";"151.36774";" 96.32493";"123.84634";" 75.68387"
"6pm";"694.91555";"357.77830";"364.65866";"288.97478";"557.30851";"282.09443";"240.81232";"233.93197";"488.50499";"378.41936";"509.14605";"130.72669";" 20.64106";"357.77830";"144.48739";"151.36774";" 55.04282";"247.69267";"213.29091";"151.36774";"144.48739"
"7pm";"667.39414";"330.25690";"316.49619";"330.25690";"612.35133";"275.21408";"254.57302";"192.64986";"571.06922";"440.34253";"584.82992";"144.48739";" 27.52141";"350.89795";"178.88915";"165.12845";" 61.92317";"261.45338";"165.12845";"144.48739";"144.48739"
"8pm";"495.385344";"247.692672";"302.735488";"247.692672";"481.624640";"233.931968";"227.051616";"178.889152";"522.906752";"337.137248";"481.624640";"123.846336";"  6.880352";"337.137248";"151.367744";"172.008800";" 27.521408";"199.530208";"144.487392";"123.846336";" 89.444576"
"9pm";"254.573024";"151.367744";"137.607040";"199.530208";"275.214080";"130.726688";"103.205280";" 89.444576";"337.137248";"240.812320";"364.658656";" 75.683872";"  6.880352";"254.573024";" 96.324928";"144.487392";"  6.880352";"123.846336";"116.965984";" 75.683872";" 75.683872"
"10pm";"172.008800";" 68.803520";" 27.521408";" 68.803520";"123.846336";" 55.042816";" 41.282112";" 41.282112";"185.769504";"185.769504";"206.410560";" 55.042816";"  0.000000";"185.769504";" 61.923168";"110.085632";"  6.880352";" 55.042816";" 82.564224";" 61.923168";" 61.923168"
"11pm";"123.84634";" 13.76070";" 20.64106";" 41.28211";" 82.56422";" 48.16246";" 27.52141";" 34.40176";" 96.32493";" 82.56422";"130.72669";" 41.28211";"  0.00000";"116.96598";" 61.92317";" 34.40176";"  0.00000";" 55.04282";" 41.28211";" 55.04282";" 41.28211"
"12pm";"110.085632";" 13.760704";"  6.880352";" 34.401760";" 55.042816";" 41.282112";" 20.641056";" 34.401760";" 61.923168";" 75.683872";" 89.444576";" 27.521408";"  0.000000";"116.965984";" 48.162464";" 20.641056";"  0.000000";" 41.282112";" 20.641056";" 48.162464";" 27.521408"
"1am";" 96.324928";" 13.760704";"  6.880352";" 34.401760";" 48.162464";" 34.401760";" 20.641056";" 34.401760";" 48.162464";" 61.923168";" 89.444576";" 27.521408";"  0.000000";"110.085632";" 41.282112";" 20.641056";"  0.000000";" 41.282112";" 13.760704";" 48.162464";" 27.521408"
"2am";" 75.683872";" 13.760704";"  6.880352";" 34.401760";" 48.162464";" 34.401760";" 20.641056";" 20.641056";" 48.162464";" 55.042816";" 89.444576";" 27.521408";"  0.000000";"110.085632";" 34.401760";" 13.760704";"  0.000000";" 41.282112";" 13.760704";" 48.162464";" 27.521408"
"3am";" 61.923168";" 13.760704";"  6.880352";" 27.521408";" 41.282112";" 34.401760";" 20.641056";" 20.641056";" 48.162464";" 55.042816";" 68.803520";" 27.521408";"  0.000000";"110.085632";" 34.401760";" 13.760704";"  0.000000";" 41.282112";" 13.760704";" 48.162464";" 27.521408"
