"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"1pm";" 623.28";" 292.56";" 139.92";"2442.24";" 152.64";"  25.44";" 648.72";" 190.80";"  12.72";" 483.36";" 928.56";"1551.84";" 686.88";" 114.48";"  63.60";"  76.32";"  38.16";"  89.04";"  38.16";"   0.00";"  63.60";" 101.76";"  12.72";"  12.72";"   0.00";"  76.32";"  50.88";"  12.72";" 750.48"
"2pm";" 737.76";" 343.44";" 127.20";"2467.68";"  76.32";"  12.72";" 674.16";" 178.08";"  63.60";" 279.84";"1297.44";"1539.12";" 559.68";" 152.64";"  63.60";"  63.60";"  12.72";"  25.44";"  38.16";"   0.00";"  63.60";" 127.20";"   0.00";"   0.00";"  12.72";"  89.04";"  38.16";"  12.72";" 686.88"
"3pm";" 636.00";" 292.56";"  38.16";"1895.28";"  38.16";"  12.72";" 508.80";" 190.80";"  50.88";" 457.92";" 750.48";"1233.84";" 419.76";" 101.76";"  50.88";"  76.32";"  12.72";"  12.72";"  25.44";"  25.44";"  25.44";"  89.04";"   0.00";"   0.00";"  12.72";"  38.16";"  12.72";"   0.00";" 496.08"
"4pm";" 508.80";" 190.80";"  25.44";"1386.48";"  63.60";"  50.88";" 368.88";" 152.64";"  89.04";" 432.48";" 534.24";" 839.52";" 381.60";"  89.04";"  38.16";"  12.72";"   0.00";"  12.72";"  25.44";"   0.00";"   0.00";" 101.76";"  25.44";"   0.00";"  12.72";"  38.16";"  12.72";"   0.00";" 343.44"
"5pm";"178.08";"127.20";" 50.88";"890.40";" 38.16";" 38.16";"203.52";"127.20";" 12.72";"190.80";"305.28";"496.08";"394.32";" 25.44";" 38.16";"  0.00";"  0.00";"  0.00";" 12.72";"  0.00";" 25.44";" 63.60";"  0.00";" 12.72";"  0.00";" 38.16";"  0.00";"  0.00";"241.68"
"6pm";"178.08";" 89.04";" 25.44";"852.24";"  0.00";" 63.60";"152.64";" 76.32";" 12.72";"165.36";"152.64";"712.32";"228.96";" 50.88";" 25.44";"  0.00";" 38.16";" 25.44";" 12.72";"  0.00";" 25.44";" 76.32";"  0.00";"  0.00";" 12.72";" 50.88";"  0.00";"  0.00";"228.96"
"7pm";"101.76";"165.36";" 12.72";"712.32";" 38.16";" 63.60";"101.76";" 63.60";" 12.72";"178.08";"305.28";"559.68";"178.08";" 12.72";" 25.44";"  0.00";" 12.72";" 12.72";"  0.00";"  0.00";"  0.00";" 38.16";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"228.96"
"8pm";" 12.72";" 76.32";" 12.72";"228.96";"  0.00";" 12.72";" 63.60";" 25.44";"  0.00";" 25.44";" 76.32";"152.64";" 89.04";"  0.00";" 12.72";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";" 38.16";"  0.00";"  0.00";"  0.00";" 12.72";"  0.00";"  0.00";"139.92"
"9pm";" 0.00";"50.88";" 0.00";"76.32";" 0.00";"38.16";"38.16";"12.72";" 0.00";"12.72";"12.72";"38.16";"63.60";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72";"12.72";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";"63.60"
"10pm";" 0.00";"12.72";" 0.00";"63.60";" 0.00";"25.44";"25.44";" 0.00";" 0.00";"12.72";"12.72";"25.44";"12.72";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";"38.16"
"11pm";" 0.00";"12.72";" 0.00";"63.60";" 0.00";"12.72";"25.44";" 0.00";" 0.00";"12.72";" 0.00";"25.44";"12.72";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";"38.16"
"12pm";" 0.00";"12.72";" 0.00";"63.60";" 0.00";"12.72";"25.44";" 0.00";" 0.00";"12.72";" 0.00";"25.44";"12.72";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";"38.16"
"1am";" 0.00";"12.72";" 0.00";"63.60";" 0.00";"12.72";"25.44";" 0.00";" 0.00";"12.72";" 0.00";"25.44";"12.72";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";"25.44"
"2am";" 0.00";"12.72";" 0.00";"63.60";" 0.00";"12.72";"25.44";" 0.00";" 0.00";"12.72";" 0.00";"25.44";"12.72";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";"12.72"
"3am";" 0.00";"12.72";" 0.00";"63.60";" 0.00";"12.72";"25.44";" 0.00";" 0.00";"12.72";" 0.00";"25.44";"12.72";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";" 0.00";"12.72";" 0.00";" 0.00";"12.72"
