"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"1pm";"2.095345";"1.671172";"3.785533";"3.774923";"1.155552";"1.022858";"3.955541";"2.586071";"5.062590";"7.434131";"3.242660";"5.639397";"1.232804";"5.287606";"8.403770";"1.245757";"4.072852";"4.378572";"2.795690"
"2pm";"1.605595";"1.762070";"4.352188";"4.387421";"1.190049";"1.422742";"2.490492";"2.653699";"8.596728";"6.763867";"3.171963";"5.778295";"1.233043";"4.735682";"7.335949";"1.040822";"3.946282";"5.918981";"2.312593"
"3pm";"1.044818";"1.770854";"2.778406";"4.295329";"3.032536";"1.721283";"3.204534";"3.040355";"8.579359";"7.606396";"3.303429";"2.639668";"1.172124";"5.512851";"8.201864";"1.318704";"3.967238";"6.029884";"1.533395"
"4pm";"1.166579";"1.663533";"3.466178";"4.149259";"3.787990";"1.519934";"3.059372";"2.572888";"8.161537";"7.046265";"3.831783";"2.621337";"1.345139";"5.103389";"7.897524";"3.499646";"3.781111";"4.445674";"1.074126"
"5pm";"1.719794";"1.571164";"4.562476";"2.902365";"2.464525";"1.846674";"2.161530";"2.091455";"7.945444";"7.855683";"3.392895";"3.505354";"1.634935";"4.317490";"5.767849";"2.437201";"3.160935";"3.469483";"3.499533"
"6pm";" 3.100060";" 1.370848";" 4.111870";" 2.400309";" 1.931196";" 2.045652";" 2.409757";" 1.763868";" 7.200876";"10.355818";" 2.839099";" 2.636177";" 1.681250";" 4.724072";" 4.411960";" 2.386086";" 2.664512";" 2.961366";" 2.819926"
"7pm";"3.077935";"1.330308";"3.890389";"2.470451";"1.733893";"1.671413";"3.291213";"1.629860";"6.364774";"9.243047";"2.064084";"3.528923";"1.412546";"4.549219";"4.149106";"2.524400";"3.116748";"3.991024";"2.879482"
"8pm";"3.2246047";"1.0933632";"3.8604249";"3.1230719";"2.2737811";"0.9771844";"3.3062471";"1.4080254";"6.3518906";"9.6672187";"2.5141528";"3.4694331";"1.4103719";"4.5340934";"4.2500866";"2.5483006";"2.8257460";"3.4014218";"2.9681876"
"9pm";"3.101039";"1.374908";"3.907364";"3.123863";"2.262773";"1.063194";"3.197622";"1.370560";"6.511209";"9.559647";"2.406921";"3.580416";"1.395087";"4.654804";"4.405166";"2.479974";"2.761796";"3.402915";"2.589899"
"10pm";"3.005031";"1.374285";"3.926226";"2.876431";"2.286477";"1.136529";"3.073559";"1.352506";"6.659283";"9.488157";"2.351432";"3.377832";"1.423148";"4.427998";"4.290630";"2.492913";"2.742770";"3.301824";"2.808607"
"11pm";" 3.015380";" 1.357620";" 3.713775";" 2.845809";" 2.348979";" 1.219336";" 3.017517";" 1.295978";" 6.687972";"10.085086";" 2.325991";" 3.324358";" 1.412792";" 4.373575";" 4.368846";" 2.453666";" 2.677033";" 3.241885";" 2.836291"
"12pm";" 3.027497";" 1.357620";" 3.673287";" 2.899656";" 2.337000";" 1.244814";" 2.894203";" 1.276392";" 6.560587";"10.465989";" 2.325991";" 3.324358";" 1.377956";" 4.373575";" 4.368846";" 2.453666";" 2.661337";" 3.217245";" 2.825452"
"1am";" 3.101487";" 1.357620";" 3.673287";" 2.899656";" 2.337000";" 1.265305";" 2.853781";" 1.276392";" 6.596677";"10.465989";" 2.302438";" 3.311871";" 1.343484";" 4.356504";" 4.362564";" 2.440584";" 2.630381";" 3.178156";" 2.829168"
"2am";" 3.129483";" 1.357620";" 3.686471";" 2.899656";" 2.337000";" 1.227832";" 2.962120";" 1.276392";" 6.654547";"10.418395";" 2.289744";" 3.311871";" 1.343484";" 4.383162";" 4.313707";" 2.440584";" 2.630381";" 3.178156";" 2.867450"
"3am";" 3.013192";" 1.274273";" 3.686471";" 2.899656";" 2.337000";" 1.292477";" 2.962120";" 1.276392";" 6.654547";"10.418395";" 2.289744";" 3.311871";" 1.343484";" 4.383162";" 4.313707";" 2.440584";" 2.630381";" 3.178156";" 2.867450"
