"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"6pm";"89.22345";"91.40768";"90.74803";"91.74664";"83.13008";"93.54244";"94.02062";"97.23320";"95.40441";"90.04425";"90.74733";"96.25293";"96.86275";"96.68325";"93.60000";"92.47967";"99.02913";"91.14173";"94.87179";"96.43653";"97.14286"
"7pm";"89.37198";"91.50090";"90.63745";"91.47727";"83.63273";"93.34601";"94.30380";"97.81746";"95.57522";"89.78723";"90.46794";"96.58314";"96.92308";"97.15719";"93.62550";"92.82869";"99.08815";"91.12426";"95.36842";"96.46018";"96.59686"
"8pm";"89.59732";"91.03586";"90.48583";"91.55722";"83.72093";"93.57798";"94.04517";"97.73585";"95.89041";"90.23861";"90.40853";"96.34409";"96.98113";"97.10884";"93.26923";"92.71654";"98.80952";"90.67961";"95.71429";"96.32829";"96.64948"
"9pm";"89.15009";"90.75630";"89.19492";"92.15686";"82.92135";"93.71534";"94.35484";"97.94776";"95.72193";"90.77253";"90.52823";"96.10656";"97.16312";"96.92833";"93.27103";"93.14286";"98.84726";"91.06464";"96.00798";"96.44351";"96.88995"
"10pm";"88.86827";"90.61834";"89.33902";"92.48658";"82.54717";"93.72694";"94.38878";"97.61468";"96.03604";"90.81197";"90.11194";"96.21514";"97.21254";"97.48744";"93.40659";"93.38235";"98.87324";"91.06464";"96.02386";"96.49485";"96.98376"
"11pm";"88.80597";"90.41394";"89.45148";"92.69162";"82.38095";"93.90018";"94.39072";"97.64919";"95.84087";"90.82969";"89.50382";"96.25984";"97.24138";"97.46193";"93.54839";"93.35793";"98.90110";"91.13208";"96.02386";"96.57258";"97.02517"
"12pm";"88.70056";"90.53763";"89.47368";"92.71758";"82.16867";"93.91144";"94.40154";"97.65766";"95.79525";"90.61135";"89.46360";"96.27451";"97.26962";"97.47049";"93.54839";"93.34566";"98.91304";"91.14878";"95.99198";"96.57948";"97.02517"
"1am";"88.84688";"90.53763";"89.47368";"92.71758";"82.01439";"93.88889";"94.40154";"97.66187";"95.77206";"90.61135";"89.50382";"96.28180";"97.27891";"97.46622";"93.53680";"93.34566";"98.91599";"91.18199";"95.99198";"96.59319";"97.02517"
"2am";"88.80455";"90.49676";"89.51782";"92.73050";"82.05742";"93.88889";"94.40154";"97.83394";"95.77206";"90.61135";"89.52381";"96.28180";"97.27891";"97.46193";"93.53680";"93.34566";"98.91599";"91.21495";"95.98394";"96.58635";"97.02517"
"3am";"88.76190";"90.49676";"89.53975";"92.71758";"82.05742";"93.90018";"94.40154";"97.83394";"95.75646";"90.21739";"89.67495";"96.28180";"97.27891";"97.45763";"93.53680";"93.34566";"98.91599";"91.19850";"95.98394";"96.60679";"97.02517"
