"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"1pm";" 9.124006";"37.332824";"25.466330";"39.279842";"30.217983";"13.252013";"34.192934";"46.267467";"44.136650";"20.418904";"44.922715";"42.101379";"29.192485";"18.773531";"43.252121";"41.105366";"30.020096";"48.668176";"38.760136"
"2pm";"10.29912";"36.21628";"27.44204";"36.26927";"30.67248";"16.41758";"40.15723";"41.54967";"40.86833";"20.19841";"42.18522";"37.16485";"30.93946";"17.26558";"39.35895";"40.31950";"28.18172";"47.44444";"38.67162"
"3pm";"13.32135";"35.90138";"28.97144";"36.54817";"29.57669";"17.06275";"36.86287";"39.76620";"42.07012";"20.22567";"43.81352";"40.45326";"25.91937";"17.84775";"36.06362";"45.74216";"27.37489";"45.63075";"39.32032"
"4pm";"11.46324";"33.85771";"28.18070";"36.02197";"34.36618";"16.75640";"43.72483";"36.13422";"39.13021";"21.74803";"46.70180";"33.88755";"27.83945";"16.76931";"37.91776";"38.26659";"27.32242";"44.60826";"39.08755"
"5pm";"13.94001";"36.52952";"28.56794";"33.39684";"36.40069";"17.93984";"40.22846";"34.99231";"42.46350";"26.87582";"41.11510";"34.68590";"26.74114";"17.79266";"29.10563";"30.66563";"24.16181";"39.33439";"35.48040"
"6pm";"12.68789";"30.60328";"26.00533";"31.21879";"38.60398";"20.17500";"44.64804";"31.10266";"39.78903";"28.55164";"39.92597";"30.20616";"28.67890";"17.13140";"27.29962";"31.47945";"28.80313";"31.72096";"35.36277"
"7pm";"12.82270";"30.31872";"25.45804";"31.92009";"37.35169";"20.10240";"46.84511";"30.33193";"37.30783";"27.52300";"40.51598";"29.11075";"30.66952";"17.14455";"24.61200";"31.61567";"26.09342";"29.65983";"35.96216"
"8pm";"12.01427";"29.09274";"25.81839";"35.34324";"35.95290";"18.72070";"47.83435";"31.67753";"37.57816";"27.48813";"37.74093";"25.09396";"32.02450";"18.57565";"22.46749";"32.49518";"25.00328";"29.58246";"36.20736"
"9pm";"11.19489";"31.33520";"26.40691";"35.10007";"36.11787";"19.47143";"47.65800";"31.36359";"39.67646";"26.43273";"36.63925";"28.17050";"31.67743";"19.07018";"23.28730";"31.94471";"24.43743";"29.59544";"32.17845"
"10pm";"10.59875";"31.55330";"26.15436";"32.45081";"38.62929";"18.41267";"46.12189";"31.27309";"41.20106";"26.23506";"36.36114";"28.54075";"32.13701";"18.14099";"23.26055";"32.11139";"25.00676";"28.71625";"36.02500"
"11pm";"10.63525";"31.17067";"25.15436";"31.71804";"36.12606";"19.50726";"46.25385";"30.86221";"40.49580";"26.46444";"36.38406";"28.32087";"32.18841";"17.91802";"24.56906";"31.60584";"25.04506";"29.63984";"36.38008"
"12pm";"10.82377";"31.17067";"24.84775";"32.68218";"35.94182";"19.39619";"44.74097";"30.39577";"39.72448";"27.15278";"36.38406";"28.32087";"31.39473";"17.91802";"24.56906";"31.60584";"24.89821";"30.17460";"36.24106"
"1am";"11.08830";"31.17067";"24.84775";"32.68218";"35.94182";"19.71548";"44.11610";"30.39577";"39.39290";"27.15278";"35.76529";"28.59011";"30.60934";"17.84809";"24.53373";"31.43733";"24.60860";"29.80798";"36.71372"
"2am";"11.18839";"31.17067";"24.93693";"32.68218";"35.94182";"19.13158";"45.79088";"30.39577";"39.73849";"27.02930";"35.56811";"28.59011";"30.60934";"17.95730";"24.25898";"31.43733";"24.60860";"29.80798";"37.21049"
"3am";"10.77263";"29.25705";"24.93693";"32.68218";"35.94182";"20.13886";"45.79088";"30.39577";"39.73849";"27.02930";"35.56811";"28.59011";"30.60934";"17.95730";"24.25898";"31.43733";"24.60860";"29.80798";"37.21049"
