"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"3pm";"1818.96";"1093.92";" 559.68";"2162.40";"1246.56";"1386.48";"1437.36";"1004.88";" 457.92";" 330.72";" 534.24";"1246.56";"1500.96";" 674.16";" 826.80";" 597.84";" 546.96";" 661.44";" 457.92";" 139.92";" 483.36";" 661.44";" 496.08";" 445.20";" 419.76";" 445.20";" 419.76";" 623.28";"1844.40"
"4pm";"1208.40";"1144.80";" 610.56";"2009.76";"1170.24";"1399.20";"1386.48";"1055.76";" 585.12";" 318.00";" 648.72";"1361.04";"1704.48";" 725.04";" 648.72";" 661.44";" 623.28";" 852.24";" 597.84";" 190.80";" 699.60";" 674.16";" 546.96";" 534.24";" 521.52";" 419.76";" 407.04";" 636.00";"1144.80"
"5pm";" 814.08";"1004.88";" 712.32";"1895.28";"1233.84";"1615.44";"1539.12";" 890.40";" 597.84";" 407.04";" 648.72";"1424.64";"1653.60";" 674.16";" 750.48";" 788.64";" 725.04";" 890.40";" 699.60";" 216.24";" 852.24";" 699.60";" 610.56";" 597.84";" 699.60";" 445.20";" 394.32";" 686.88";" 597.84"
"6pm";" 826.80";" 992.16";" 699.60";"1958.88";"1170.24";"1704.48";"1564.56";" 890.40";" 661.44";" 394.32";" 636.00";"1513.68";"1488.24";" 674.16";" 725.04";" 788.64";" 763.20";" 941.28";" 750.48";" 216.24";" 826.80";" 712.32";" 597.84";" 610.56";" 699.60";" 419.76";" 407.04";" 686.88";" 610.56"
"7pm";" 966.72";"1004.88";" 661.44";"1920.72";"1221.12";"1640.88";"1628.16";" 890.40";" 648.72";" 394.32";" 648.72";"1437.36";"1488.24";" 597.84";" 725.04";" 801.36";" 788.64";"1004.88";" 737.76";" 228.96";" 826.80";" 737.76";" 597.84";" 648.72";" 674.16";" 432.48";" 419.76";" 686.88";" 572.40"
"8pm";" 826.80";" 941.28";" 750.48";"1806.24";"1272.00";"1729.92";"1666.32";" 864.96";" 648.72";" 381.60";" 661.44";"1424.64";"1399.20";" 610.56";" 750.48";" 801.36";" 890.40";"1030.32";" 775.92";" 241.68";" 852.24";" 737.76";" 597.84";" 648.72";" 699.60";" 419.76";" 432.48";" 712.32";" 432.48"
"9pm";" 788.64";" 826.80";" 737.76";"1742.64";"1297.44";"1818.96";"1691.76";" 839.52";" 661.44";" 407.04";" 636.00";"1424.64";"1437.36";" 623.28";" 814.08";" 826.80";" 890.40";"1055.76";" 788.64";" 228.96";" 877.68";" 686.88";" 623.28";" 661.44";" 712.32";" 470.64";" 432.48";" 712.32";" 394.32"
"10pm";" 737.76";" 750.48";" 750.48";"1742.64";"1373.76";"1818.96";"1640.88";" 864.96";" 661.44";" 407.04";" 648.72";"1437.36";"1462.80";" 648.72";" 839.52";" 852.24";" 890.40";"1055.76";" 814.08";" 228.96";" 877.68";" 699.60";" 623.28";" 661.44";" 750.48";" 470.64";" 432.48";" 725.04";" 318.00"
"11pm";" 674.16";" 699.60";" 788.64";"1729.92";"1348.32";"1818.96";"1628.16";" 839.52";" 699.60";" 432.48";" 686.88";"1399.20";"1462.80";" 686.88";" 839.52";" 877.68";" 890.40";"1068.48";" 814.08";" 228.96";" 877.68";" 712.32";" 623.28";" 686.88";" 737.76";" 470.64";" 432.48";" 737.76";" 267.12"
"12pm";" 699.60";" 686.88";" 788.64";"1729.92";"1322.88";"1793.52";"1691.76";" 826.80";" 699.60";" 457.92";" 699.60";"1399.20";"1475.52";" 686.88";" 852.24";" 877.68";" 890.40";"1068.48";" 814.08";" 228.96";" 864.96";" 712.32";" 623.28";" 686.88";" 763.20";" 483.36";" 432.48";" 737.76";" 190.80"
"1am";" 699.60";" 686.88";" 788.64";"1755.36";"1335.60";"1793.52";"1679.04";" 826.80";" 699.60";" 457.92";" 712.32";"1399.20";"1475.52";" 686.88";" 852.24";" 877.68";" 890.40";"1068.48";" 814.08";" 241.68";" 864.96";" 712.32";" 623.28";" 686.88";" 775.92";" 483.36";" 445.20";" 737.76";" 178.08"
"2am";" 661.44";" 674.16";" 788.64";"1755.36";"1335.60";"1793.52";"1679.04";" 839.52";" 712.32";" 457.92";" 712.32";"1399.20";"1488.24";" 686.88";" 852.24";" 877.68";" 890.40";"1068.48";" 814.08";" 228.96";" 864.96";" 712.32";" 636.00";" 674.16";" 775.92";" 483.36";" 445.20";" 737.76";" 178.08"
"3am";" 661.44";" 661.44";" 788.64";"1755.36";"1348.32";"1793.52";"1679.04";" 839.52";" 712.32";" 457.92";" 699.60";"1386.48";"1488.24";" 686.88";" 864.96";" 877.68";" 890.40";"1068.48";" 814.08";" 228.96";" 864.96";" 712.32";" 648.72";" 674.16";" 775.92";" 483.36";" 445.20";" 725.04";" 178.08"
