"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"5pm";"30.12157";"27.25094";"25.52614";"30.01530";"21.54082";"26.87717";"32.24915";"23.78663";"19.64517";"28.78159";"19.53650";"34.33531";"22.60898";"46.83841";"23.24731";"25.52885";"15.49530";"12.10198";"27.35599"
"6pm";"35.13076";"25.98969";"21.63069";"27.85483";"21.45691";"25.69591";"36.43406";"22.98962";"21.42410";"26.00930";"21.18530";"37.18735";"18.83503";"46.73054";"20.05125";"27.15115";"26.25040";"11.68190";"29.07578"
"7pm";"32.47590";"25.30961";"24.41922";"30.28335";"20.51901";"24.22002";"28.09080";"24.94566";"25.97969";"28.34580";"23.67356";"35.43690";"22.42654";"46.10637";"18.52568";"26.88653";"28.05502";"13.97748";"29.47739"
"8pm";"31.71679";"22.18804";"23.76169";"26.42071";"20.16856";"29.57804";"31.30688";"23.13940";"18.66119";"23.98376";"26.35019";"33.35536";"25.94376";"45.08009";"21.00165";"28.99508";"27.39447";"15.69213";"27.60198"
"9pm";"32.80585";"19.56336";"24.54433";"26.45630";"20.82945";"24.61464";"30.75389";"23.28950";"19.22401";"23.55219";"26.71854";"34.92118";"26.73657";"42.74249";"21.31534";"28.91425";"27.32457";"15.39583";"34.04791"
"10pm";"31.24887";"19.10142";"23.38827";"27.94411";"21.03518";"26.21600";"30.75870";"22.86266";"21.73065";"24.32767";"27.03647";"32.16182";"27.30672";"44.43592";"21.80049";"30.00076";"27.86545";"15.08405";"26.73733"
"11pm";"27.06889";"19.31209";"22.79861";"27.61540";"21.03060";"27.36962";"30.85141";"24.26973";"21.82646";"24.46621";"26.74486";"32.56864";"27.10770";"43.86819";"20.40234";"29.50659";"28.94007";"15.18056";"26.98906"
"12pm";"27.79672";"19.31209";"22.73360";"27.51398";"21.44547";"27.74748";"29.40786";"24.26973";"21.82646";"25.37837";"26.74486";"32.56864";"26.43826";"43.86819";"20.40234";"29.50659";"28.77295";"15.06531";"26.89053"
"1am";"27.77468";"19.31209";"22.73360";"27.51398";"21.44547";"26.93095";"30.34799";"24.26973";"21.37770";"25.37837";"26.47487";"32.44372";"25.77586";"44.09591";"20.37357";"29.89973";"28.44328";"15.61329";"27.33031"
"2am";"28.21279";"19.31209";"22.44603";"27.51398";"21.44547";"26.05623";"31.44466";"24.26973";"21.57348";"25.71336";"26.32935";"32.44372";"25.77586";"44.37642";"20.14973";"29.89973";"28.44328";"15.61329";"27.68337"
"3am";"31.78402";"18.08406";"22.44603";"27.51398";"21.44547";"24.85936";"31.44466";"24.26973";"21.57348";"25.71336";"26.32935";"32.44372";"25.77586";"44.37642";"20.14973";"29.89973";"28.44328";"15.61329";"27.68337"
